,GTFT: 0.33,Defector,Tit For Tat,Cooperator
0,10,10,10,10
1,10,9,10,11
2,9,10,10,11
3,9,10,10,11
4,9,10,9,12
5,9,11,8,12
6,8,12,8,12
7,8,13,8,11
8,8,14,8,10
9,9,13,8,10
10,8,13,8,11
11,8,12,9,11
12,8,12,9,11
13,8,11,9,12
14,8,11,9,12
15,8,11,9,12
16,8,11,10,11
17,8,10,11,11
18,8,10,10,12
19,8,10,10,12
20,8,10,9,13
21,8,11,8,13
22,7,12,8,13
23,7,11,8,14
24,7,12,8,13
25,7,11,9,13
26,7,12,8,13
27,7,11,8,14
28,7,11,8,14
29,7,12,7,14
30,7,13,7,13
31,7,13,8,12
32,7,13,9,11
33,7,13,9,11
34,8,12,9,11
35,9,12,8,11
36,8,12,9,11
37,8,13,9,10
38,8,13,9,10
39,8,14,8,10
40,8,13,9,10
41,9,12,9,10
42,10,12,9,9
43,10,11,10,9
44,10,12,9,9
45,11,11,9,9
46,10,12,9,9
47,10,12,9,9
48,11,12,8,9
49,10,13,8,9
50,10,12,9,9
51,10,12,9,9
52,11,12,9,8
53,12,11,9,8
54,12,10,9,9
55,13,10,8,9
56,13,10,9,8
57,13,10,9,8
58,13,10,9,8
59,12,11,9,8
60,11,11,9,9
61,10,11,10,9
62,10,11,9,10
63,9,11,9,11
64,9,10,10,11
65,9,10,10,11
66,8,10,11,11
67,8,11,11,10
68,8,12,10,10
69,7,12,10,11
70,7,12,9,12
71,7,13,9,11
72,6,13,9,12
73,5,13,10,12
74,5,12,11,12
75,5,12,10,13
76,4,12,11,13
77,4,11,12,13
78,4,11,12,13
79,4,11,12,13
80,4,11,12,13
81,4,12,12,12
82,4,12,12,12
83,3,12,13,12
84,3,12,13,12
85,3,12,13,12
86,2,12,14,12
87,2,13,13,12
88,2,13,14,11
89,2,12,15,11
90,2,11,15,12
91,2,11,15,12
92,2,11,15,12
93,2,12,14,12
94,2,11,14,13
95,1,11,14,14
96,1,10,15,14
97,1,9,15,15
98,1,9,15,15
99,1,9,15,15
100,1,9,14,16
101,1,9,13,17
102,1,10,12,17
103,0,10,13,17
104,0,10,12,18
105,0,10,11,19
106,0,11,11,18
107,0,11,11,18
108,0,12,11,17
109,0,12,10,18
110,0,12,10,18
111,0,12,10,18
112,0,13,9,18
113,0,13,8,19
114,1,12,8,19
115,1,12,8,19
116,1,12,8,19
117,1,11,8,20
118,1,11,8,20
119,1,12,7,20
120,1,12,7,20
121,1,12,7,20
122,1,12,8,19
123,1,12,8,19
124,0,12,9,19
125,0,12,8,20
126,0,12,9,19
127,0,12,10,18
128,0,13,9,18
129,0,13,10,17
130,0,13,10,17
131,0,13,10,17
132,0,13,10,17
133,0,12,10,18
134,0,12,9,19
135,0,12,9,19
136,0,13,9,18
137,0,14,9,17
138,1,14,9,16
139,1,13,9,17
140,1,14,9,16
141,1,15,9,15
142,1,15,9,15
143,1,15,10,14
144,1,16,9,14
145,1,16,8,15
146,1,15,9,15
147,1,16,9,14
148,1,16,10,13
149,1,15,11,13
150,1,15,10,14
151,1,15,10,14
152,1,15,10,14
153,1,14,10,15
154,1,14,10,15
155,1,13,10,16
156,2,13,9,16
157,2,14,9,15
158,2,14,9,15
159,2,13,9,16
160,2,14,9,15
161,2,14,8,16
162,2,13,8,17
163,2,12,8,18
164,2,12,7,19
165,2,11,7,20
166,2,12,6,20
167,2,12,5,21
168,2,12,5,21
169,2,12,6,20
170,2,12,7,19
171,2,11,8,19
172,2,11,9,18
173,2,11,8,19
174,2,11,9,18
175,2,12,9,17
176,2,12,9,17
177,2,11,10,17
178,2,10,11,17
179,2,10,11,17
180,1,10,11,18
181,1,10,11,18
182,1,11,10,18
183,1,10,11,18
184,1,9,11,19
185,1,10,11,18
186,1,9,11,19
187,1,9,10,20
188,1,9,10,20
189,1,9,10,20
190,1,9,9,21
191,1,9,9,21
192,1,9,8,22
193,1,8,8,23
194,1,8,8,23
195,1,8,9,22
196,1,8,8,23
197,1,8,9,22
198,1,8,9,22
199,1,8,8,23
200,1,8,8,23
201,1,8,8,23
202,1,7,8,24
203,1,6,8,25
204,1,6,8,25
205,1,6,8,25
206,1,6,8,25
207,1,5,8,26
208,1,5,9,25
209,1,5,10,24
210,0,5,10,25
211,0,5,9,26
212,0,5,9,26
213,0,6,9,25
214,0,6,9,25
215,0,5,10,25
216,0,4,11,25
217,0,4,11,25
218,0,4,12,24
219,0,4,12,24
220,0,4,13,23
221,0,4,12,24
222,0,5,12,23
223,0,5,11,24
224,0,6,10,24
225,0,7,9,24
226,0,8,9,23
227,0,9,8,23
228,0,9,8,23
229,0,8,8,24
230,0,9,8,23
231,0,10,8,22
232,0,11,7,22
233,0,10,7,23
234,0,9,8,23
235,0,8,8,24
236,0,9,8,23
237,0,9,8,23
238,1,9,7,23
239,1,9,7,23
240,1,10,7,22
241,1,10,7,22
242,1,9,7,23
243,1,10,7,22
244,1,10,8,21
245,2,10,8,20
246,3,10,7,20
247,3,10,7,20
248,4,9,7,20
249,4,8,7,21
250,4,9,6,21
251,4,9,6,21
252,4,10,5,21
253,4,11,5,20
254,5,11,5,19
255,6,11,5,18
256,6,11,4,19
257,6,12,4,18
258,6,12,4,18
259,5,13,4,18
260,5,13,3,19
261,4,13,3,20
262,4,14,3,19
263,4,13,4,19
264,4,14,4,18
265,4,13,4,19
266,4,14,4,18
267,4,14,5,17
268,4,13,6,17
269,4,13,6,17
270,4,13,6,17
271,5,13,5,17
272,5,13,6,16
273,5,12,6,17
274,5,13,6,16
275,6,12,6,16
276,6,11,6,17
277,6,12,6,16
278,6,13,6,15
279,6,13,6,15
280,6,14,6,14
281,6,14,6,14
282,6,14,7,13
283,6,14,7,13
284,6,15,7,12
285,6,14,8,12
286,7,13,8,12
287,7,12,8,13
288,7,12,8,13
289,7,12,8,13
290,7,12,8,13
291,7,12,9,12
292,6,13,9,12
293,6,13,9,12
294,7,13,9,11
295,7,13,9,11
296,8,12,9,11
297,8,13,9,10
298,8,12,10,10
299,7,13,10,10
300,6,13,11,10
301,5,14,11,10
302,5,15,11,9
303,5,14,12,9
304,5,13,12,10
305,5,12,12,11
306,5,13,12,10
307,6,13,12,9
308,6,12,13,9
309,6,11,13,10
310,6,11,13,10
311,6,12,13,9
312,6,12,13,9
313,6,12,13,9
314,6,12,13,9
315,7,11,13,9
316,7,10,13,10
317,6,10,14,10
318,6,10,13,11
319,6,10,12,12
320,6,10,12,12
321,6,9,13,12
322,5,10,13,12
323,5,10,13,12
324,5,10,13,12
325,5,10,13,12
326,5,10,12,13
327,6,10,12,12
328,6,11,11,12
329,7,11,11,11
330,7,11,11,11
331,7,11,11,11
332,7,12,10,11
333,7,11,10,12
334,7,12,10,11
335,7,13,10,10
336,8,13,10,9
337,7,13,11,9
338,7,12,11,10
339,8,11,11,10
340,8,11,11,10
341,8,11,10,11
342,8,11,9,12
343,8,10,10,12
344,8,10,10,12
345,8,11,9,12
346,8,11,9,12
347,8,11,9,12
348,7,12,9,12
349,7,12,8,13
350,7,12,8,13
351,7,12,8,13
352,7,12,7,14
353,8,12,7,13
354,8,12,6,14
355,7,12,6,15
