,GTFT: 0.33,Defector,Tit For Tat,Cooperator
0,10,10,10,10
1,10,11,10,9
2,11,11,9,9
3,11,11,8,10
4,11,11,7,11
5,11,11,7,11
6,10,11,8,11
7,9,11,8,12
8,10,11,8,11
9,11,11,7,11
10,11,11,7,11
11,10,12,7,11
12,10,11,8,11
13,10,12,8,10
14,10,11,9,10
15,9,12,9,10
16,9,12,9,10
17,9,13,9,9
18,9,13,9,9
19,9,12,9,10
20,9,12,9,10
21,9,12,9,10
22,8,12,10,10
23,8,13,9,10
24,9,12,9,10
25,9,12,9,10
26,9,13,8,10
27,9,13,8,10
28,9,14,7,10
29,8,14,7,11
30,8,13,7,12
31,8,12,8,12
32,8,11,9,12
33,9,11,9,11
34,10,11,8,11
35,10,11,8,11
36,9,12,8,11
37,9,11,9,11
38,9,10,9,12
39,9,10,9,12
40,10,10,8,12
41,10,9,8,13
42,10,8,9,13
43,10,8,9,13
44,10,8,9,13
45,9,8,10,13
46,9,9,9,13
47,9,9,9,13
48,9,10,9,12
49,9,9,10,12
50,8,9,10,13
51,8,8,10,14
52,8,7,10,15
53,8,6,11,15
54,8,7,11,14
55,8,8,11,13
56,8,9,10,13
57,8,9,10,13
58,8,8,11,13
59,9,7,11,13
60,8,7,12,13
61,9,7,12,12
62,9,6,12,13
63,10,5,12,13
64,9,5,12,14
65,9,5,12,14
66,9,6,12,13
67,9,6,11,14
68,9,7,11,13
69,9,7,12,12
70,10,7,11,12
71,9,8,11,12
72,9,7,11,13
73,9,8,11,12
74,9,8,10,13
75,9,9,10,12
76,9,9,9,13
77,10,9,9,12
78,11,9,8,12
79,12,9,7,12
80,13,9,7,11
81,13,9,7,11
82,13,9,7,11
83,14,9,7,10
84,14,9,7,10
85,14,9,6,11
86,15,9,6,10
87,16,9,6,9
88,16,10,6,8
89,16,10,6,8
90,17,9,6,8
91,18,8,6,8
92,18,8,7,7
93,19,7,7,7
94,20,7,7,6
95,21,7,6,6
96,20,7,7,6
97,19,7,7,7
98,19,8,7,6
99,18,8,8,6
100,17,8,9,6
101,18,8,8,6
102,18,8,8,6
103,18,9,7,6
104,18,9,7,6
105,18,9,7,6
106,19,9,6,6
107,19,9,6,6
108,19,9,7,5
109,19,8,7,6
110,20,8,7,5
111,19,9,7,5
112,20,9,6,5
113,20,9,6,5
114,21,9,5,5
115,21,9,5,5
116,21,8,6,5
117,20,9,6,5
118,19,9,7,5
119,18,10,7,5
120,18,10,7,5
121,18,9,8,5
122,17,9,8,6
123,16,9,9,6
124,15,9,10,6
125,15,10,9,6
126,16,10,9,5
127,15,10,10,5
128,16,10,10,4
129,16,10,11,3
130,16,10,11,3
131,15,11,11,3
132,15,11,11,3
133,14,11,11,4
134,14,12,11,3
135,13,12,12,3
136,14,12,12,2
137,15,12,11,2
138,15,11,11,3
139,14,12,11,3
140,14,12,10,4
141,14,11,10,5
142,13,12,10,5
143,14,11,10,5
144,15,10,10,5
145,15,10,10,5
146,14,10,10,6
147,14,11,9,6
148,14,11,9,6
