,GTFT: 0.33,Defector,Tit For Tat,Cooperator
0,10,10,10,10
1,10,9,11,10
2,9,10,11,10
3,8,10,11,11
4,8,11,10,11
5,8,11,10,11
6,8,11,10,11
7,7,12,10,11
8,8,11,10,11
9,8,11,10,11
10,8,12,9,11
11,9,11,9,11
12,9,12,9,10
13,9,12,9,10
14,8,13,9,10
15,8,13,9,10
16,8,12,9,11
17,8,12,9,11
18,8,12,9,11
19,8,12,9,11
20,9,12,8,11
21,9,13,8,10
22,9,14,7,10
23,9,13,8,10
24,9,13,8,10
25,9,13,8,10
26,9,13,8,10
27,8,13,8,11
28,9,12,8,11
29,10,12,7,11
30,10,12,6,12
31,11,12,5,12
32,11,12,5,12
33,11,12,5,12
34,12,11,5,12
35,12,12,5,11
36,12,12,5,11
37,13,11,5,11
38,13,10,6,11
39,12,10,7,11
40,13,10,6,11
41,12,10,6,12
42,13,10,5,12
43,13,10,5,12
44,14,10,5,11
45,14,10,5,11
46,14,10,4,12
47,14,10,4,12
48,15,9,4,12
49,15,8,4,13
50,14,9,4,13
51,15,9,4,12
52,15,9,4,12
53,15,9,4,12
54,16,9,3,12
55,16,10,2,12
56,15,11,2,12
57,15,12,2,11
58,16,12,2,10
59,16,12,2,10
60,16,11,2,11
61,15,12,2,11
62,15,12,2,11
63,16,11,2,11
64,16,11,2,11
65,17,11,2,10
66,17,11,2,10
67,17,11,2,10
68,17,10,2,11
69,18,10,2,10
70,17,10,2,11
71,17,10,2,11
72,18,9,2,11
73,17,9,2,12
74,17,8,2,13
75,16,8,2,14
76,16,7,2,15
77,16,8,2,14
78,15,9,2,14
79,15,9,2,14
80,15,9,2,14
81,15,9,2,14
82,15,9,2,14
83,14,9,2,15
84,14,9,2,15
85,14,9,3,14
86,13,10,3,14
87,13,9,3,15
88,12,9,3,16
89,11,10,3,16
90,11,10,2,17
91,12,10,2,16
92,12,11,2,15
93,11,11,2,16
94,10,12,2,16
95,9,13,2,16
96,9,14,2,15
97,9,14,2,15
98,10,13,2,15
99,10,13,2,15
100,9,13,3,15
101,10,13,2,15
102,9,13,2,16
103,8,13,3,16
104,8,13,3,16
105,8,12,3,17
106,8,12,3,17
107,7,13,3,17
108,7,14,3,16
109,7,14,3,16
110,7,14,3,16
111,6,15,3,16
112,6,14,3,17
113,6,14,2,18
114,6,14,2,18
115,6,14,3,17
116,6,14,3,17
117,6,14,3,17
118,6,14,3,17
119,6,14,3,17
120,7,13,3,17
121,7,14,2,17
122,7,13,2,18
123,7,13,2,18
124,7,14,2,17
125,7,15,2,16
126,7,15,1,17
127,7,14,1,18
128,7,14,1,18
129,7,14,1,18
130,7,14,1,18
131,6,14,1,19
132,5,14,1,20
133,6,14,1,19
134,7,13,1,19
135,8,13,1,18
136,8,12,1,19
137,7,12,1,20
138,7,11,1,21
139,7,11,1,21
140,8,11,1,20
141,8,11,1,20
142,8,11,1,20
143,9,11,1,19
144,10,10,1,19
145,9,10,1,20
146,9,10,1,20
147,10,10,1,19
148,9,10,1,20
149,8,10,1,21
150,8,10,1,21
151,8,11,1,20
152,8,11,1,20
153,8,11,1,20
154,8,11,2,19
155,8,11,2,19
156,9,11,2,18
157,9,11,2,18
158,9,12,2,17
159,9,12,2,17
160,9,13,2,16
161,9,13,3,15
162,9,14,3,14
163,10,14,3,13
164,11,14,2,13
165,10,14,2,14
166,10,14,3,13
167,10,14,3,13
168,11,14,3,12
169,11,14,3,12
170,11,15,3,11
171,12,15,3,10
172,13,15,3,9
173,13,14,3,10
174,13,14,3,10
175,13,14,3,10
176,13,15,3,9
177,13,15,3,9
178,12,16,3,9
179,12,16,3,9
180,12,16,3,9
181,12,16,3,9
182,12,15,3,10
183,13,14,3,10
184,13,14,3,10
185,12,14,3,11
186,12,14,3,11
187,12,14,3,11
188,12,13,4,11
189,12,13,4,11
190,12,13,4,11
191,12,13,4,11
192,12,13,4,11
193,13,13,4,10
194,14,12,4,10
195,13,13,4,10
196,12,14,4,10
197,11,15,4,10
198,11,14,4,11
199,11,13,5,11
200,11,13,6,10
201,11,14,5,10
202,11,14,5,10
203,11,15,5,9
204,11,14,6,9
205,12,14,6,8
206,12,15,6,7
207,12,15,6,7
208,13,14,6,7
209,13,14,6,7
210,14,13,6,7
211,14,13,6,7
212,14,14,6,6
213,15,14,5,6
214,15,14,5,6
215,15,14,5,6
216,16,14,4,6
217,15,15,4,6
218,15,15,3,7
219,14,16,3,7
220,14,16,3,7
221,14,17,3,6
222,14,17,3,6
223,15,17,2,6
224,15,17,2,6
225,16,16,2,6
226,16,15,2,7
227,15,15,2,8
228,14,15,2,9
229,14,16,2,8
230,14,16,2,8
231,14,17,2,7
232,15,16,2,7
233,14,16,2,8
234,15,15,2,8
235,16,15,2,7
236,16,15,1,8
237,16,14,2,8
238,16,13,3,8
239,16,13,3,8
240,15,14,3,8
241,15,14,3,8
242,16,13,3,8
243,16,13,3,8
244,17,12,3,8
245,18,11,3,8
246,18,11,3,8
247,18,11,3,8
248,18,11,3,8
249,18,11,3,8
250,18,10,4,8
251,18,10,4,8
252,17,11,4,8
253,18,11,4,7
254,18,11,5,6
255,18,11,5,6
256,17,12,5,6
257,16,12,5,7
258,16,12,5,7
259,15,12,5,8
260,16,12,5,7
261,16,12,5,7
262,15,13,5,7
263,16,12,5,7
264,16,12,5,7
265,17,11,5,7
266,16,12,5,7
267,16,11,6,7
268,15,11,7,7
269,14,11,8,7
270,14,12,8,6
271,13,13,8,6
272,13,13,7,7
273,13,14,6,7
274,13,14,6,7
275,12,14,6,8
276,12,15,6,7
277,12,15,6,7
278,13,15,5,7
279,12,16,5,7
280,13,15,5,7
281,13,15,5,7
282,14,15,5,6
283,13,16,5,6
284,13,16,5,6
285,12,17,5,6
286,11,17,5,7
287,11,17,5,7
288,10,17,5,8
289,10,18,5,7
290,10,18,5,7
291,9,18,6,7
292,9,17,7,7
293,9,17,7,7
294,9,17,7,7
295,8,18,7,7
296,7,18,7,8
297,7,18,6,9
298,7,18,6,9
299,7,18,6,9
300,7,18,6,9
301,7,17,6,10
302,7,16,7,10
303,8,15,7,10
304,8,16,6,10
305,8,17,5,10
306,7,17,5,11
307,7,17,5,11
308,6,18,5,11
309,6,17,5,12
310,6,18,5,11
311,5,19,5,11
312,5,18,5,12
313,5,17,5,13
314,4,18,5,13
315,4,19,4,13
316,4,19,4,13
317,4,19,4,13
318,4,20,4,12
319,4,20,4,12
320,3,21,4,12
321,3,20,5,12
322,4,20,5,11
323,5,19,5,11
324,5,20,5,10
325,5,19,6,10
326,5,18,6,11
327,5,18,6,11
328,5,18,6,11
329,5,19,5,11
330,5,18,5,12
331,4,18,6,12
332,4,19,6,11
333,4,19,6,11
334,4,20,6,10
335,4,20,6,10
336,4,20,6,10
337,5,20,6,9
338,5,20,6,9
339,5,21,6,8
340,5,20,7,8
341,5,19,8,8
342,5,20,8,7
343,5,20,9,6
344,5,20,9,6
345,5,19,9,7
346,6,19,8,7
347,6,19,8,7
348,7,19,7,7
349,8,18,7,7
350,8,19,7,6
351,8,19,7,6
352,7,20,7,6
353,8,19,7,6
354,8,18,8,6
355,9,18,7,6
356,9,18,8,5
357,9,17,9,5
358,8,18,9,5
359,8,17,9,6
360,9,16,9,6
361,9,17,8,6
362,8,18,8,6
363,7,19,8,6
364,7,20,8,5
365,7,21,8,4
366,7,21,8,4
367,7,21,8,4
368,8,20,8,4
369,8,20,8,4
370,8,21,7,4
371,8,22,6,4
372,7,23,6,4
373,8,23,5,4
374,8,22,6,4
375,9,21,6,4
376,9,22,6,3
377,8,22,7,3
378,8,22,7,3
379,8,22,7,3
380,8,22,7,3
381,8,22,7,3
382,8,21,7,4
383,8,21,7,4
384,8,20,7,5
385,8,19,7,6
386,9,18,7,6
387,9,19,7,5
388,9,19,7,5
389,8,20,7,5
390,8,21,7,4
391,8,22,6,4
392,9,22,5,4
393,9,21,6,4
394,9,21,6,4
395,9,21,6,4
396,9,22,5,4
397,9,22,5,4
398,10,21,5,4
399,10,22,4,4
400,10,23,3,4
401,11,22,3,4
402,11,23,2,4
403,10,23,3,4
404,10,22,3,5
405,9,23,3,5
406,8,24,3,5
407,8,25,3,4
408,8,24,4,4
409,8,23,4,5
410,8,23,4,5
411,9,22,4,5
412,9,23,3,5
413,9,22,3,6
414,9,21,3,7
415,8,22,3,7
416,8,22,3,7
417,8,22,3,7
418,8,23,3,6
419,9,22,3,6
420,9,23,3,5
421,9,23,3,5
422,9,22,3,6
423,9,23,3,5
424,8,24,3,5
425,8,24,3,5
426,9,23,3,5
427,10,22,3,5
428,9,23,3,5
429,9,22,3,6
430,9,22,3,6
431,9,21,3,7
432,9,22,3,6
433,9,22,3,6
434,9,23,3,5
435,8,24,3,5
436,8,24,3,5
437,8,24,3,5
438,7,25,3,5
439,7,24,4,5
440,7,24,4,5
441,7,24,4,5
442,7,23,5,5
443,7,23,5,5
444,6,23,5,6
445,5,23,5,7
446,6,23,5,6
447,6,23,5,6
448,5,24,5,6
449,5,24,5,6
450,5,24,5,6
451,5,23,5,7
452,5,24,4,7
453,5,25,3,7
454,5,25,3,7
455,6,25,3,6
456,7,24,3,6
