,GTFT: 0.33,Defector,Tit For Tat,Cooperator
0,10,10,10,10
1,10,11,10,9
2,11,11,9,9
3,11,11,8,10
4,11,11,7,11
5,11,11,7,11
6,10,11,7,12
7,9,11,7,13
8,10,11,7,12
9,11,11,6,12
10,11,11,6,12
11,10,12,6,12
12,10,11,7,12
13,10,12,7,11
14,10,11,7,12
15,9,11,7,13
16,9,11,7,13
17,9,12,7,12
18,9,12,7,12
19,9,11,7,13
20,9,11,7,13
21,9,11,8,12
22,8,11,8,13
23,8,12,7,13
24,9,11,7,13
25,9,11,7,13
26,9,12,6,13
27,9,12,5,14
28,9,13,4,14
29,8,13,4,15
30,8,12,4,16
31,8,12,4,16
32,8,11,5,16
33,9,11,5,15
34,10,11,4,15
35,10,11,4,15
36,9,12,4,15
37,9,11,5,15
38,9,10,5,16
39,9,10,5,16
40,10,10,4,16
41,10,9,4,17
42,10,9,5,16
43,10,9,5,16
44,10,9,5,16
45,9,10,5,16
46,9,11,5,15
47,9,12,5,14
48,9,13,5,13
49,9,12,5,14
50,8,12,5,15
51,8,12,5,15
52,8,11,5,16
53,8,10,6,16
54,9,10,6,15
55,9,11,6,14
56,9,12,5,14
57,9,13,5,13
58,9,13,5,13
59,9,12,5,14
60,9,12,6,13
61,10,12,6,12
62,10,11,7,12
63,11,10,7,12
64,10,10,7,13
65,10,10,7,13
66,10,11,7,12
67,10,10,8,12
68,10,11,8,11
69,10,11,8,11
70,10,11,8,11
71,9,12,8,11
72,9,11,9,11
73,9,12,8,11
74,9,12,7,12
75,9,13,7,11
76,9,12,7,12
77,10,12,7,11
78,11,11,7,11
79,12,10,7,11
80,13,10,7,10
81,13,10,7,10
82,13,10,7,10
83,14,9,7,10
84,14,9,7,10
85,14,9,7,10
86,15,9,6,10
87,15,10,6,9
88,15,11,6,8
89,15,11,6,8
90,16,10,6,8
91,17,9,6,8
92,17,10,6,7
93,18,9,6,7
94,19,9,6,6
95,19,9,5,7
96,18,9,5,8
97,18,9,5,8
98,18,10,5,7
99,17,10,6,7
100,18,10,6,6
101,19,10,6,5
102,19,10,6,5
103,19,11,5,5
104,19,11,5,5
105,20,10,5,5
106,21,9,5,5
107,21,9,5,5
108,21,9,6,4
109,21,8,6,5
110,22,8,5,5
111,21,8,5,6
112,21,8,5,6
113,21,8,5,6
114,22,8,4,6
115,22,8,4,6
116,22,7,5,6
117,21,8,5,6
118,20,8,6,6
119,19,9,6,6
120,19,9,6,6
121,19,8,7,6
122,18,9,7,6
123,17,9,8,6
124,16,9,9,6
125,16,10,8,6
126,17,9,8,6
127,16,9,9,6
128,17,9,9,5
129,17,9,10,4
130,17,9,10,4
131,16,10,10,4
132,16,10,10,4
133,15,10,10,5
134,16,10,10,4
135,15,10,11,4
136,16,10,11,3
137,17,10,11,2
138,17,9,11,3
139,16,10,11,3
140,16,10,10,4
141,16,9,10,5
142,15,10,10,5
143,15,10,10,5
144,16,9,10,5
145,16,9,10,5
146,15,9,10,6
147,15,10,9,6
148,15,10,9,6
