,GTFT: 0.33,Defector,Tit For Tat,Cooperator
0,10,10,10,10
1,10,10,11,9
2,10,11,11,8
3,11,10,11,8
4,11,10,11,8
5,12,9,11,8
6,12,9,11,8
7,11,9,12,8
8,11,9,12,8
9,10,9,12,9
10,10,9,11,10
11,10,8,12,10
12,10,8,12,10
13,10,8,13,9
14,10,7,13,10
15,11,7,13,9
16,12,7,12,9
17,13,7,11,9
18,13,7,10,10
19,13,7,10,10
20,12,7,10,11
21,12,7,10,11
22,12,8,9,11
23,12,9,9,10
24,12,9,8,11
25,13,8,8,11
26,13,8,9,10
27,14,8,9,9
28,14,8,9,9
29,14,9,8,9
30,13,9,8,10
31,12,9,9,10
32,12,9,10,9
33,12,8,11,9
34,12,8,11,9
35,12,8,11,9
36,12,8,11,9
37,11,8,11,10
38,11,9,11,9
39,11,9,11,9
40,11,10,11,8
41,12,9,11,8
42,12,10,11,7
43,12,10,11,7
44,13,10,10,7
45,14,10,9,7
46,14,10,9,7
47,13,11,9,7
48,14,11,8,7
49,13,11,9,7
50,13,12,9,6
51,12,12,10,6
52,13,12,9,6
53,13,13,9,5
54,12,14,9,5
55,12,14,9,5
56,12,14,8,6
57,12,13,9,6
58,11,14,9,6
59,12,14,9,5
60,12,14,9,5
61,11,15,9,5
62,12,15,8,5
63,12,15,9,4
64,12,16,9,3
65,12,16,9,3
66,12,16,9,3
67,12,16,9,3
68,12,17,8,3
69,12,17,8,3
70,12,16,9,3
71,12,16,9,3
72,13,15,9,3
73,13,15,9,3
74,14,14,9,3
75,13,14,9,4
76,13,14,9,4
77,13,14,9,4
78,14,13,9,4
79,14,12,10,4
80,15,11,10,4
81,14,12,10,4
82,14,13,9,4
83,13,14,9,4
84,13,14,9,4
85,13,15,8,4
86,13,15,8,4
87,13,15,8,4
88,14,15,7,4
89,14,15,7,4
90,14,16,7,3
91,14,16,7,3
92,13,16,8,3
93,13,16,8,3
94,12,16,8,4
95,12,16,8,4
96,13,15,8,4
97,13,16,7,4
98,13,17,7,3
99,13,17,7,3
100,14,16,7,3
101,14,15,8,3
102,14,16,7,3
103,13,16,8,3
104,13,16,8,3
105,13,15,9,3
106,13,14,10,3
107,13,14,9,4
108,13,14,9,4
109,14,13,9,4
110,14,12,10,4
111,14,12,10,4
112,14,13,10,3
113,14,12,10,4
114,14,12,11,3
115,14,11,12,3
116,14,10,13,3
117,14,9,14,3
118,14,8,15,3
119,14,8,15,3
120,13,8,16,3
121,12,9,16,3
122,11,9,16,4
123,11,8,17,4
124,11,8,17,4
125,11,8,18,3
126,11,8,18,3
127,11,7,18,4
128,11,7,18,4
129,12,7,18,3
130,11,7,19,3
131,11,8,18,3
132,11,8,18,3
133,11,8,18,3
134,11,7,18,4
135,11,7,17,5
136,11,7,16,6
137,11,7,16,6
138,12,6,16,6
139,11,6,17,6
140,11,6,16,7
141,11,6,16,7
142,11,6,16,7
143,11,6,16,7
144,11,6,16,7
145,11,5,17,7
146,12,5,16,7
147,12,5,16,7
148,12,5,16,7
149,11,5,17,7
150,10,5,18,7
151,11,4,18,7
152,10,4,18,8
153,10,4,17,9
154,11,4,16,9
155,11,4,16,9
156,12,3,16,9
157,12,3,16,9
158,13,3,15,9
159,13,2,16,9
