,GTFT: 0.33,Defector,Tit For Tat,Cooperator
0,10,10,10,10
1,10,10,11,9
2,10,11,11,8
3,11,10,11,8
4,11,10,11,8
5,12,9,11,8
6,12,9,11,8
7,11,9,12,8
8,12,9,12,7
9,11,10,12,7
10,11,10,11,8
11,12,9,11,8
12,12,9,11,8
13,12,9,12,7
14,13,8,12,7
15,14,7,12,7
16,14,7,12,7
17,14,7,12,7
18,15,7,11,7
19,15,7,11,7
20,14,7,11,8
21,14,7,11,8
22,14,7,10,9
23,14,8,10,8
24,14,8,9,9
25,14,7,10,9
26,13,7,11,9
27,13,7,11,9
28,14,7,11,8
29,14,8,10,8
30,14,8,9,9
31,13,8,10,9
32,13,9,10,8
33,13,8,11,8
34,13,8,10,9
35,13,8,10,9
36,13,7,11,9
37,13,7,11,9
38,12,8,11,9
39,12,7,12,9
40,12,8,11,9
41,13,7,11,9
42,13,7,12,8
43,13,7,12,8
44,14,7,11,8
45,15,7,11,7
46,16,7,10,7
47,15,8,10,7
48,16,8,9,7
49,15,8,10,7
50,15,9,10,6
51,14,9,11,6
52,15,9,10,6
53,15,9,11,5
54,14,10,11,5
55,13,10,11,6
56,13,10,11,6
57,13,9,12,6
58,13,9,12,6
59,13,9,12,6
60,12,9,13,6
61,11,10,13,6
62,11,10,13,6
63,11,11,12,6
64,11,11,12,6
65,11,11,12,6
66,11,11,12,6
67,11,11,12,6
68,11,11,12,6
69,11,11,12,6
70,11,11,12,6
71,11,11,12,6
72,11,10,13,6
73,11,10,12,7
74,12,9,12,7
75,11,9,13,7
76,11,9,13,7
77,10,9,13,8
78,11,8,13,8
79,11,8,12,9
80,12,8,12,8
81,11,9,12,8
82,11,10,12,7
83,10,11,12,7
84,10,11,12,7
85,10,12,11,7
86,11,12,10,7
87,10,12,10,8
88,11,12,9,8
89,11,12,8,9
90,11,13,8,8
91,10,13,9,8
92,10,13,10,7
93,10,13,10,7
94,10,13,10,7
95,9,14,10,7
96,10,14,9,7
97,10,15,8,7
98,10,15,8,7
99,10,15,8,7
100,11,14,8,7
101,12,14,8,6
102,12,15,7,6
103,12,15,7,6
104,12,15,7,6
105,12,14,7,7
106,13,13,7,7
107,12,14,7,7
108,12,13,7,8
109,12,12,8,8
110,12,12,8,8
111,12,12,8,8
112,12,12,8,8
113,12,11,8,9
114,13,11,8,8
115,13,11,9,7
116,13,10,10,7
117,14,9,10,7
118,14,9,10,7
119,15,9,10,6
120,14,9,11,6
121,14,9,10,7
122,14,9,10,7
123,14,8,11,7
124,14,7,11,8
125,15,7,11,7
126,15,8,10,7
127,16,8,10,6
128,16,8,10,6
129,16,8,11,5
130,16,8,11,5
131,15,9,11,5
132,15,10,10,5
133,14,10,10,6
134,14,9,10,7
135,14,9,9,8
136,14,9,8,9
137,15,8,8,9
138,15,8,9,8
139,16,8,8,8
140,15,8,8,9
141,15,7,9,9
142,14,8,9,9
143,14,8,8,10
144,15,7,8,10
145,16,7,8,9
146,17,7,7,9
147,18,6,7,9
148,17,7,7,9
149,17,7,7,9
150,17,7,7,9
151,18,7,7,8
152,18,7,7,8
153,18,7,7,8
154,18,7,7,8
155,18,7,7,8
156,18,6,8,8
157,17,7,8,8
158,17,6,9,8
159,17,6,9,8
