,GTFT: 0.33,Defector,Tit For Tat,Cooperator
0,10,10,10,10
1,10,9,11,10
2,10,10,11,9
3,9,10,12,9
4,9,10,13,8
5,9,9,13,9
6,10,8,13,9
7,10,9,12,9
8,9,9,12,10
9,9,9,12,10
10,10,9,12,9
11,11,8,12,9
12,10,9,12,9
13,11,9,12,8
14,11,10,12,7
15,10,10,12,8
16,10,11,12,7
17,9,12,12,7
18,10,12,11,7
19,10,12,10,8
20,9,13,10,8
21,9,13,10,8
22,9,13,9,9
23,9,13,8,10
24,9,13,8,10
25,9,13,8,10
26,9,12,9,10
27,9,12,9,10
28,9,12,9,10
29,8,12,9,11
30,7,12,9,12
31,7,12,9,12
32,7,12,9,12
33,7,12,9,12
34,7,11,9,13
35,7,11,10,12
36,8,11,10,11
37,9,11,9,11
38,9,10,9,12
39,8,11,9,12
40,7,11,9,13
41,7,11,9,13
42,7,11,9,13
43,7,12,8,13
44,8,12,7,13
45,7,12,8,13
46,8,12,8,12
47,8,12,9,11
48,8,13,8,11
49,9,12,8,11
50,8,12,9,11
51,8,11,10,11
52,9,11,10,10
53,9,11,9,11
54,9,12,9,10
55,9,12,9,10
56,8,13,9,10
57,9,13,9,9
58,8,13,9,10
59,8,13,9,10
60,9,13,8,10
61,9,12,8,11
62,9,11,8,12
63,9,11,7,13
64,9,10,8,13
65,9,9,8,14
66,8,9,8,15
67,8,10,7,15
68,8,9,7,16
69,8,9,7,16
70,8,9,6,17
71,8,9,6,17
72,9,8,6,17
73,8,8,6,18
74,8,8,6,18
75,8,8,6,18
76,7,8,6,19
77,7,8,6,19
78,7,9,6,18
79,8,9,6,17
80,8,9,6,17
81,8,10,6,16
82,8,10,6,16
83,9,10,6,15
84,9,10,5,16
85,9,10,5,16
86,10,10,5,15
87,10,10,5,15
88,10,10,6,14
89,10,10,7,13
90,10,11,6,13
91,10,11,6,13
92,10,10,6,14
93,10,10,6,14
94,10,10,6,14
95,10,9,6,15
96,10,9,6,15
97,10,9,6,15
98,10,9,6,15
99,11,9,5,15
100,12,8,5,15
101,12,8,5,15
102,13,8,5,14
103,12,8,5,15
104,11,9,5,15
105,11,10,5,14
106,11,11,4,14
107,11,11,4,14
108,11,10,4,15
109,12,10,3,15
110,12,9,3,16
111,12,9,3,16
112,11,10,3,16
113,11,10,4,15
114,10,10,4,16
115,10,10,4,16
116,10,9,4,17
117,11,9,3,17
118,11,9,3,17
119,11,9,3,17
120,10,9,3,18
121,11,9,3,17
122,10,10,3,17
123,11,9,3,17
124,11,8,3,18
125,10,9,3,18
126,10,9,3,18
127,10,8,3,19
128,10,8,2,20
129,10,9,2,19
130,10,9,2,19
131,10,9,1,20
132,11,9,1,19
133,10,9,2,19
134,9,10,2,19
135,10,10,2,18
136,10,9,2,19
137,10,9,3,18
138,10,9,3,18
139,11,9,3,17
140,11,9,3,17
141,11,9,4,16
142,11,10,4,15
143,10,10,4,16
144,9,11,4,16
145,9,12,4,15
146,9,13,4,14
147,9,12,4,15
148,10,12,3,15
149,10,12,3,15
150,10,11,3,16
151,10,10,3,17
152,10,11,3,16
153,9,11,3,17
154,9,10,3,18
155,9,11,3,17
156,9,11,3,17
157,9,11,3,17
158,9,11,3,17
159,9,10,4,17
160,10,9,4,17
161,10,9,4,17
162,10,9,4,17
163,11,9,4,16
164,11,10,4,15
165,11,10,4,15
166,12,9,4,15
167,12,9,4,15
168,13,9,4,14
169,13,9,4,14
170,13,8,4,15
171,13,8,4,15
172,13,8,4,15
173,13,8,4,15
174,13,9,3,15
175,12,9,3,16
176,11,9,3,17
177,11,8,3,18
178,11,8,3,18
179,10,8,3,19
180,10,8,3,19
181,10,8,3,19
182,10,8,3,19
183,10,9,2,19
184,10,9,3,18
185,10,9,4,17
186,9,9,4,18
187,9,10,4,17
188,9,10,4,17
189,9,10,4,17
190,9,10,4,17
191,8,10,5,17
192,8,10,5,17
193,8,10,5,17
194,8,9,5,18
195,9,9,5,17
196,9,10,4,17
197,9,11,4,16
198,8,12,4,16
199,7,12,4,17
200,8,11,4,17
201,9,11,4,16
202,9,10,4,17
203,9,10,4,17
204,9,9,4,18
205,9,10,3,18
206,9,10,4,17
207,8,11,4,17
208,8,12,4,16
209,8,11,4,17
210,7,12,4,17
211,6,12,4,18
212,6,12,4,18
213,6,13,4,17
214,7,12,4,17
215,7,12,4,17
216,7,11,4,18
217,7,12,3,18
218,7,12,3,18
219,6,12,3,19
220,6,12,4,18
221,6,13,4,17
222,7,13,4,16
223,6,13,4,17
224,6,13,4,17
225,6,12,4,18
226,6,12,4,18
227,6,12,4,18
228,6,11,5,18
229,6,12,5,17
230,6,13,4,17
231,6,14,4,16
232,5,15,4,16
233,4,16,4,16
234,4,17,4,15
235,4,18,4,14
236,4,17,4,15
237,4,18,3,15
238,4,18,3,15
239,4,17,3,16
240,4,16,3,17
241,3,17,3,17
242,3,17,3,17
243,4,17,3,16
244,4,17,2,17
245,4,17,1,18
246,4,18,1,17
247,3,19,1,17
248,3,18,1,18
249,3,18,1,18
250,3,17,2,18
251,2,18,2,18
252,2,19,2,17
253,2,20,2,16
254,2,20,2,16
255,2,20,2,16
256,2,20,2,16
257,2,20,3,15
258,2,20,4,14
259,3,19,4,14
260,3,20,3,14
261,3,21,3,13
262,3,22,3,12
263,3,22,3,12
264,3,21,4,12
265,4,20,4,12
266,4,20,4,12
267,4,20,4,12
268,4,20,4,12
269,4,21,3,12
270,4,21,3,12
271,4,21,3,12
272,4,21,4,11
273,4,21,4,11
274,4,21,4,11
275,4,21,4,11
276,4,22,4,10
277,4,21,4,11
278,4,20,4,12
279,3,21,4,12
280,3,22,4,11
281,3,21,4,12
282,2,22,4,12
283,2,22,4,12
284,2,23,3,12
285,2,24,3,11
286,2,25,3,10
287,2,25,3,10
288,2,24,3,11
289,2,25,3,10
290,2,25,3,10
291,2,24,3,11
292,2,24,3,11
293,2,24,3,11
294,3,23,3,11
295,3,22,4,11
296,3,22,4,11
297,2,23,4,11
298,2,23,4,11
299,2,23,4,11
300,2,23,4,11
301,2,24,3,11
302,2,24,3,11
303,2,25,3,10
304,2,25,3,10
305,2,25,3,10
306,2,24,3,11
307,2,23,3,12
308,2,22,4,12
309,2,22,4,12
310,2,23,4,11
311,2,24,3,11
312,2,24,3,11
313,2,25,3,10
314,2,26,3,9
315,2,26,3,9
316,2,26,3,9
317,3,25,3,9
318,3,25,3,9
319,3,25,3,9
320,3,25,3,9
321,3,25,3,9
322,3,26,3,8
323,4,25,3,8
324,4,24,3,9
325,4,25,3,8
326,5,24,3,8
327,5,24,3,8
328,5,24,3,8
329,5,24,3,8
330,5,25,3,7
331,5,24,3,8
332,5,24,3,8
333,6,24,3,7
334,6,24,3,7
335,6,24,3,7
336,7,23,3,7
337,8,22,3,7
338,8,22,3,7
339,8,22,2,8
340,8,23,2,7
341,8,23,2,7
342,8,23,2,7
343,8,23,2,7
344,8,23,2,7
345,9,22,2,7
346,9,22,2,7
347,9,22,1,8
348,9,21,1,9
349,9,21,1,9
350,10,20,1,9
351,10,19,1,10
352,10,20,1,9
353,10,19,2,9
354,10,19,2,9
355,11,18,2,9
356,12,18,2,8
357,12,17,3,8
358,13,17,3,7
359,14,16,3,7
360,14,15,3,8
361,14,16,2,8
362,15,16,2,7
363,14,17,2,7
364,13,18,2,7
365,12,19,2,7
366,12,19,2,7
367,12,19,2,7
368,13,19,2,6
369,13,18,2,7
370,12,19,2,7
371,12,19,2,7
372,12,19,2,7
373,13,18,2,7
374,13,17,2,8
375,14,16,2,8
376,14,16,2,8
377,14,16,3,7
378,15,16,2,7
379,15,16,2,7
380,15,16,2,7
381,15,16,2,7
382,14,17,2,7
383,14,18,1,7
384,14,17,1,8
385,14,17,0,9
386,14,17,0,9
387,14,17,0,9
388,13,18,0,9
389,13,18,0,9
390,12,18,0,10
391,12,18,0,10
392,12,17,0,11
393,12,17,0,11
394,12,17,0,11
395,12,18,0,10
396,13,18,0,9
397,14,17,0,9
398,15,16,0,9
399,14,17,0,9
400,14,18,0,8
401,14,19,0,7
402,14,18,0,8
403,15,17,0,8
404,15,17,0,8
405,15,17,0,8
406,15,17,0,8
407,16,16,0,8
408,16,16,1,7
409,17,15,1,7
410,17,15,1,7
411,16,16,1,7
412,17,15,1,7
413,17,15,1,7
414,16,16,1,7
415,17,16,0,7
416,18,15,0,7
417,19,14,0,7
418,19,14,0,7
419,18,15,0,7
420,19,15,0,6
421,19,15,0,6
422,19,16,0,5
423,19,16,0,5
424,19,16,0,5
425,19,16,0,5
426,20,15,0,5
427,20,15,0,5
428,20,15,0,5
429,21,15,0,4
430,21,16,0,3
431,20,17,0,3
432,20,16,0,4
433,20,16,0,4
434,21,15,0,4
435,21,14,0,5
436,22,13,0,5
437,22,13,0,5
438,23,13,0,4
439,24,12,0,4
440,24,13,0,3
441,24,13,0,3
442,24,13,0,3
443,23,13,1,3
444,24,13,0,3
445,24,13,0,3
446,23,14,0,3
447,23,14,0,3
448,24,14,0,2
449,24,14,0,2
450,23,15,0,2
451,23,15,0,2
452,22,16,0,2
453,22,16,1,1
454,23,15,1,1
455,23,15,1,1
456,23,14,2,1
