,GTFT: 0.33,Cooperator,Tit For Tat,Defector
0,10,10,10,10
1,10,10,10,10
2,10,11,10,9
3,10,12,10,8
4,9,12,10,9
5,9,11,10,10
6,9,12,9,10
7,9,12,9,10
8,8,12,9,11
9,8,13,8,11
10,8,12,9,11
11,9,12,9,10
12,9,12,9,10
13,9,12,9,10
14,8,13,9,10
15,9,13,8,10
16,9,13,7,11
17,9,12,7,12
18,9,12,7,12
19,10,11,7,12
20,10,11,7,12
21,10,10,8,12
22,9,10,8,13
23,9,11,8,12
24,9,10,8,13
25,9,9,9,13
26,9,9,9,13
27,10,9,8,13
28,10,10,7,13
29,9,10,8,13
30,9,11,8,12
31,9,12,8,11
32,9,11,8,12
33,8,11,9,12
34,8,11,10,11
35,9,11,10,10
36,9,11,10,10
37,9,10,10,11
38,10,10,10,10
39,10,10,11,9
40,11,10,10,9
41,11,10,11,8
42,11,10,11,8
43,12,10,11,7
44,13,10,10,7
45,13,10,10,7
46,14,10,9,7
47,14,9,10,7
48,13,10,10,7
49,12,10,11,7
50,12,9,12,7
51,11,9,13,7
52,11,9,12,8
53,12,8,12,8
54,13,8,11,8
55,13,8,11,8
56,13,8,11,8
57,12,8,12,8
58,12,8,12,8
59,12,8,13,7
60,12,9,13,6
61,13,9,12,6
62,13,8,13,6
63,12,8,14,6
64,12,8,14,6
65,12,8,14,6
66,13,8,13,6
67,14,8,13,5
68,14,8,13,5
69,13,9,13,5
70,14,9,12,5
71,14,9,12,5
72,13,10,12,5
73,12,11,12,5
74,13,11,11,5
75,13,10,12,5
76,13,10,12,5
77,14,10,11,5
78,13,11,11,5
79,14,11,10,5
80,14,10,10,6
81,14,11,10,5
82,14,11,10,5
83,13,11,11,5
84,12,12,11,5
85,13,11,11,5
86,13,11,11,5
87,13,11,11,5
88,13,11,11,5
89,13,11,11,5
90,14,11,10,5
91,14,11,10,5
92,14,11,10,5
93,14,12,10,4
94,15,12,9,4
95,15,11,10,4
96,14,11,11,4
97,13,12,11,4
98,13,12,11,4
99,13,13,10,4
100,13,14,9,4
101,14,13,9,4
102,15,13,8,4
103,15,13,8,4
104,15,13,8,4
105,15,13,8,4
106,14,13,9,4
107,15,13,9,3
108,16,12,9,3
109,16,13,8,3
110,17,13,7,3
111,18,12,7,3
112,19,12,6,3
113,19,12,6,3
114,19,12,6,3
115,19,12,6,3
116,20,11,6,3
117,19,12,6,3
118,18,13,6,3
119,17,14,6,3
120,17,14,6,3
121,16,14,7,3
122,16,14,7,3
123,16,14,7,3
124,17,13,7,3
125,17,12,8,3
126,17,12,8,3
127,17,12,8,3
128,17,11,8,4
129,18,11,7,4
130,18,10,8,4
131,17,10,9,4
132,18,9,9,4
133,18,9,9,4
134,17,9,9,5
135,16,9,10,5
136,15,9,10,6
137,15,10,9,6
138,14,10,10,6
139,14,11,9,6
140,13,12,9,6
141,13,13,8,6
142,13,13,8,6
143,13,13,7,7
144,14,13,6,7
145,15,13,5,7
146,15,14,5,6
147,16,13,5,6
148,16,13,5,6
149,17,12,5,6
150,18,11,5,6
151,17,11,5,7
152,17,11,5,7
153,16,11,6,7
154,16,11,6,7
155,16,10,7,7
156,17,9,7,7
157,18,9,7,6
158,18,9,7,6
159,17,9,7,7
160,16,10,7,7
161,16,10,7,7
162,16,10,7,7
163,15,10,7,8
164,15,9,8,8
165,14,9,9,8
166,14,8,9,9
167,14,9,9,8
168,15,9,8,8
169,15,8,8,9
170,15,8,8,9
171,15,7,9,9
172,16,7,9,8
173,15,8,9,8
174,15,9,8,8
175,16,9,8,7
176,17,9,8,6
177,17,9,8,6
178,18,9,7,6
179,17,9,7,7
180,16,9,7,8
181,15,9,7,9
182,14,9,7,10
183,14,9,7,10
184,14,8,7,11
185,14,9,7,10
186,14,10,7,9
187,14,11,6,9
188,14,11,6,9
189,13,11,6,10
190,12,11,7,10
191,13,11,6,10
192,12,11,6,11
193,12,11,6,11
194,12,11,6,11
195,12,12,6,10
196,13,11,6,10
197,13,10,7,10
198,13,10,7,10
199,13,9,7,11
200,13,9,7,11
201,12,10,7,11
202,13,10,6,11
203,13,10,6,11
204,14,10,6,10
205,15,10,5,10
206,14,10,6,10
207,15,10,5,10
208,15,10,5,10
209,15,10,5,10
210,15,10,5,10
211,14,10,6,10
212,15,9,6,10
213,15,9,6,10
214,15,9,6,10
215,14,10,6,10
216,13,10,6,11
217,13,10,6,11
218,13,11,6,10
219,13,10,6,11
220,14,9,6,11
221,13,10,6,11
222,14,10,5,11
223,15,10,4,11
224,15,10,4,11
225,15,10,3,12
226,15,10,4,11
227,15,10,4,11
228,16,9,4,11
229,17,9,3,11
230,18,8,3,11
231,18,9,3,10
232,18,8,3,11
233,18,8,3,11
234,18,8,3,11
235,18,8,3,11
236,17,8,4,11
237,17,7,4,12
238,16,7,4,13
239,17,7,3,13
240,16,8,3,13
241,16,7,3,14
242,17,7,3,13
243,17,6,3,14
244,17,6,3,14
245,17,6,3,14
246,16,6,3,15
247,16,6,3,15
248,16,7,3,14
249,17,7,3,13
250,17,7,3,13
251,17,7,3,13
252,17,7,2,14
253,17,7,2,14
254,17,8,2,13
255,17,8,3,12
256,17,8,3,12
257,18,8,3,11
258,18,9,2,11
259,18,9,2,11
260,18,8,2,12
261,19,8,2,11
262,19,8,2,11
263,19,8,2,11
264,20,8,2,10
265,20,9,2,9
266,20,10,2,8
267,20,10,2,8
268,19,11,2,8
269,19,11,2,8
270,20,11,2,7
271,20,11,2,7
272,20,10,2,8
273,19,10,2,9
274,19,10,2,9
275,19,10,2,9
276,20,9,2,9
277,20,9,2,9
278,20,10,2,8
279,21,10,2,7
280,21,10,2,7
281,21,10,2,7
282,21,10,2,7
283,21,10,2,7
284,22,9,2,7
285,23,9,2,6
286,24,8,2,6
287,24,8,2,6
288,25,7,2,6
289,25,7,2,6
290,25,7,2,6
291,25,8,2,5
292,25,8,2,5
293,25,8,2,5
294,24,9,2,5
295,23,10,2,5
296,23,10,2,5
297,23,11,2,4
298,23,11,2,4
299,23,11,2,4
300,23,11,2,4
301,22,11,2,5
302,22,11,2,5
303,22,10,2,6
304,21,11,2,6
305,20,11,2,7
306,20,11,2,7
307,21,11,2,6
308,20,11,3,6
309,20,11,3,6
310,20,11,3,6
311,20,11,3,6
312,21,11,3,5
313,20,12,3,5
314,20,12,3,5
315,20,13,3,4
316,20,13,3,4
317,21,12,3,4
318,21,12,3,4
319,21,12,3,4
320,21,13,3,3
321,21,13,3,3
322,21,13,3,3
