,GTFT: 0.33,Defector,Tit For Tat,Cooperator
0,10,10,10,10
1,10,9,11,10
2,10,10,11,9
3,9,10,12,9
4,9,10,12,9
5,9,9,12,10
6,10,8,12,10
7,10,9,11,10
8,9,9,11,11
9,9,9,11,11
10,10,9,11,10
11,11,8,11,10
12,10,9,11,10
13,11,9,11,9
14,11,10,11,8
15,10,10,11,9
16,10,11,11,8
17,9,12,11,8
18,9,12,11,8
19,9,12,10,9
20,8,13,10,9
21,8,13,9,10
22,8,13,9,10
23,8,13,8,11
24,8,13,8,11
25,8,13,8,11
26,8,12,9,11
27,8,12,9,11
28,8,12,9,11
29,7,12,9,12
30,6,12,9,13
31,6,12,9,13
32,6,12,9,13
33,6,12,9,13
34,6,11,9,14
35,6,11,10,13
36,6,11,11,12
37,7,11,10,12
38,7,10,10,13
39,6,11,10,13
40,5,11,10,14
41,5,11,10,14
42,5,11,10,14
43,5,12,9,14
44,6,12,8,14
45,5,12,9,14
46,6,12,9,13
47,6,12,10,12
48,6,13,9,12
49,7,12,9,12
50,6,12,10,12
51,6,11,11,12
52,6,11,12,11
53,6,11,11,12
54,6,12,11,11
55,6,12,11,11
56,6,13,10,11
57,7,13,10,10
58,7,13,10,10
59,7,12,11,10
60,7,12,11,10
61,7,11,11,11
62,7,10,11,12
63,7,10,10,13
64,7,9,11,13
65,7,9,10,14
66,7,9,9,15
67,7,9,9,15
68,7,8,9,16
69,7,8,9,16
70,7,8,8,17
71,7,8,8,17
72,8,7,8,17
73,7,7,8,18
74,7,7,8,18
75,8,7,8,17
76,7,7,8,18
77,7,7,8,18
78,7,8,8,17
79,8,8,8,16
80,9,8,8,15
81,9,8,8,15
82,9,8,8,15
83,10,8,8,14
84,10,8,8,14
85,10,8,8,14
86,9,8,9,14
87,10,8,8,14
88,11,8,8,13
89,11,8,9,12
90,11,8,9,12
91,11,8,9,12
92,11,7,9,13
93,11,7,9,13
94,10,7,9,14
95,10,7,8,15
96,9,7,8,16
97,9,7,8,16
98,9,7,8,16
99,9,7,7,17
100,9,6,8,17
101,9,6,8,17
102,9,6,9,16
103,8,6,9,17
104,7,7,9,17
105,7,8,9,16
106,7,9,8,16
107,7,9,8,16
108,7,9,7,17
109,7,9,7,17
110,7,8,7,18
111,7,8,7,18
112,6,9,7,18
113,6,9,8,17
114,7,9,8,16
115,7,9,8,16
116,8,8,8,16
117,9,8,7,16
118,9,8,7,16
119,9,9,7,15
120,9,9,6,16
121,9,9,7,15
122,9,10,6,15
123,9,10,6,15
124,9,9,6,16
125,8,10,6,16
126,8,10,5,17
127,8,10,5,17
128,8,10,4,18
129,8,11,4,17
130,8,11,4,17
131,8,12,3,17
132,9,12,3,16
133,9,12,4,15
134,9,13,3,15
135,9,13,3,15
136,9,14,3,14
137,9,13,4,14
138,10,12,4,14
139,10,12,4,14
140,11,11,4,14
141,10,11,5,14
142,11,11,5,13
143,10,11,5,14
144,9,12,5,14
145,9,13,5,13
146,10,13,5,12
147,11,12,5,12
148,11,12,5,12
149,11,13,4,12
150,11,13,4,12
151,11,13,4,12
152,11,13,5,11
153,10,14,5,11
154,11,13,5,11
155,12,13,5,10
156,12,13,5,10
157,12,14,5,9
158,12,15,5,8
159,12,15,5,8
160,12,15,5,8
161,12,15,5,8
162,12,15,5,8
163,12,14,6,8
164,11,14,7,8
165,11,13,7,9
166,11,12,7,10
167,11,12,7,10
168,10,12,7,11
169,10,12,7,11
170,11,11,7,11
171,11,11,7,11
172,11,11,8,10
173,11,11,8,10
174,11,11,8,10
175,11,11,8,10
176,11,12,8,9
177,12,12,7,9
178,12,12,7,9
179,11,12,7,10
180,11,13,7,9
181,11,13,7,9
182,10,13,7,10
183,10,14,6,10
184,10,14,7,9
185,10,15,7,8
186,10,15,7,8
187,10,15,7,8
188,10,15,7,8
189,10,15,7,8
190,9,15,7,9
191,9,16,6,9
192,9,16,6,9
193,10,16,6,8
194,10,17,6,7
195,10,16,7,7
196,10,16,7,7
197,9,17,7,7
198,9,18,6,7
199,8,19,6,7
200,9,18,6,7
201,9,18,6,7
202,9,17,6,8
203,9,17,6,8
204,9,17,6,8
205,9,18,5,8
206,8,18,6,8
207,8,18,6,8
208,8,18,7,7
209,9,18,6,7
210,8,19,6,7
211,8,19,5,8
212,7,20,5,8
213,6,21,5,8
214,7,20,5,8
215,7,21,5,7
216,7,21,5,7
217,8,20,5,7
218,8,21,5,6
219,8,21,5,6
220,8,21,6,5
221,8,21,6,5
222,7,22,6,5
223,7,23,5,5
224,7,23,5,5
225,7,22,6,5
226,7,23,5,5
227,7,23,5,5
228,8,22,5,5
229,8,22,5,5
230,8,22,5,5
231,8,23,5,4
232,7,24,5,4
233,7,24,5,4
234,7,25,5,3
235,7,26,4,3
236,7,25,4,4
237,7,26,3,4
238,7,26,3,4
239,7,26,3,4
240,7,25,3,5
241,7,24,3,6
242,8,23,3,6
243,9,23,3,5
244,9,24,2,5
245,9,24,1,6
246,9,25,1,5
247,9,25,1,5
248,9,25,1,5
249,10,24,1,5
250,10,23,2,5
251,10,23,2,5
252,10,23,2,5
253,10,23,2,5
254,10,24,2,4
255,9,25,2,4
256,9,25,2,4
257,9,25,2,4
258,8,25,3,4
259,8,25,3,4
260,8,26,2,4
261,8,27,2,3
262,8,27,2,3
263,8,26,2,4
264,8,25,3,4
265,9,24,3,4
266,10,23,3,4
267,10,23,3,4
268,9,24,3,4
269,9,24,3,4
270,10,23,3,4
271,9,24,3,4
272,9,23,4,4
273,9,23,4,4
274,8,24,4,4
275,8,24,4,4
276,8,24,4,4
277,8,24,4,4
278,8,24,4,4
279,7,25,4,4
280,6,25,5,4
281,6,24,5,5
282,5,25,5,5
283,5,25,5,5
284,4,26,5,5
285,4,27,5,4
286,4,27,5,4
287,4,26,6,4
288,4,26,5,5
289,4,25,5,6
290,4,25,5,6
291,4,25,5,6
292,4,25,5,6
293,3,26,5,6
294,3,26,5,6
295,3,25,6,6
296,3,25,6,6
297,3,25,6,6
298,3,26,6,5
299,3,27,5,5
300,3,27,5,5
301,4,27,4,5
302,5,26,4,5
303,5,26,4,5
304,6,25,4,5
305,6,24,5,5
306,6,24,5,5
307,6,24,5,5
308,6,23,6,5
309,6,23,6,5
310,6,23,6,5
311,7,23,5,5
312,7,23,5,5
313,7,24,5,4
314,7,24,5,4
315,7,24,5,4
316,7,24,5,4
317,7,25,5,3
318,7,24,5,4
319,7,24,5,4
320,7,24,5,4
321,7,23,5,5
322,7,23,5,5
323,7,23,5,5
324,7,23,5,5
325,7,23,5,5
326,6,24,5,5
327,6,25,4,5
328,5,26,4,5
329,5,26,4,5
330,5,27,4,4
331,5,28,3,4
332,5,27,3,5
333,6,27,3,4
334,6,27,3,4
335,6,27,3,4
336,6,27,3,4
337,7,26,3,4
338,7,26,3,4
339,7,27,2,4
340,7,27,2,4
341,8,26,2,4
342,8,26,2,4
343,7,27,2,4
344,7,27,2,4
345,7,27,2,4
346,7,27,2,4
347,7,28,1,4
348,7,27,1,5
349,7,27,1,5
350,7,27,1,5
351,7,26,1,6
352,7,27,1,5
353,7,26,2,5
354,7,26,2,5
355,7,26,2,5
356,7,26,2,5
357,7,25,3,5
358,8,25,3,4
359,8,25,3,4
360,8,25,3,4
361,8,26,2,4
362,8,27,2,3
363,8,27,2,3
364,8,27,2,3
365,7,28,2,3
366,6,29,2,3
367,6,29,2,3
368,6,29,2,3
369,6,28,2,4
370,7,27,2,4
371,7,27,2,4
372,8,26,2,4
373,7,27,2,4
374,7,26,2,5
375,6,27,2,5
376,6,27,2,5
377,6,27,3,4
378,6,28,2,4
379,6,29,2,3
380,6,29,2,3
381,6,29,2,3
382,6,29,2,3
383,6,30,1,3
384,6,30,1,3
385,6,31,0,3
386,6,31,0,3
387,6,30,0,4
388,7,29,0,4
389,7,29,0,4
390,6,30,0,4
391,6,30,0,4
392,5,31,0,4
393,4,32,0,4
394,3,33,0,4
395,3,33,0,4
396,3,33,0,4
397,3,33,0,4
398,3,33,0,4
399,3,33,0,4
400,3,34,0,3
401,3,34,0,3
402,3,33,0,4
403,3,33,0,4
404,3,33,0,4
405,3,33,0,4
406,3,33,0,4
407,3,33,0,4
408,3,32,1,4
409,3,32,1,4
410,4,31,1,4
411,3,32,1,4
412,4,31,1,4
413,5,30,1,4
414,5,30,1,4
415,5,31,0,4
416,5,31,0,4
417,4,32,0,4
418,4,31,0,5
419,4,31,0,5
420,4,31,0,5
421,4,31,0,5
422,4,31,0,5
423,5,30,0,5
424,5,30,0,5
425,5,29,0,6
426,6,28,0,6
427,6,28,0,6
428,7,27,0,6
429,8,27,0,5
430,8,27,0,5
431,8,27,0,5
432,8,27,0,5
433,8,27,0,5
434,8,27,0,5
435,8,26,0,6
436,7,27,0,6
437,7,27,0,6
438,7,28,0,5
439,8,27,0,5
440,8,28,0,4
441,8,28,0,4
442,7,29,0,4
443,7,28,1,4
444,7,28,0,5
445,7,28,0,5
446,6,29,0,5
447,6,30,0,4
448,6,31,0,3
449,7,30,0,3
450,7,30,0,3
451,7,30,0,3
452,7,30,0,3
453,7,30,1,2
454,7,30,1,2
455,7,30,1,2
456,7,30,1,2
