,GTFT: 0.33,Cooperator,Tit For Tat,Defector
0,10,10,10,10
1,10,10,9,11
2,10,10,9,11
3,10,10,8,12
4,10,11,8,11
5,10,11,8,11
6,10,11,8,11
7,10,12,7,11
8,10,12,7,11
9,9,12,7,12
10,9,12,7,12
11,9,13,7,11
12,9,13,6,12
13,9,13,5,13
14,9,12,6,13
15,9,11,7,13
16,9,11,7,13
17,8,11,7,14
18,8,11,7,14
19,8,11,7,14
20,8,12,6,14
21,8,12,7,13
22,7,13,7,13
23,7,13,6,14
24,7,14,6,13
25,7,14,6,13
26,7,15,5,13
27,7,15,5,13
28,7,15,5,13
29,7,16,5,12
30,7,17,5,11
31,7,18,4,11
32,7,18,4,11
33,7,19,3,11
34,6,19,4,11
35,6,20,4,10
36,6,20,4,10
37,6,20,4,10
38,6,20,4,10
39,6,20,4,10
40,6,19,4,11
41,6,19,4,11
42,7,18,4,11
43,7,17,4,12
44,7,18,4,11
45,7,18,4,11
46,7,18,3,12
47,7,18,3,12
48,7,17,4,12
49,7,17,4,12
50,7,16,4,13
51,7,16,5,12
52,8,15,5,12
53,8,15,5,12
54,8,15,4,13
55,8,16,4,12
56,9,15,4,12
57,8,16,4,12
58,9,15,4,12
59,9,14,4,13
60,8,14,4,14
61,8,14,3,15
62,9,13,3,15
63,9,14,3,14
64,10,14,3,13
65,10,14,3,13
66,9,14,3,14
67,10,14,3,13
68,11,14,3,12
69,11,15,3,11
70,10,16,3,11
71,9,17,3,11
72,9,17,3,11
73,9,16,3,12
74,9,15,3,13
75,9,15,3,13
76,8,15,3,14
77,9,14,3,14
78,9,13,3,15
79,8,14,3,15
80,9,13,3,15
81,9,12,3,16
82,9,13,3,15
83,10,13,2,15
84,10,12,2,16
85,9,13,2,16
86,8,14,2,16
87,8,14,2,16
88,9,13,2,16
89,9,12,2,17
90,9,11,2,18
91,9,12,2,17
92,10,12,2,16
93,11,12,1,16
94,11,12,1,16
95,12,12,1,15
96,13,11,1,15
97,12,11,1,16
98,12,11,1,16
99,12,11,1,16
100,12,11,1,16
101,12,10,1,17
102,11,10,1,18
103,11,10,1,18
104,11,11,1,17
105,11,12,1,16
106,12,11,1,16
107,11,12,1,16
108,12,11,1,16
109,13,10,1,16
110,13,10,1,16
111,13,9,1,17
112,13,8,1,18
113,12,8,1,19
114,11,8,1,20
115,10,8,1,21
116,10,9,1,20
117,10,8,1,21
118,10,9,1,20
119,9,10,1,20
120,9,9,1,21
121,9,8,1,22
122,10,8,1,21
123,10,8,1,21
124,10,8,1,21
125,10,8,1,21
126,10,8,1,21
127,10,9,1,20
128,10,9,1,20
129,10,10,1,19
130,10,9,1,20
131,10,9,1,20
132,10,8,1,21
133,10,9,1,20
134,10,9,1,20
135,9,9,2,20
136,9,9,2,20
137,9,8,2,21
138,10,7,2,21
139,10,7,2,21
140,9,7,2,22
141,10,7,2,21
142,10,6,2,22
143,10,6,3,21
144,9,6,3,22
145,8,6,4,22
146,7,6,4,23
147,7,6,3,24
148,7,6,3,24
149,7,6,3,24
150,6,6,3,25
151,6,6,2,26
152,6,6,2,26
153,5,6,2,27
154,5,6,2,27
155,5,7,2,26
156,5,7,2,26
157,5,6,2,27
158,6,6,2,26
159,6,6,2,26
160,6,5,2,27
161,7,5,2,26
162,7,5,2,26
163,7,5,2,26
164,7,5,2,26
165,7,5,2,26
166,7,5,2,26
167,7,5,2,26
168,7,5,2,26
169,6,5,2,27
170,5,5,2,28
171,5,5,2,28
172,5,4,2,29
173,5,4,2,29
174,5,4,2,29
175,5,4,2,29
176,5,5,1,29
177,5,5,1,29
178,6,5,1,28
179,6,4,1,29
180,6,4,2,28
181,6,5,2,27
182,5,5,2,28
183,5,5,2,28
184,5,5,2,28
185,5,5,2,28
186,5,5,2,28
187,5,4,2,29
188,5,4,2,29
189,5,4,2,29
190,4,4,2,30
191,4,3,2,31
192,4,3,2,31
193,4,3,2,31
194,4,3,2,31
195,4,3,1,32
196,4,4,1,31
197,5,4,1,30
198,5,4,1,30
199,4,4,1,31
200,4,5,1,30
201,4,5,1,30
202,4,5,1,30
203,5,5,1,29
204,5,5,1,29
205,4,5,1,30
206,5,5,0,30
207,5,5,0,30
208,4,5,0,31
209,4,5,0,31
210,4,4,0,32
211,4,4,0,32
212,4,4,0,32
213,4,4,0,32
214,4,5,0,31
215,5,5,0,30
216,5,5,0,30
217,5,5,0,30
218,5,6,0,29
219,5,6,0,29
220,5,5,0,30
221,5,5,0,30
222,5,5,0,30
223,5,5,0,30
224,5,5,0,30
225,5,5,0,30
226,5,5,0,30
227,4,5,0,31
228,4,5,0,31
229,4,5,0,31
230,4,4,0,32
231,4,4,0,32
232,4,4,0,32
233,5,4,0,31
234,5,4,0,31
235,5,4,0,31
236,5,4,0,31
237,5,4,0,31
238,5,4,0,31
239,6,4,0,30
240,6,3,0,31
241,6,3,0,31
242,6,3,0,31
243,6,3,0,31
244,6,4,0,30
245,7,4,0,29
246,7,4,0,29
247,7,4,0,29
248,7,4,1,28
249,7,4,1,28
250,7,4,1,28
251,7,4,2,27
252,7,4,3,26
253,7,4,3,26
254,7,5,3,25
255,7,5,3,25
256,7,4,3,26
257,7,4,3,26
258,7,4,2,27
259,7,4,2,27
260,6,4,2,28
261,6,4,2,28
262,6,4,2,28
263,6,4,2,28
264,6,4,2,28
265,7,4,2,27
266,7,4,2,27
267,6,4,3,27
268,6,4,3,27
269,6,4,3,27
270,6,4,3,27
271,6,4,3,27
272,7,4,3,26
273,6,4,3,27
274,6,4,3,27
275,6,4,3,27
276,6,4,3,27
277,6,4,3,27
278,6,4,3,27
279,6,4,3,27
280,7,4,3,26
281,7,4,3,26
282,8,4,3,25
283,8,4,4,24
284,8,3,5,24
285,8,3,5,24
286,7,3,5,25
287,7,3,5,25
288,7,2,5,26
289,7,2,4,27
290,7,2,4,27
291,7,2,5,26
292,6,2,5,27
293,6,2,5,27
294,6,2,5,27
295,6,2,6,26
296,6,2,6,26
297,5,2,6,27
298,6,2,6,26
299,6,2,5,27
300,7,2,5,26
301,7,2,4,27
302,7,2,4,27
303,6,2,4,28
304,7,2,4,27
305,7,2,5,26
306,7,2,5,26
307,8,2,5,25
308,8,2,5,25
309,8,2,4,26
310,8,2,4,26
311,8,2,3,27
312,7,2,3,28
313,7,2,4,27
314,7,2,4,27
315,7,2,5,26
316,7,2,5,26
317,8,1,5,26
318,9,1,4,26
319,9,1,4,26
320,9,1,4,26
321,8,1,5,26
322,9,1,4,26
323,9,1,4,26
324,10,1,4,25
325,10,1,4,25
326,9,1,4,26
327,9,1,4,26
328,9,2,4,25
329,8,2,4,26
330,8,2,4,26
331,7,2,4,27
332,7,2,4,27
333,7,3,4,26
334,7,3,4,26
335,7,2,4,27
336,8,2,4,26
337,8,2,4,26
338,7,2,4,27
339,7,2,5,26
340,7,2,5,26
341,7,2,5,26
342,7,2,5,26
343,7,1,5,27
344,7,1,4,28
345,7,2,4,27
346,7,2,4,27
347,7,2,5,26
348,7,2,5,26
349,7,2,6,25
350,6,2,6,26
351,7,2,6,25
352,7,2,6,25
353,8,2,6,24
354,7,2,6,25
355,6,2,6,26
356,6,2,6,26
357,6,2,7,25
358,6,2,7,25
359,6,2,6,26
360,7,2,6,25
361,7,2,6,25
362,7,2,6,25
363,7,2,7,24
364,7,2,7,24
365,7,2,7,24
366,6,2,7,25
367,6,2,7,25
368,6,2,6,26
369,6,2,6,26
370,6,3,6,25
371,6,4,6,24
372,6,5,6,23
373,6,6,5,23
374,5,6,5,24
375,5,6,5,24
376,5,6,6,23
377,5,7,6,22
378,5,7,6,22
379,6,7,6,21
380,7,7,6,20
381,6,7,6,21
382,6,8,5,21
383,5,9,5,21
384,5,9,5,21
385,5,9,6,20
386,5,9,6,20
387,5,9,6,20
388,6,9,5,20
389,6,10,5,19
390,7,10,5,18
391,6,11,5,18
392,7,10,5,18
393,7,10,4,19
394,7,11,4,18
395,6,11,4,19
396,6,11,3,20
397,6,11,3,20
398,6,10,3,21
399,6,11,3,20
400,6,11,3,20
401,6,11,2,21
402,6,11,2,21
403,6,11,2,21
404,5,12,2,21
405,5,13,2,20
406,6,12,2,20
407,6,12,2,20
408,6,13,2,19
409,7,12,2,19
410,8,12,2,18
411,7,13,2,18
412,6,14,2,18
413,5,15,2,18
414,5,15,1,19
415,5,16,1,18
416,5,16,1,18
417,4,16,1,19
418,4,15,1,20
419,4,15,1,20
420,4,14,1,21
421,4,14,1,21
422,5,13,1,21
423,5,12,1,22
424,5,12,1,22
425,6,12,1,21
426,6,12,1,21
427,7,12,1,20
428,7,12,1,20
429,7,12,2,19
430,7,12,2,19
431,7,11,2,20
432,8,11,2,19
433,8,11,2,19
434,7,12,2,19
435,7,12,3,18
436,7,12,3,18
437,7,12,3,18
438,7,12,3,18
439,7,11,3,19
440,7,11,3,19
441,7,11,3,19
442,7,11,3,19
443,7,11,3,19
444,7,11,4,18
445,7,10,4,19
446,7,10,4,19
447,6,11,4,19
448,6,11,4,19
449,5,11,4,20
450,5,12,3,20
451,4,13,3,20
452,4,13,3,20
453,5,12,3,20
454,5,12,3,20
455,6,11,3,20
456,6,11,3,20
457,6,11,3,20
458,6,11,3,20
459,6,10,3,21
460,6,10,3,21
461,5,10,3,22
462,5,10,3,22
463,5,10,2,23
464,5,10,2,23
465,5,10,2,23
466,5,10,2,23
467,6,10,2,22
