,GTFT: 0.33,Cooperator,Tit For Tat,Defector
0,10,10,10,10
1,10,10,10,10
2,10,10,10,10
3,10,9,10,11
4,10,9,9,12
5,10,10,9,11
6,11,9,9,11
7,11,9,9,11
8,10,10,9,11
9,10,11,8,11
10,10,11,8,11
11,9,11,9,11
12,8,11,9,12
13,8,11,9,12
14,7,11,9,13
15,6,11,9,14
16,6,12,9,13
17,6,13,8,13
18,6,12,9,13
19,6,11,10,13
20,6,12,10,12
21,6,13,9,12
22,6,13,9,12
23,5,13,10,12
24,5,14,10,11
25,5,14,11,10
26,5,14,10,11
27,6,14,10,10
28,6,13,10,11
29,5,13,10,12
30,5,13,11,11
31,5,13,11,11
32,4,14,11,11
33,4,13,11,12
34,4,14,11,11
35,5,14,11,10
36,5,14,11,10
37,5,15,11,9
38,5,15,11,9
39,4,15,12,9
40,4,16,11,9
41,4,16,11,9
42,4,15,11,10
43,5,14,11,10
44,5,14,11,10
45,5,14,11,10
46,5,13,11,11
47,6,12,11,11
48,6,12,11,11
49,6,12,12,10
50,6,11,12,11
51,6,10,13,11
52,6,10,13,11
53,6,9,13,12
54,7,9,13,11
55,6,9,13,12
56,7,9,12,12
57,7,8,12,13
58,8,8,12,12
59,9,8,12,11
60,9,8,11,12
61,9,7,12,12
62,9,7,12,12
63,9,8,11,12
64,8,9,11,12
65,8,10,10,12
66,8,10,9,13
67,9,10,9,12
68,9,10,8,13
69,8,11,8,13
70,8,12,7,13
71,9,11,7,13
72,9,11,7,13
73,8,12,7,13
74,7,12,8,13
75,7,13,8,12
76,7,13,8,12
77,7,13,8,12
78,7,13,8,12
79,7,12,8,13
80,7,12,9,12
81,7,13,8,12
82,7,14,8,11
83,6,15,8,11
84,6,16,7,11
85,5,17,7,11
86,5,16,7,12
87,4,16,7,13
88,5,16,7,12
89,5,15,7,13
90,5,15,6,14
91,5,15,6,14
92,5,15,6,14
93,5,15,6,14
94,5,15,5,15
95,5,15,5,15
96,5,15,5,15
97,5,15,5,15
98,4,15,6,15
99,4,15,6,15
100,4,15,6,15
101,4,16,5,15
102,4,15,5,16
103,4,14,5,17
104,4,14,5,17
105,3,14,5,18
106,3,15,5,17
107,3,16,5,16
108,2,16,5,17
109,2,15,5,18
110,2,15,5,18
111,1,16,5,18
112,1,17,5,17
113,1,17,5,17
114,1,18,5,16
115,1,18,5,16
116,1,19,5,15
117,1,19,5,15
118,1,19,5,15
119,1,19,5,15
120,1,19,5,15
121,1,19,5,15
122,1,19,5,15
123,1,20,5,14
124,1,20,5,14
125,1,20,5,14
126,1,20,5,14
127,1,19,5,15
128,1,19,5,15
129,1,20,5,14
130,1,19,6,14
131,1,18,6,15
132,1,17,7,15
133,1,17,7,15
134,1,18,7,14
135,1,19,7,13
136,1,18,7,14
137,1,19,7,13
138,1,20,7,12
139,1,20,7,12
140,1,21,6,12
141,1,21,6,12
142,1,22,6,11
143,1,22,6,11
144,1,21,6,12
145,1,20,6,13
146,1,20,6,13
147,1,19,6,14
148,1,19,6,14
149,1,19,7,13
150,1,19,7,13
151,1,18,8,13
152,1,18,8,13
153,1,17,8,14
154,1,18,8,13
155,1,18,8,13
156,1,17,9,13
157,1,16,9,14
158,1,16,9,14
159,1,15,10,14
160,1,15,11,13
161,1,15,11,13
162,1,15,12,12
163,1,14,13,12
164,1,14,13,12
165,1,14,13,12
166,1,15,12,12
167,1,16,11,12
168,1,17,11,11
169,1,18,10,11
170,1,18,10,11
171,1,18,10,11
172,0,18,10,12
173,0,18,9,13
174,0,19,8,13
175,0,18,8,14
176,0,17,8,15
177,0,18,7,15
178,0,18,7,15
179,0,18,8,14
180,0,17,8,15
181,0,17,8,15
182,0,17,8,15
183,0,17,8,15
184,0,16,8,16
185,0,16,8,16
186,0,15,9,16
187,0,16,9,15
188,0,17,9,14
189,0,18,8,14
190,0,17,9,14
191,0,18,9,13
192,0,17,9,14
193,0,17,10,13
194,0,17,10,13
195,0,16,11,13
196,0,17,11,12
197,0,18,10,12
198,0,19,9,12
199,0,18,9,13
200,0,19,9,12
201,0,19,9,12
202,0,19,9,12
203,0,20,8,12
204,0,20,8,12
205,0,20,8,12
206,0,19,8,13
207,0,18,9,13
208,0,18,8,14
209,0,18,8,14
210,0,18,8,14
211,0,18,8,14
212,0,18,8,14
213,0,17,9,14
214,0,17,9,14
215,0,16,9,15
216,0,15,10,15
217,0,16,10,14
218,0,15,11,14
219,0,16,10,14
220,0,15,10,15
221,0,15,9,16
222,0,14,10,16
223,0,13,10,17
224,0,13,10,17
225,0,13,10,17
226,0,13,10,17
227,0,13,10,17
228,0,13,10,17
229,0,13,11,16
230,0,12,12,16
231,0,12,11,17
232,0,13,11,16
233,0,12,12,16
234,0,12,11,17
235,0,12,11,17
236,0,12,12,16
237,0,13,11,16
238,0,14,10,16
239,0,14,10,16
240,0,15,9,16
241,0,15,9,16
242,0,15,9,16
243,0,15,9,16
244,0,15,8,17
245,0,14,9,17
246,0,14,9,17
247,0,14,9,17
248,0,13,9,18
249,0,13,9,18
250,0,13,8,19
251,0,13,8,19
252,0,13,8,19
253,0,13,9,18
254,0,12,9,19
255,0,12,9,19
256,0,12,8,20
257,0,12,8,20
258,0,12,8,20
259,0,13,8,19
260,0,14,8,18
261,0,14,8,18
262,0,14,8,18
263,0,14,9,17
264,0,14,9,17
265,0,14,10,16
266,0,14,10,16
267,0,14,10,16
268,0,14,10,16
269,0,13,10,17
270,0,12,11,17
271,0,12,11,17
272,0,11,11,18
273,0,11,10,19
274,0,11,11,18
275,0,11,11,18
276,0,12,10,18
277,0,12,10,18
278,0,12,10,18
279,0,12,10,18
280,0,11,11,18
281,0,11,10,19
282,0,11,9,20
283,0,12,9,19
284,0,13,9,18
285,0,14,9,17
286,0,14,9,17
287,0,14,8,18
288,0,14,8,18
289,0,13,8,19
290,0,14,8,18
291,0,14,7,19
292,0,13,7,20
293,0,13,7,20
294,0,13,8,19
295,0,13,9,18
296,0,14,8,18
297,0,14,8,18
298,0,15,8,17
299,0,15,8,17
300,0,14,8,18
301,0,14,7,19
302,0,15,7,18
303,0,15,8,17
304,0,15,8,17
305,0,15,8,17
306,0,15,8,17
307,0,15,8,17
308,0,16,8,16
309,0,16,8,16
310,1,15,8,16
311,1,15,8,16
312,1,15,8,16
313,1,15,7,17
314,1,15,8,16
315,1,15,8,16
316,1,16,8,15
317,1,15,8,16
318,1,15,8,16
319,1,15,8,16
320,1,16,7,16
321,1,15,7,17
322,1,15,7,17
