,GTFT: 0.33,Defector,Tit For Tat,Cooperator
0,10,10,10,10
1,10,11,10,9
2,10,12,10,8
3,10,11,10,9
4,9,11,11,9
5,9,10,11,10
6,9,10,11,10
7,9,10,10,11
8,9,10,11,10
9,9,9,12,10
10,10,9,12,9
11,10,9,13,8
12,10,9,13,8
13,10,8,14,8
14,10,8,15,7
15,10,8,15,7
16,9,8,15,8
17,8,8,15,9
18,8,9,14,9
19,8,10,14,8
20,8,10,15,7
21,8,11,14,7
22,8,11,14,7
23,8,11,14,7
24,8,10,15,7
25,8,10,14,8
26,8,9,15,8
27,8,9,15,8
28,8,9,15,8
29,9,9,15,7
30,9,9,15,7
31,8,10,15,7
32,8,10,15,7
33,8,10,15,7
34,8,10,14,8
35,8,11,13,8
36,9,10,13,8
37,9,11,12,8
38,9,11,12,8
39,10,11,11,8
40,9,12,11,8
41,9,12,11,8
42,8,12,11,9
43,8,13,10,9
44,8,12,10,10
45,8,13,9,10
46,8,13,9,10
47,8,12,10,10
48,8,13,10,9
49,7,13,11,9
50,7,13,11,9
51,7,14,10,9
52,7,15,10,8
53,6,15,11,8
54,6,15,11,8
55,5,16,11,8
56,5,16,11,8
57,4,17,11,8
58,4,17,11,8
59,4,17,11,8
60,4,18,11,7
61,4,17,12,7
62,4,16,12,8
63,4,16,11,9
64,4,16,11,9
65,5,15,11,9
66,5,15,11,9
67,5,15,11,9
68,5,14,11,10
69,5,14,10,11
70,5,14,10,11
71,6,13,10,11
72,5,13,11,11
73,5,13,11,11
74,5,13,11,11
75,5,13,11,11
76,4,13,12,11
77,4,13,11,12
78,4,12,12,12
79,4,11,13,12
80,4,10,13,13
81,4,10,12,14
82,5,10,12,13
83,5,9,12,14
84,5,9,12,14
85,5,10,11,14
86,6,9,11,14
87,6,9,10,15
88,6,9,9,16
89,6,10,9,15
90,7,9,9,15
91,7,9,9,15
92,7,9,9,15
93,6,9,10,15
94,7,8,10,15
95,8,8,10,14
96,8,7,11,14
97,8,7,12,13
98,8,7,13,12
99,8,6,13,13
100,8,6,13,13
101,8,6,12,14
102,8,6,11,15
103,8,6,11,15
104,8,5,12,15
105,8,4,12,16
106,8,4,13,15
107,8,3,14,15
108,8,3,14,15
109,8,3,14,15
110,8,3,15,14
111,8,3,14,15
112,8,3,15,14
113,8,3,14,15
114,7,4,14,15
115,6,4,14,16
116,7,4,13,16
117,8,4,13,15
118,8,4,13,15
119,8,3,14,15
120,8,3,15,14
121,7,3,16,14
122,6,4,16,14
123,6,4,15,15
124,6,3,15,16
125,6,3,16,15
126,5,3,16,16
127,5,3,15,17
128,5,3,15,17
129,4,3,15,18
130,4,3,15,18
131,3,3,16,18
132,2,3,17,18
133,2,3,18,17
134,2,2,19,17
135,2,2,18,18
136,2,2,17,19
137,2,3,17,18
138,2,3,16,19
139,2,2,16,20
140,3,2,15,20
141,3,2,15,20
142,4,2,15,19
143,4,1,16,19
144,4,1,16,19
145,3,1,17,19
146,3,1,17,19
147,3,1,16,20
148,3,1,15,21
