,GTFT: 0.33,Cooperator,Tit For Tat,Defector
0,10,10,10,10
1,10,10,10,10
2,10,10,10,10
3,10,9,10,11
4,10,9,9,12
5,10,10,9,11
6,11,9,9,11
7,11,9,9,11
8,10,10,9,11
9,10,11,8,11
10,10,11,8,11
11,9,11,9,11
12,8,11,9,12
13,8,11,9,12
14,7,11,9,13
15,6,11,9,14
16,6,11,9,14
17,6,11,9,14
18,6,10,10,14
19,6,9,10,15
20,6,9,11,14
21,6,9,11,14
22,6,9,11,14
23,5,9,11,15
24,5,9,11,15
25,5,9,11,15
26,5,9,10,16
27,5,9,10,16
28,5,9,9,17
29,4,9,9,18
30,4,9,10,17
31,4,9,10,17
32,3,10,10,17
33,3,10,10,17
34,3,11,10,16
35,3,11,10,16
36,3,11,11,15
37,3,11,12,14
38,3,11,12,14
39,3,11,13,13
40,3,12,12,13
41,3,12,13,12
42,3,12,13,12
43,3,11,13,13
44,3,11,13,13
45,3,11,13,13
46,3,10,13,14
47,4,9,13,14
48,4,9,13,14
49,4,9,14,13
50,5,9,14,12
51,5,9,14,12
52,5,9,14,12
53,5,8,14,13
54,6,8,14,12
55,6,8,14,12
56,7,8,13,12
57,7,7,13,13
58,7,7,13,13
59,8,7,13,12
60,8,7,12,13
61,8,6,13,13
62,8,6,13,13
63,8,7,12,13
64,7,8,12,13
65,7,8,13,12
66,7,8,12,13
67,7,8,12,13
68,7,8,11,14
69,7,8,12,13
70,7,9,11,13
71,8,9,10,13
72,7,9,10,14
73,6,10,10,14
74,5,10,11,14
75,5,11,11,13
76,5,11,12,12
77,5,11,12,12
78,5,11,12,12
79,5,11,12,12
80,5,11,12,12
81,5,12,11,12
82,5,13,11,11
83,4,14,11,11
84,4,15,10,11
85,3,15,10,12
86,3,14,10,13
87,2,14,10,14
88,2,13,10,15
89,2,12,10,16
90,2,12,9,17
91,2,12,9,17
92,2,12,9,17
93,2,12,9,17
94,2,12,8,18
95,2,12,8,18
96,2,12,8,18
97,2,12,8,18
98,1,12,9,18
99,1,12,9,18
100,1,12,9,18
101,1,13,8,18
102,1,13,8,18
103,1,12,9,18
104,1,12,9,18
105,1,12,8,19
106,1,12,8,19
107,1,13,8,18
108,0,13,8,19
109,0,12,9,19
110,0,12,10,18
111,0,12,11,17
112,0,12,11,17
113,0,11,12,17
114,0,12,12,16
115,0,13,12,15
116,0,14,12,14
117,0,13,13,14
118,1,13,13,13
119,1,13,13,13
120,1,13,13,13
121,1,13,13,13
122,1,12,13,14
123,1,12,14,13
124,1,12,13,14
125,0,12,13,15
126,0,12,14,14
127,0,12,14,14
128,0,12,14,14
129,0,11,15,14
130,0,10,16,14
131,0,10,15,15
132,0,9,16,15
133,0,9,16,15
134,0,10,16,14
135,0,10,17,13
136,0,10,17,13
137,0,10,17,13
138,0,11,17,12
139,0,11,18,11
140,0,11,17,12
141,0,12,16,12
142,0,12,16,12
143,1,12,16,11
144,1,11,16,12
145,1,11,16,12
146,1,10,17,12
147,1,10,17,12
148,1,10,18,11
149,1,10,19,10
150,1,9,19,11
151,1,9,20,10
152,1,9,20,10
153,1,8,20,11
154,1,7,20,12
155,1,8,19,12
156,1,8,18,13
157,1,7,18,14
158,1,7,18,14
159,1,7,18,14
160,1,7,19,13
161,1,7,19,13
162,1,7,19,13
163,1,6,20,13
164,1,6,20,13
165,1,6,20,13
166,1,6,19,14
167,1,6,19,14
168,1,6,19,14
169,1,6,19,14
170,1,5,20,14
171,1,5,21,13
172,1,5,22,12
173,1,5,21,13
174,1,5,20,14
175,1,5,21,13
176,1,5,21,13
177,1,6,20,13
178,1,6,20,13
179,1,5,21,13
180,1,5,22,12
181,1,6,21,12
182,1,6,21,12
183,1,6,21,12
184,1,6,20,13
185,1,6,21,12
186,2,6,20,12
187,2,6,21,11
188,2,7,21,10
189,2,7,21,10
190,2,7,21,10
191,2,7,21,10
192,2,7,21,10
193,2,7,21,10
194,2,6,22,10
195,2,6,23,9
196,2,6,24,8
197,2,7,23,8
198,3,7,22,8
199,3,7,21,9
200,3,7,22,8
201,4,7,21,8
202,4,7,21,8
203,4,7,22,7
204,3,7,23,7
205,3,7,23,7
206,3,7,22,8
207,3,7,22,8
208,3,7,22,8
209,3,8,21,8
210,4,8,20,8
211,4,8,19,9
212,4,8,19,9
213,4,7,19,10
214,4,8,18,10
215,4,7,19,10
216,3,7,20,10
217,3,8,20,9
218,3,7,21,9
219,3,8,20,9
220,3,7,21,9
221,2,7,22,9
222,2,6,23,9
223,2,6,23,9
224,2,6,24,8
225,2,6,23,9
226,2,6,23,9
227,2,6,22,10
228,2,6,21,11
229,2,6,21,11
230,2,6,20,12
231,2,6,19,13
232,2,6,20,12
233,3,6,19,12
234,3,6,19,12
235,3,7,18,12
236,3,7,18,12
237,3,8,18,11
238,3,9,17,11
239,3,9,17,11
240,3,9,18,10
241,4,8,18,10
242,4,8,18,10
243,4,7,18,11
244,4,7,19,10
245,5,6,19,10
246,5,5,19,11
247,5,5,18,12
248,5,6,17,12
249,4,6,17,13
250,3,6,17,14
251,3,6,17,14
252,3,6,17,14
253,3,6,17,14
254,3,6,17,14
255,3,6,17,14
256,3,6,17,14
257,3,6,17,14
258,3,6,16,15
259,3,6,17,14
260,4,6,17,13
261,4,5,17,14
262,4,6,16,14
263,4,6,16,14
264,3,6,17,14
265,4,6,17,13
266,4,6,16,14
267,4,5,17,14
268,4,5,17,14
269,4,4,18,14
270,4,4,19,13
271,4,4,20,12
272,4,4,19,13
273,3,4,19,14
274,3,4,19,14
275,3,4,19,14
276,4,4,18,14
277,4,4,18,14
278,5,4,17,14
279,6,4,17,13
280,6,3,17,14
281,6,3,17,14
282,6,3,16,15
283,6,3,16,15
284,6,3,17,14
285,7,3,17,13
286,7,3,17,13
287,8,3,16,13
288,8,2,17,13
289,8,2,16,14
290,9,2,16,13
291,8,2,17,13
292,8,2,16,14
293,9,2,16,13
294,9,2,17,12
295,9,2,17,12
296,9,3,16,12
297,9,4,15,12
298,9,4,15,12
299,9,4,16,11
300,9,4,15,12
301,9,4,14,13
302,9,4,15,12
303,9,4,15,12
304,10,4,14,12
305,10,4,14,12
306,10,4,14,12
307,10,4,13,13
308,11,4,13,12
309,11,4,13,12
310,11,4,13,12
311,12,4,13,11
312,11,5,13,11
313,11,5,13,11
314,11,5,14,10
315,10,6,14,10
316,11,6,14,9
317,11,6,13,10
318,11,7,13,9
319,11,7,13,9
320,12,7,12,9
321,12,6,13,9
322,12,6,13,9
