,GTFT: 0.33,Cooperator,Tit For Tat,Defector
0,10,10,10,10
1,10,9,10,11
2,10,10,10,10
3,10,11,9,10
4,10,12,9,9
5,10,11,9,10
6,11,11,9,9
7,11,12,8,9
8,12,11,8,9
9,11,12,8,9
10,11,11,9,9
11,11,10,9,10
12,10,10,10,10
13,9,11,10,10
14,9,12,10,9
15,9,13,10,8
16,8,14,10,8
17,8,15,10,7
18,8,14,10,8
19,8,13,11,8
20,8,13,11,8
21,8,13,11,8
22,9,13,11,7
23,8,13,12,7
24,7,14,12,7
25,7,14,13,6
26,7,14,14,5
27,7,14,14,5
28,8,14,13,5
29,8,14,14,4
30,7,14,15,4
31,7,13,16,4
32,7,13,15,5
33,7,13,16,4
34,7,14,15,4
35,7,14,15,4
36,7,14,15,4
37,6,15,15,4
38,6,15,15,4
39,6,15,14,5
40,6,16,13,5
41,6,16,12,6
42,6,16,12,6
43,6,16,12,6
44,6,16,12,6
45,6,15,13,6
46,6,16,12,6
47,6,16,11,7
48,6,16,11,7
49,6,16,11,7
50,6,17,10,7
51,6,17,10,7
52,7,17,10,6
53,7,17,10,6
54,8,16,10,6
55,8,16,10,6
56,8,15,11,6
57,8,16,11,5
58,8,17,10,5
59,9,16,10,5
60,9,15,11,5
61,9,15,11,5
62,10,15,10,5
63,11,14,10,5
64,10,15,10,5
65,11,14,10,5
66,11,14,10,5
67,10,14,10,6
68,11,14,9,6
69,11,15,8,6
70,12,14,8,6
71,12,14,8,6
72,12,13,9,6
73,12,13,9,6
74,12,12,10,6
75,11,12,10,7
76,11,12,10,7
77,11,13,10,6
78,11,13,9,7
79,11,14,8,7
80,12,14,7,7
81,11,14,7,8
82,11,13,8,8
83,11,13,8,8
84,12,13,7,8
85,12,13,7,8
86,12,14,7,7
87,13,13,7,7
88,12,13,7,8
89,12,13,7,8
90,12,13,7,8
91,13,12,7,8
92,12,12,8,8
93,12,12,7,9
94,11,12,8,9
95,10,13,8,9
96,9,14,8,9
97,9,13,8,10
98,9,13,9,9
99,9,13,10,8
100,9,12,11,8
101,8,12,12,8
102,8,12,12,8
103,8,11,13,8
104,8,12,12,8
105,8,11,13,8
106,8,11,14,7
107,8,10,15,7
108,8,9,16,7
109,8,9,17,6
110,8,9,17,6
111,8,10,16,6
112,8,11,15,6
113,8,10,16,6
114,8,10,16,6
115,8,9,16,7
116,8,10,15,7
117,8,10,14,8
118,8,10,15,7
119,8,10,14,8
120,8,10,13,9
121,8,11,12,9
122,8,11,12,9
123,8,11,12,9
124,8,12,11,9
125,8,13,10,9
126,7,13,10,10
127,7,13,10,10
128,7,13,9,11
129,7,13,9,11
130,7,14,8,11
131,7,15,8,10
132,7,14,8,11
133,6,15,8,11
134,7,14,8,11
135,7,14,8,11
136,7,13,8,12
137,7,14,8,11
138,6,14,8,12
139,5,14,9,12
140,5,13,9,13
141,5,13,10,12
142,5,13,10,12
143,4,13,10,13
144,4,13,10,13
145,4,12,11,13
146,5,12,11,12
147,5,11,12,12
148,5,12,12,11
149,6,12,12,10
150,5,12,12,11
151,5,11,13,11
152,6,10,13,11
153,6,10,12,12
154,6,11,11,12
155,6,11,11,12
156,5,12,11,12
157,4,12,12,12
158,4,12,12,12
159,5,11,12,12
160,5,11,13,11
161,5,11,12,12
162,4,12,12,12
163,4,12,12,12
164,4,12,13,11
165,4,13,13,10
166,4,14,12,10
167,4,13,13,10
168,5,13,13,9
169,5,13,14,8
170,4,14,14,8
171,5,14,13,8
172,5,13,14,8
173,5,13,14,8
174,5,13,14,8
175,5,13,13,9
176,5,14,13,8
177,5,14,13,8
178,5,14,13,8
179,6,14,12,8
180,6,13,12,9
181,6,12,12,10
182,6,12,12,10
183,6,12,12,10
184,6,11,13,10
185,6,12,13,9
186,6,13,13,8
187,6,14,13,7
188,6,14,12,8
189,5,15,12,8
190,6,14,12,8
191,6,13,13,8
192,6,13,13,8
193,7,12,13,8
194,7,13,12,8
195,8,13,12,7
196,8,14,11,7
197,8,13,11,8
198,7,13,11,9
199,7,13,10,10
200,6,13,10,11
201,6,14,9,11
202,6,13,10,11
203,6,12,10,12
204,6,11,11,12
205,6,10,12,12
206,6,10,12,12
207,6,10,12,12
208,6,9,12,13
209,6,8,12,14
210,6,9,11,14
211,6,8,11,15
212,6,8,11,15
213,5,8,11,16
214,6,8,11,15
215,5,8,12,15
216,5,9,12,14
217,5,10,11,14
218,5,11,10,14
219,5,10,11,14
220,4,11,11,14
221,4,12,11,13
222,4,13,11,12
223,4,13,11,12
224,4,12,12,12
225,4,12,12,12
226,4,12,12,12
227,5,12,12,11
228,4,12,13,11
229,5,12,12,11
230,4,13,12,11
231,4,14,12,10
232,3,15,12,10
233,3,16,11,10
234,3,16,12,9
235,3,16,12,9
236,3,17,11,9
237,3,18,10,9
238,3,18,10,9
239,3,17,11,9
240,3,17,11,9
241,3,18,10,9
242,3,18,11,8
243,2,18,12,8
244,1,18,13,8
245,1,19,13,7
246,1,20,13,6
247,1,21,12,6
248,1,20,13,6
249,1,19,14,6
250,1,19,14,6
251,2,19,13,6
252,2,19,14,5
253,2,19,14,5
254,2,20,13,5
255,2,20,13,5
256,2,21,12,5
257,2,21,12,5
258,2,21,12,5
259,3,20,12,5
260,3,20,11,6
261,3,20,10,7
262,3,20,10,7
263,3,21,9,7
264,3,21,9,7
265,3,20,9,8
266,3,21,8,8
267,3,21,8,8
268,4,21,8,7
269,4,20,8,8
270,3,21,8,8
271,3,22,8,7
272,3,23,7,7
273,3,24,7,6
274,3,24,7,6
275,3,25,7,5
276,3,25,7,5
277,3,24,7,6
278,3,23,7,7
279,3,24,6,7
280,3,25,6,6
281,3,25,6,6
282,4,25,5,6
283,5,25,5,5
284,5,25,5,5
285,6,24,5,5
286,6,23,5,6
287,7,22,5,6
288,7,21,5,7
289,7,20,5,8
290,7,21,5,7
291,7,21,5,7
292,7,22,4,7
293,7,22,4,7
294,7,22,4,7
295,8,22,3,7
296,8,21,3,8
297,9,21,3,7
298,8,22,3,7
299,7,23,3,7
300,7,24,3,6
301,6,24,4,6
302,6,23,5,6
303,7,22,5,6
304,7,23,5,5
305,8,22,5,5
306,8,22,5,5
307,8,21,6,5
308,8,20,6,6
309,9,20,5,6
310,9,20,5,6
311,9,20,5,6
312,9,20,5,6
313,9,19,6,6
314,9,19,6,6
315,10,18,6,6
316,10,18,6,6
317,10,17,7,6
318,10,17,6,7
319,10,18,5,7
320,10,18,5,7
321,10,19,5,6
322,10,19,5,6
323,11,18,5,6
324,11,18,5,6
325,11,19,4,6
326,10,20,4,6
327,10,20,3,7
328,10,20,3,7
329,10,20,3,7
330,11,20,3,6
331,12,19,3,6
332,11,19,3,7
333,11,18,4,7
334,11,19,3,7
335,12,18,3,7
336,12,17,3,8
337,12,16,3,9
338,12,16,3,9
339,12,17,3,8
340,11,18,3,8
341,10,19,3,8
342,11,19,3,7
343,11,18,4,7
344,12,18,4,6
345,13,18,3,6
346,13,18,3,6
347,13,19,3,5
348,13,18,4,5
349,14,17,4,5
350,14,17,3,6
351,15,16,3,6
352,16,16,2,6
353,16,16,2,6
354,15,16,2,7
355,15,16,2,7
