,GTFT: 0.33,Defector,Tit For Tat,Cooperator
0,10,10,10,10
1,11,9,10,10
2,10,10,10,10
3,10,10,10,10
4,10,10,9,11
5,10,11,8,11
6,9,12,8,11
7,9,13,8,10
8,9,13,8,10
9,10,12,8,10
10,10,12,8,10
11,10,12,9,9
12,10,12,9,9
13,10,11,9,10
14,10,11,9,10
15,10,11,9,10
16,10,11,10,9
17,10,10,11,9
18,10,10,10,10
19,11,10,10,9
20,12,10,9,9
21,12,11,8,9
22,11,12,8,9
23,11,11,8,10
24,11,12,8,9
25,11,11,9,9
26,11,12,8,9
27,11,11,8,10
28,11,11,8,10
29,11,12,7,10
30,12,12,7,9
31,11,12,8,9
32,10,12,9,9
33,10,11,9,10
34,11,10,9,10
35,12,10,8,10
36,11,11,8,10
37,11,12,8,9
38,11,12,8,9
39,11,12,7,10
40,11,11,8,10
41,12,10,8,10
42,13,10,8,9
43,13,9,9,9
44,13,9,9,9
45,12,9,10,9
46,11,10,10,9
47,11,10,9,10
48,12,10,8,10
49,12,11,7,10
50,12,11,7,10
51,11,11,7,11
52,12,11,7,10
53,13,10,7,10
54,13,9,7,11
55,14,8,7,11
56,13,9,7,11
57,13,9,7,11
58,13,10,7,10
59,12,10,8,10
60,11,10,8,11
61,10,11,8,11
62,10,11,7,12
63,9,11,7,13
64,9,10,8,13
65,9,10,8,13
66,8,10,9,13
67,8,11,9,12
68,8,12,8,12
69,7,13,8,12
70,7,12,8,13
71,7,12,8,13
72,6,12,8,14
73,5,12,9,14
74,5,12,9,14
75,5,12,9,14
76,4,12,9,15
77,4,11,10,15
78,4,11,10,15
79,4,11,9,16
80,4,11,10,15
81,4,11,10,15
82,4,11,10,15
83,3,11,11,15
84,3,10,11,16
85,3,10,11,16
86,2,10,12,16
87,2,11,11,16
88,2,11,12,15
89,2,10,13,15
90,2,10,13,15
91,2,10,13,15
92,2,10,13,15
93,2,11,12,15
94,2,10,12,16
95,1,10,12,17
96,1,9,12,18
97,1,8,12,19
98,1,8,12,19
99,1,9,12,18
100,1,9,12,18
101,1,10,11,18
102,1,11,11,17
103,0,11,12,17
104,0,11,11,18
105,0,12,10,18
106,0,13,10,17
107,1,13,10,16
108,1,14,10,15
109,1,15,9,15
110,1,15,9,15
111,1,15,8,16
112,1,16,7,16
113,1,17,7,15
114,2,16,7,15
115,2,16,7,15
116,2,16,8,14
117,2,16,8,14
118,2,16,7,15
119,2,17,6,15
120,2,17,6,15
121,2,17,6,15
122,2,17,7,14
123,2,17,7,14
124,1,18,7,14
125,1,19,6,14
126,1,19,5,15
127,1,18,5,16
128,0,18,6,16
129,0,17,6,17
130,0,18,6,16
131,0,18,6,16
132,0,19,6,15
133,0,19,5,16
134,0,18,5,17
135,0,18,5,17
136,0,18,5,17
137,0,18,5,17
138,1,17,5,17
139,1,16,5,18
140,1,16,5,18
141,1,17,5,17
142,1,16,5,18
143,1,17,5,17
144,1,18,5,16
