,GTFT: 0.33,Defector,Tit For Tat,Cooperator
0,10,10,10,10
1,9,10,10,11
2,9,11,10,10
3,9,11,10,10
4,9,11,10,10
5,9,11,10,10
6,9,11,10,10
7,9,11,10,10
8,9,12,9,10
9,8,13,9,10
10,8,13,10,9
11,8,14,10,8
12,8,13,11,8
13,9,13,11,7
14,9,14,10,7
15,10,14,9,7
16,10,13,10,7
17,11,13,10,6
18,12,13,10,5
19,12,13,10,5
20,12,13,10,5
21,11,13,10,6
22,11,13,10,6
23,11,14,10,5
24,11,14,10,5
25,11,15,9,5
26,11,15,9,5
27,10,16,9,5
28,10,15,10,5
29,10,15,10,5
30,10,15,10,5
31,10,15,10,5
32,9,16,10,5
33,8,17,10,5
34,7,18,10,5
35,7,17,11,5
36,7,17,10,6
37,7,18,9,6
38,7,17,10,6
39,7,16,10,7
40,8,15,10,7
41,8,15,10,7
42,9,15,10,6
43,9,16,9,6
44,9,15,10,6
45,10,15,10,5
46,10,15,10,5
47,10,14,11,5
48,10,14,11,5
49,10,14,11,5
50,10,14,11,5
51,10,15,11,4
52,11,15,11,3
53,11,14,11,4
54,12,14,10,4
55,13,13,10,4
56,13,13,10,4
57,13,12,11,4
58,14,11,11,4
59,14,11,11,4
60,13,11,12,4
61,12,12,12,4
62,11,12,13,4
63,11,12,13,4
64,12,12,12,4
65,12,12,12,4
66,11,12,13,4
67,11,12,13,4
68,11,12,13,4
69,10,12,14,4
70,9,13,14,4
71,9,14,13,4
72,9,15,13,3
73,9,15,13,3
74,9,15,12,4
75,8,16,12,4
76,8,15,12,5
77,9,14,12,5
78,9,13,12,6
79,9,14,11,6
80,9,14,11,6
81,9,14,11,6
82,9,14,11,6
83,8,15,11,6
84,7,16,11,6
85,7,17,11,5
86,7,17,11,5
87,6,18,11,5
88,6,18,11,5
89,6,17,12,5
90,6,17,11,6
91,6,16,12,6
92,6,15,13,6
93,7,15,12,6
94,7,16,11,6
95,7,15,12,6
96,7,16,11,6
97,7,17,10,6
98,7,18,9,6
99,7,18,9,6
100,7,18,9,6
101,7,17,10,6
102,7,16,10,7
103,7,17,10,6
104,7,18,9,6
105,7,19,8,6
106,7,19,8,6
107,6,20,8,6
108,6,20,8,6
109,6,19,8,7
110,6,20,7,7
111,6,20,7,7
112,6,20,7,7
113,6,19,8,7
114,7,19,7,7
115,7,19,7,7
116,6,19,7,8
117,5,19,8,8
118,5,20,7,8
119,5,20,7,8
120,4,21,7,8
121,4,22,7,7
122,4,21,7,8
123,4,21,7,8
124,4,21,7,8
125,4,20,7,9
126,4,21,7,8
127,4,21,7,8
128,5,20,7,8
129,5,21,6,8
130,5,21,6,8
131,5,21,6,8
132,5,21,6,8
133,5,22,5,8
