,GTFT: 0.33,Cooperator,Tit For Tat,Defector
0,10,10,10,10
1,10,10,10,10
2,11,10,10,9
3,11,10,9,10
4,12,10,9,9
5,11,11,9,9
6,11,11,9,9
7,11,11,9,9
8,11,11,9,9
9,11,10,10,9
10,10,10,10,10
11,9,10,10,11
12,9,11,10,10
13,8,11,10,11
14,8,11,9,12
15,7,12,9,12
16,8,12,8,12
17,8,11,9,12
18,7,11,10,12
19,8,10,10,12
20,8,11,10,11
21,8,10,10,12
22,8,10,11,11
23,8,10,11,11
24,8,11,11,10
25,7,11,12,10
26,7,10,12,11
27,7,10,12,11
28,7,10,13,10
29,7,10,13,10
30,7,11,13,9
31,7,12,13,8
32,7,12,14,7
33,7,11,15,7
34,6,11,16,7
35,6,11,17,6
36,6,11,17,6
37,6,12,16,6
38,6,13,16,5
39,5,13,16,6
40,5,14,15,6
41,5,15,14,6
42,5,15,14,6
43,5,14,14,7
44,5,15,14,6
45,5,15,14,6
46,5,15,15,5
47,5,16,15,4
48,5,17,14,4
49,5,17,13,5
50,4,17,14,5
51,4,16,15,5
52,4,15,15,6
53,4,15,15,6
54,4,14,15,7
55,5,13,15,7
56,4,13,16,7
57,4,13,16,7
58,4,12,17,7
59,4,11,17,8
60,4,10,17,9
61,4,10,18,8
62,4,10,17,9
63,4,10,17,9
64,4,10,16,10
65,4,9,16,11
66,4,9,15,12
67,4,9,16,11
68,4,9,16,11
69,4,10,15,11
70,4,10,15,11
71,4,9,16,11
72,4,8,16,12
73,4,9,16,11
74,4,10,15,11
75,4,10,14,12
76,4,10,14,12
77,5,10,13,12
78,5,10,13,12
79,4,11,13,12
80,4,11,13,12
81,4,11,13,12
82,4,11,13,12
83,4,11,13,12
84,3,12,13,12
85,4,12,13,11
86,4,13,13,10
87,4,13,12,11
88,4,13,12,11
89,4,12,13,11
90,4,12,14,10
91,4,12,14,10
92,4,13,13,10
93,4,14,12,10
94,3,14,13,10
95,3,14,13,10
96,3,15,12,10
97,3,15,12,10
98,3,14,13,10
99,3,15,12,10
100,3,15,13,9
101,3,14,14,9
102,3,13,14,10
103,2,13,14,11
104,2,14,13,11
105,2,14,13,11
106,2,14,12,12
107,2,14,12,12
108,2,13,13,12
109,2,13,12,13
110,2,12,12,14
111,2,12,12,14
112,1,13,12,14
113,1,13,12,14
114,1,13,13,13
115,1,14,13,12
116,1,13,13,13
117,1,13,13,13
118,2,13,13,12
119,2,13,13,12
120,2,13,13,12
121,2,13,13,12
122,2,13,14,11
123,2,13,15,10
124,2,14,14,10
125,2,15,13,10
126,2,14,13,11
127,2,14,14,10
128,2,14,14,10
129,2,15,13,10
130,2,14,14,10
131,2,14,13,11
132,2,14,12,12
133,2,14,12,12
134,2,14,12,12
135,2,15,12,11
136,2,15,12,11
137,2,15,12,11
138,2,16,11,11
139,3,16,10,11
140,3,16,10,11
141,3,16,10,11
142,3,17,9,11
143,3,18,9,10
144,3,18,9,10
145,3,18,9,10
146,3,19,9,9
147,3,20,8,9
148,3,21,7,9
149,3,21,7,9
150,2,22,7,9
151,3,22,6,9
152,2,22,6,10
153,2,22,6,10
154,2,21,6,11
155,2,21,6,11
156,2,22,5,11
157,3,22,5,10
158,3,23,5,9
159,3,24,4,9
160,3,25,4,8
161,3,25,4,8
162,3,25,4,8
163,3,25,4,8
164,4,24,4,8
165,4,24,4,8
166,4,25,4,7
167,4,25,4,7
168,4,25,4,7
169,4,24,5,7
170,5,23,5,7
171,5,22,6,7
172,5,23,6,6
173,5,23,7,5
174,5,23,7,5
175,4,23,8,5
176,4,23,7,6
177,4,23,8,5
178,4,22,8,6
179,4,23,8,5
180,4,23,7,6
181,4,23,7,6
182,4,23,7,6
183,4,23,7,6
184,4,23,7,6
185,4,23,7,6
186,5,22,7,6
187,5,22,7,6
188,5,22,7,6
189,5,23,6,6
190,5,24,6,5
191,5,24,6,5
192,6,24,5,5
193,6,24,5,5
194,7,23,5,5
195,7,22,5,6
196,7,22,4,7
197,6,22,4,8
198,6,22,4,8
199,6,22,4,8
200,6,22,4,8
201,6,21,4,9
202,6,21,4,9
203,6,21,4,9
204,6,21,4,9
205,7,20,4,9
206,8,19,4,9
207,8,19,4,9
208,8,18,4,10
209,8,17,4,11
210,8,18,4,10
211,8,19,3,10
212,7,19,3,11
213,7,19,3,11
214,8,19,3,10
215,8,19,3,10
216,7,20,3,10
217,7,21,3,9
218,7,20,3,10
219,8,19,3,10
220,8,19,3,10
221,8,18,4,10
222,8,19,4,9
223,8,20,4,8
224,8,20,4,8
225,8,21,4,7
226,9,20,4,7
227,9,19,5,7
228,9,20,5,6
229,9,20,5,6
230,9,19,5,7
231,9,19,5,7
232,9,19,5,7
233,10,18,5,7
234,10,18,5,7
235,10,18,5,7
236,9,19,5,7
237,10,19,4,7
238,10,20,4,6
239,10,20,4,6
240,11,19,4,6
241,12,18,4,6
242,12,18,5,5
243,12,19,5,4
244,12,19,5,4
245,12,20,5,3
246,13,20,4,3
247,12,21,4,3
248,12,20,5,3
249,12,20,5,3
250,12,20,5,3
251,12,19,5,4
252,11,20,5,4
253,11,21,4,4
254,11,22,3,4
255,12,21,3,4
256,11,21,4,4
257,12,20,4,4
258,12,19,5,4
259,13,18,5,4
260,12,19,5,4
261,13,18,5,4
262,13,18,5,4
263,12,19,5,4
264,13,18,5,4
265,13,17,5,5
266,13,18,5,4
267,12,19,5,4
268,13,19,5,3
269,14,18,5,3
270,14,18,5,3
271,13,19,5,3
272,12,20,5,3
273,12,20,5,3
274,12,19,6,3
275,13,18,6,3
276,13,18,6,3
277,14,17,6,3
278,14,17,6,3
279,14,17,6,3
280,13,18,6,3
281,13,18,6,3
282,13,18,6,3
283,12,18,7,3
284,11,18,8,3
285,11,18,8,3
286,11,18,8,3
287,12,18,8,2
288,11,19,8,2
289,11,20,7,2
290,11,19,7,3
291,11,19,7,3
292,11,18,8,3
293,12,18,7,3
294,12,18,7,3
295,11,19,7,3
296,10,20,7,3
297,11,19,7,3
298,11,18,8,3
299,10,18,9,3
300,9,19,9,3
301,10,18,9,3
302,10,18,9,3
303,10,17,10,3
304,9,17,11,3
305,9,17,10,4
306,9,18,9,4
307,9,17,10,4
308,9,18,9,4
309,10,17,9,4
310,10,18,8,4
311,10,17,9,4
312,9,17,10,4
313,9,18,9,4
314,9,18,9,4
315,9,18,9,4
316,10,17,9,4
317,10,18,8,4
318,9,19,8,4
319,9,20,8,3
320,9,19,9,3
321,9,19,9,3
322,9,19,9,3
