,GTFT: 0.33,Defector,Tit For Tat,Cooperator
0,10,10,10,10
1,10,11,10,9
2,10,11,10,9
3,10,11,9,10
4,10,11,8,11
5,10,10,8,12
6,10,10,8,12
7,10,10,8,12
8,11,10,8,11
9,11,11,7,11
10,10,11,7,12
11,10,10,7,13
12,10,9,7,14
13,10,9,8,13
14,11,8,8,13
15,10,9,8,13
16,10,10,8,12
17,10,10,9,11
18,10,10,9,11
19,10,9,10,11
20,10,9,10,11
21,9,9,10,12
22,10,9,9,12
23,10,10,9,11
24,11,10,9,10
25,11,9,9,11
26,11,9,10,10
27,11,9,9,11
28,11,10,8,11
29,10,10,8,12
30,10,10,7,13
31,10,10,8,12
32,10,9,8,13
33,11,9,8,12
34,12,9,7,12
35,11,9,7,13
36,10,9,8,13
37,10,8,9,13
38,10,7,9,14
39,10,7,9,14
40,10,7,8,15
41,10,7,7,16
42,10,6,8,16
43,11,6,8,15
44,10,6,8,16
45,9,6,9,16
46,8,6,9,17
47,8,6,10,16
48,8,6,10,16
49,9,6,10,15
50,8,6,10,16
51,8,5,10,17
52,9,5,9,17
53,10,5,8,17
54,10,5,9,16
55,10,5,9,16
56,10,6,8,16
57,10,6,7,17
58,10,5,8,17
59,11,5,8,16
60,11,5,8,16
61,12,5,8,15
62,12,4,8,16
63,12,4,8,16
64,11,4,8,17
65,11,4,8,17
66,11,4,8,17
67,11,4,8,17
68,11,5,8,16
69,11,5,7,17
70,10,6,7,17
71,10,6,7,17
72,10,5,7,18
73,10,6,7,17
74,9,6,7,18
75,9,6,7,18
76,9,6,6,19
77,9,6,6,19
78,10,6,5,19
79,10,7,4,19
80,10,8,4,18
81,10,8,4,18
82,10,8,4,18
83,11,8,4,17
84,11,9,4,16
85,11,9,4,16
86,10,9,5,16
87,10,9,6,15
88,10,10,6,14
89,11,10,5,14
90,11,10,5,14
91,11,10,5,14
92,11,10,5,14
93,12,9,5,14
94,12,10,5,13
95,12,11,4,13
96,13,10,4,13
97,13,9,4,14
98,13,8,4,15
99,14,8,4,14
100,15,7,4,14
101,14,8,4,14
102,13,9,4,14
103,14,9,4,13
104,14,9,4,13
105,15,9,3,13
106,16,9,3,12
107,16,8,3,13
108,16,8,4,12
109,15,8,5,12
110,16,8,5,11
111,16,7,6,11
112,15,8,6,11
113,15,9,5,11
114,16,9,5,10
115,16,8,5,11
116,16,9,5,10
117,17,8,5,10
118,16,9,5,10
119,15,10,5,10
120,14,10,6,10
121,14,9,7,10
122,13,9,7,11
123,13,10,7,10
124,12,11,7,10
125,13,10,7,10
126,13,11,7,9
127,13,11,7,9
128,13,11,8,8
129,14,11,8,7
130,13,11,9,7
131,13,11,9,7
132,13,12,8,7
133,12,12,8,8
134,12,12,9,7
135,12,12,9,7
136,13,12,8,7
137,13,12,8,7
138,12,12,8,8
139,13,11,8,8
140,13,10,8,9
141,13,10,8,9
142,14,9,8,9
143,14,10,7,9
144,15,10,7,8
145,15,10,7,8
146,15,10,7,8
147,15,9,7,9
148,15,9,7,9
