,GTFT: 0.33,Defector,Tit For Tat,Cooperator
0,10,10,10,10
1,10,11,10,9
2,10,12,10,8
3,10,11,10,9
4,9,11,11,9
5,9,10,12,9
6,9,10,12,9
7,9,11,11,9
8,9,11,12,8
9,9,10,13,8
10,10,10,13,7
11,10,10,14,6
12,10,10,14,6
13,10,10,14,6
14,10,10,15,5
15,10,11,14,5
16,9,11,15,5
17,8,12,15,5
18,8,13,14,5
19,8,14,14,4
20,8,14,15,3
21,8,15,14,3
22,8,15,14,3
23,8,16,13,3
24,8,15,14,3
25,8,15,13,4
26,8,14,14,4
27,9,14,13,4
28,9,14,13,4
29,9,15,13,3
30,8,15,13,4
31,9,15,13,3
32,9,15,13,3
33,9,15,13,3
34,10,15,12,3
35,9,16,12,3
36,9,15,12,4
37,10,15,11,4
38,10,15,11,4
39,11,15,10,4
40,11,15,10,4
41,11,15,10,4
42,12,14,10,4
43,12,14,9,5
44,13,13,9,5
45,13,14,8,5
46,13,13,8,6
47,13,12,9,6
48,12,12,9,7
49,12,12,10,6
50,12,12,10,6
51,12,13,9,6
52,12,13,9,6
53,11,13,10,6
54,11,12,10,7
55,10,12,10,8
56,11,12,10,7
57,11,12,10,7
58,11,13,10,6
59,11,13,10,6
60,12,13,10,5
61,12,13,10,5
62,11,14,10,5
63,12,14,9,5
64,12,14,9,5
65,12,14,9,5
66,12,14,9,5
67,12,14,9,5
68,12,15,9,4
69,12,15,8,5
70,12,15,8,5
71,12,15,8,5
72,11,15,9,5
73,11,15,9,5
74,12,14,9,5
75,13,13,9,5
76,12,14,9,5
77,12,14,9,5
78,12,15,9,4
79,12,15,10,3
80,12,15,10,3
81,13,15,9,3
82,13,15,9,3
83,13,14,10,3
84,13,14,11,2
85,13,15,10,2
86,13,15,10,2
87,12,15,10,3
88,12,16,9,3
89,12,16,9,3
90,13,15,9,3
91,13,15,8,4
92,12,15,9,4
93,12,14,10,4
94,12,13,11,4
95,11,14,11,4
96,10,14,12,4
97,10,14,13,3
98,9,14,14,3
99,9,14,14,3
100,9,15,14,2
101,9,15,13,3
102,9,15,13,3
103,10,14,13,3
104,9,14,14,3
105,10,13,14,3
106,10,14,14,2
107,10,14,14,2
108,10,14,13,3
109,9,14,14,3
110,9,15,13,3
111,10,15,12,3
112,11,14,12,3
113,11,14,12,3
114,12,13,12,3
115,11,14,12,3
116,12,14,11,3
117,12,14,11,3
118,12,15,11,2
119,11,15,12,2
120,11,16,11,2
121,10,17,11,2
122,9,18,11,2
123,9,18,10,3
124,9,18,10,3
125,9,17,11,3
126,8,17,12,3
127,8,17,12,3
128,8,16,13,3
129,7,16,14,3
130,6,17,14,3
131,6,17,14,3
132,6,18,13,3
133,5,19,13,3
134,4,20,13,3
135,4,19,14,3
136,4,20,13,3
137,4,21,12,3
138,4,20,13,3
139,4,19,13,4
140,4,20,12,4
141,4,21,12,3
142,4,21,12,3
143,5,20,12,3
144,4,21,12,3
145,5,20,12,3
146,6,19,12,3
147,6,18,13,3
148,6,18,13,3
