,GTFT: 0.33,Cooperator,Tit For Tat,Defector
0,10,10,10,10
1,10,9,11,10
2,10,10,11,9
3,10,11,11,8
4,9,11,11,9
5,9,10,11,10
6,9,11,10,10
7,9,11,10,10
8,8,11,10,11
9,8,12,9,11
10,8,11,10,11
11,9,11,10,10
12,8,11,10,11
13,8,11,10,11
14,7,12,10,11
15,7,12,9,12
16,7,12,8,13
17,7,11,9,13
18,8,11,8,13
19,8,10,8,14
20,8,10,7,15
21,8,10,6,16
22,7,10,6,17
23,7,11,6,16
24,7,10,6,17
25,7,9,7,17
26,7,9,7,17
27,7,9,7,17
28,7,10,6,17
29,6,10,6,18
30,6,11,6,17
31,6,12,6,16
32,6,11,6,17
33,5,11,7,17
34,5,11,8,16
35,6,11,8,15
36,5,11,8,16
37,5,10,8,17
38,6,10,8,16
39,6,10,9,15
40,7,10,8,15
41,7,10,9,14
42,7,10,8,15
43,8,10,8,14
44,8,10,7,15
45,9,10,7,14
46,10,10,7,13
47,10,9,8,13
48,10,10,8,12
49,9,10,8,13
50,10,9,8,13
51,9,9,8,14
52,9,9,8,14
53,10,8,8,14
54,11,8,7,14
55,11,8,7,14
56,11,8,7,14
57,10,8,7,15
58,10,9,7,14
59,10,9,7,14
60,10,10,7,13
61,11,10,7,12
62,11,10,7,12
63,10,10,7,13
64,10,10,7,13
65,10,10,7,13
66,11,10,6,13
67,11,10,7,12
68,11,10,7,12
69,11,11,7,11
70,12,11,6,11
71,12,11,7,10
72,11,12,7,10
73,11,12,7,10
74,12,12,6,10
75,12,11,6,11
76,12,11,6,11
77,12,11,6,11
78,11,12,6,11
79,12,12,6,10
80,12,11,6,11
81,12,11,6,11
82,13,10,6,11
83,13,10,6,11
84,13,11,5,11
85,13,11,5,11
86,13,11,5,11
87,13,11,5,11
88,13,11,5,11
89,13,11,4,12
90,14,11,4,11
91,14,11,4,11
92,14,11,3,12
93,14,12,3,11
94,15,12,2,11
95,14,12,2,12
96,13,12,2,13
97,12,13,2,13
98,12,12,2,14
99,11,12,2,15
100,11,13,2,14
101,12,12,2,14
102,12,13,2,13
103,12,12,2,14
104,12,12,2,14
105,12,12,2,14
106,11,12,3,14
107,11,13,3,13
108,11,13,3,13
109,11,14,3,12
110,12,14,2,12
111,13,13,2,12
112,13,14,2,11
113,12,15,2,11
114,12,15,2,11
115,12,16,2,10
116,13,15,2,10
117,13,15,2,10
118,12,15,2,11
119,11,15,2,12
120,11,16,1,12
121,11,16,1,12
122,11,16,1,12
123,10,17,1,12
124,10,16,2,12
125,10,15,3,12
126,11,15,3,11
127,10,16,3,11
128,10,16,3,11
129,11,15,3,11
130,11,14,3,12
131,10,14,3,13
132,10,14,3,13
133,10,15,3,12
134,9,15,3,13
135,9,15,3,13
136,10,14,3,13
137,10,14,2,14
138,10,14,1,15
139,10,14,2,14
140,10,14,2,14
141,10,14,3,13
142,10,14,3,13
143,10,14,3,13
144,11,14,3,12
145,12,14,3,11
146,11,14,4,11
147,12,14,4,10
148,13,13,4,10
149,14,12,4,10
150,15,11,4,10
151,14,11,4,11
152,14,11,4,11
153,13,11,5,11
154,13,11,5,11
155,13,10,5,12
156,13,9,6,12
157,14,9,6,11
158,14,10,5,11
159,14,10,5,11
160,13,10,5,12
161,14,9,5,12
162,14,9,5,12
163,15,8,5,12
164,15,8,5,12
165,14,8,6,12
166,14,8,5,13
167,14,8,5,13
168,15,8,4,13
169,16,8,4,12
170,16,8,4,12
171,16,8,4,12
172,17,8,4,11
173,16,8,4,12
174,16,8,4,12
175,17,8,4,11
176,17,8,4,11
177,17,8,4,11
178,18,7,4,11
179,18,7,3,12
180,19,6,3,12
181,19,6,3,12
182,19,6,3,12
183,18,7,3,12
184,19,7,2,12
185,19,7,2,12
186,18,7,2,13
187,18,7,1,14
188,18,7,1,14
189,18,7,1,14
190,17,8,1,14
191,18,7,1,14
192,18,7,1,14
193,18,7,1,14
194,18,7,1,14
195,17,7,1,15
196,18,7,1,14
197,18,7,1,14
198,18,7,1,14
199,19,7,1,13
200,19,7,1,13
201,18,7,1,14
202,19,7,1,13
203,18,8,1,13
204,18,8,1,13
205,18,8,1,13
206,17,8,2,13
207,17,8,2,13
208,18,8,2,12
209,18,8,2,12
210,18,8,2,12
211,17,9,2,12
212,18,9,2,11
213,18,10,2,10
214,18,10,2,10
215,17,10,3,10
216,17,10,3,10
217,17,10,3,10
218,16,10,3,11
219,16,10,3,11
220,17,10,3,10
221,17,10,3,10
222,17,11,3,9
223,18,10,3,9
224,18,9,3,10
225,19,9,2,10
226,18,9,2,11
227,19,8,2,11
228,20,7,2,11
229,20,7,2,11
230,21,7,1,11
231,21,7,1,11
232,21,7,1,11
233,21,7,1,11
234,22,6,1,11
235,23,5,1,11
236,23,4,1,12
237,23,4,1,12
238,23,4,1,12
239,24,4,1,11
240,23,5,1,11
241,23,5,1,11
242,24,5,1,10
243,25,5,1,9
244,24,5,1,10
245,23,5,1,11
246,23,5,1,11
247,22,5,1,12
248,21,6,1,12
249,22,6,1,11
250,21,6,1,12
251,21,6,1,12
252,22,6,0,12
253,21,6,0,13
254,21,6,0,13
255,21,6,0,13
256,20,7,0,13
257,20,7,0,13
258,20,8,0,12
259,19,9,0,12
260,20,8,0,12
261,21,8,0,11
262,21,9,0,10
263,21,9,0,10
264,20,10,0,10
265,19,11,0,10
266,18,12,0,10
267,19,12,0,9
268,19,12,0,9
269,20,11,0,9
270,20,11,0,9
271,21,11,0,8
272,21,11,0,8
273,22,11,0,7
274,22,12,0,6
275,21,13,0,6
276,22,12,0,6
277,23,11,0,6
278,23,10,0,7
279,22,10,0,8
280,21,11,0,8
281,21,11,0,8
282,21,11,0,8
283,20,12,0,8
284,20,13,0,7
285,20,13,0,7
286,21,12,0,7
287,22,11,0,7
288,22,11,0,7
289,22,11,0,7
290,22,11,0,7
291,21,12,0,7
292,21,12,0,7
293,21,12,0,7
294,21,12,0,7
295,20,13,0,7
296,21,12,0,7
297,20,13,0,7
298,20,14,0,6
299,20,14,0,6
300,20,14,0,6
301,19,15,0,6
302,19,15,0,6
303,20,14,0,6
304,19,15,0,6
305,18,15,0,7
306,17,16,0,7
307,18,15,0,7
308,18,14,1,7
309,18,14,1,7
310,17,14,1,8
311,17,14,1,8
312,16,14,1,9
313,15,15,1,9
314,15,15,1,9
315,15,15,1,9
316,15,15,1,9
317,14,15,1,10
318,14,15,1,10
319,14,15,1,10
320,14,16,1,9
321,15,16,1,8
322,15,16,1,8
323,15,16,1,8
324,14,17,1,8
325,15,16,1,8
326,15,16,1,8
327,15,16,1,8
328,16,15,1,8
329,15,15,1,9
330,16,15,0,9
331,16,15,0,9
332,16,15,0,9
333,15,16,0,9
334,15,15,0,10
335,14,16,0,10
336,14,16,0,10
337,15,15,0,10
338,15,15,0,10
339,16,14,0,10
340,16,14,0,10
341,15,15,0,10
342,15,16,0,9
343,16,15,0,9
344,16,15,0,9
345,17,14,0,9
346,18,13,0,9
347,18,13,0,9
348,19,12,0,9
349,20,11,0,9
350,19,12,0,9
351,19,12,0,9
352,18,12,0,10
353,17,13,0,10
354,17,12,0,11
355,17,13,0,10
356,17,14,0,9
357,16,15,0,9
358,17,15,0,8
359,17,15,0,8
360,16,16,0,8
361,16,16,0,8
362,15,17,0,8
363,14,17,0,9
364,15,16,0,9
365,15,16,0,9
366,15,16,0,9
367,16,16,0,8
368,16,17,0,7
369,15,17,0,8
370,14,18,0,8
371,14,19,0,7
372,15,18,0,7
373,15,18,0,7
374,15,17,0,8
375,16,16,0,8
376,17,15,0,8
377,17,14,0,9
378,17,14,0,9
379,18,14,0,8
380,18,14,0,8
381,18,14,0,8
382,19,13,0,8
383,20,13,0,7
384,21,12,0,7
385,20,12,0,8
386,19,13,0,8
387,20,13,0,7
388,19,14,0,7
389,20,13,0,7
390,20,13,0,7
391,21,12,0,7
392,22,11,0,7
393,22,11,0,7
394,21,12,0,7
395,20,12,0,8
396,20,12,0,8
397,19,12,1,8
398,19,13,1,7
399,20,13,1,6
400,19,14,1,6
401,20,14,1,5
402,19,14,1,6
403,19,14,1,6
404,18,15,1,6
405,17,16,1,6
406,18,15,1,6
407,18,14,2,6
408,17,14,3,6
409,16,14,4,6
410,15,15,4,6
411,16,14,4,6
412,17,13,4,6
413,16,14,4,6
414,15,15,4,6
415,14,16,4,6
416,14,17,3,6
417,14,16,3,7
418,15,15,3,7
419,14,16,3,7
420,14,16,3,7
421,14,17,2,7
422,14,17,2,7
423,15,16,2,7
424,16,15,2,7
425,16,15,3,6
426,16,15,3,6
427,16,15,3,6
428,15,15,3,7
429,15,16,2,7
430,16,15,2,7
431,16,14,2,8
432,16,14,2,8
433,15,15,2,8
434,15,15,2,8
435,14,16,2,8
436,13,17,2,8
437,13,17,2,8
438,13,17,2,8
439,13,16,2,9
440,13,16,2,9
441,13,16,2,9
442,13,17,2,8
443,14,17,2,7
444,14,17,2,7
445,14,17,2,7
446,14,16,2,8
447,15,16,1,8
448,15,16,1,8
449,15,16,1,8
450,16,15,1,8
451,17,14,1,8
452,17,14,1,8
453,17,14,1,8
454,16,14,2,8
455,16,15,2,7
456,16,16,2,6
