,GTFT: 0.33,Defector,Tit For Tat,Cooperator
0,10,10,10,10
1,9,10,10,11
2,9,11,10,10
3,9,12,10,9
4,8,12,10,10
5,8,11,10,11
6,8,12,9,11
7,9,12,9,10
8,9,13,8,10
9,8,13,8,11
10,9,13,8,10
11,9,13,8,10
12,9,13,9,9
13,10,13,9,8
14,11,13,8,8
15,11,13,8,8
16,11,13,8,8
17,12,13,8,7
18,12,14,8,6
19,12,15,8,5
20,11,16,8,5
21,10,17,8,5
22,10,17,8,5
23,10,17,8,5
24,10,17,8,5
25,9,18,8,5
26,9,18,9,4
27,8,18,10,4
28,9,17,10,4
29,9,17,10,4
30,9,17,10,4
31,9,16,11,4
32,9,16,11,4
33,8,16,12,4
34,7,17,12,4
35,7,17,12,4
36,7,17,11,5
37,7,18,10,5
38,8,17,10,5
39,8,16,10,6
40,9,15,10,6
41,9,14,11,6
42,9,14,11,6
43,9,15,10,6
44,10,14,10,6
45,11,14,10,5
46,11,14,10,5
47,11,13,11,5
48,11,12,11,6
49,11,12,11,6
50,12,12,11,5
51,12,13,11,4
52,13,13,11,3
53,13,12,11,4
54,14,12,10,4
55,15,11,10,4
56,16,11,9,4
57,16,11,9,4
58,16,11,9,4
59,15,11,9,5
60,16,10,9,5
61,16,10,9,5
62,16,10,9,5
63,16,11,8,5
64,16,12,7,5
65,16,11,7,6
66,15,12,7,6
67,15,12,7,6
68,15,12,7,6
69,14,12,8,6
70,15,11,8,6
71,15,11,8,6
72,16,11,8,5
73,17,10,8,5
74,16,11,8,5
75,16,11,8,5
76,16,10,8,6
77,17,10,7,6
78,16,11,7,6
79,17,10,7,6
80,17,10,7,6
81,17,9,7,7
82,17,8,8,7
83,17,8,8,7
84,17,8,8,7
85,18,8,8,6
86,18,8,8,6
87,17,8,8,7
88,16,8,8,8
89,16,7,8,9
90,15,8,8,9
91,15,9,8,8
92,15,9,8,8
93,15,9,8,8
94,15,9,7,9
95,15,9,7,9
96,16,8,7,9
97,15,9,7,9
98,15,9,7,9
99,14,9,7,10
100,15,9,7,9
101,14,9,8,9
102,14,9,8,9
103,14,9,8,9
104,15,9,8,8
105,15,9,8,8
106,14,10,8,8
107,14,9,8,9
108,14,9,8,9
109,13,10,8,9
110,14,10,7,9
111,15,9,7,9
112,15,9,7,9
113,15,8,8,9
114,14,8,9,9
115,13,8,10,9
116,13,8,10,9
117,14,8,9,9
118,13,8,9,10
119,13,8,9,10
120,13,8,9,10
121,13,8,9,10
122,13,8,9,10
123,12,8,10,10
124,11,9,10,10
125,11,9,11,9
126,11,9,11,9
127,11,9,11,9
128,10,9,12,9
129,10,9,11,10
130,10,9,11,10
131,11,9,10,10
132,10,9,11,10
133,10,10,10,10
