,GTFT: 0.33,Cooperator,Tit For Tat,Defector
0,10,10,10,10
1,9,10,11,10
2,9,9,12,10
3,10,9,12,9
4,10,9,12,9
5,10,10,11,9
6,10,9,11,10
7,10,9,10,11
8,10,9,9,12
9,10,9,8,13
10,11,9,8,12
11,10,10,8,12
12,10,10,8,12
13,11,10,8,11
14,11,10,7,12
15,10,10,7,13
16,11,10,7,12
17,10,11,7,12
18,11,11,6,12
19,12,11,6,11
20,12,12,6,10
21,13,12,6,9
22,13,12,6,9
23,13,13,6,8
24,13,13,5,9
25,12,13,5,10
26,12,13,5,10
27,12,13,5,10
28,11,14,5,10
29,10,15,5,10
30,10,15,5,10
31,11,14,5,10
32,11,14,5,10
33,12,14,4,10
34,12,13,4,11
35,11,14,4,11
36,11,14,5,10
37,10,15,5,10
38,10,14,5,11
39,10,14,6,10
40,10,15,6,9
41,10,15,6,9
42,9,15,6,10
43,8,16,6,10
44,8,15,6,11
45,7,16,6,11
46,7,17,6,10
47,6,17,7,10
48,6,17,6,11
49,6,17,6,11
50,5,18,6,11
51,5,19,6,10
52,5,18,7,10
53,5,19,6,10
54,6,18,6,10
55,6,19,6,9
56,5,20,6,9
57,5,21,6,8
58,5,20,6,9
59,4,20,6,10
60,4,19,6,11
61,4,19,6,11
62,4,19,5,12
63,4,20,5,11
64,4,20,5,11
65,3,21,5,11
66,3,21,5,11
67,3,21,5,11
68,3,22,4,11
69,3,22,4,11
70,3,22,4,11
71,4,22,4,10
72,4,21,4,11
73,4,20,5,11
74,4,20,4,12
75,4,19,4,13
76,4,19,4,13
77,4,19,4,13
78,4,19,4,13
79,4,18,4,14
80,4,17,4,15
81,4,18,4,14
82,4,18,4,14
83,4,17,4,15
84,4,18,4,14
85,4,17,4,15
86,4,18,4,14
87,4,18,4,14
88,4,19,4,13
89,4,19,3,14
90,4,18,4,14
91,4,18,4,14
92,4,17,4,15
93,4,16,4,16
94,4,16,4,16
95,4,17,4,15
96,4,17,4,15
97,5,16,4,15
98,5,16,4,15
99,5,15,4,16
100,5,15,4,16
101,6,15,4,15
102,6,16,4,14
103,6,16,4,14
104,7,16,4,13
105,7,17,3,13
106,7,17,3,13
107,7,17,3,13
108,7,17,3,13
109,7,16,3,14
110,7,16,3,14
111,7,15,3,15
112,8,14,3,15
113,7,14,3,16
114,7,13,3,17
115,7,14,2,17
116,7,14,3,16
117,6,14,3,17
118,6,15,3,16
119,7,15,3,15
120,8,14,3,15
121,7,14,3,16
122,7,14,3,16
123,8,14,3,15
124,8,15,3,14
125,8,15,4,13
126,8,15,4,13
127,8,15,4,13
128,8,15,4,13
129,8,16,4,12
130,9,16,4,11
131,9,16,5,10
132,8,16,5,11
133,8,16,4,12
134,8,15,4,13
135,8,16,4,12
136,7,17,4,12
137,7,17,4,12
138,7,17,4,12
139,8,17,4,11
140,8,17,4,11
141,8,17,4,11
142,8,18,4,10
143,8,19,4,9
144,9,18,4,9
145,8,19,4,9
146,7,20,4,9
147,7,21,4,8
148,7,20,5,8
149,6,21,5,8
150,5,21,6,8
151,5,20,7,8
