,GTFT: 0.33,Cooperator,Tit For Tat,Defector
0,10,10,10,10
1,10,9,10,11
2,10,9,9,12
3,10,9,9,12
4,10,8,10,12
5,10,9,9,12
6,10,9,9,12
7,11,9,8,12
8,11,9,9,11
9,12,8,9,11
10,12,7,9,12
11,11,8,9,12
12,12,8,9,11
13,13,8,8,11
14,13,7,8,12
15,12,7,9,12
16,12,7,9,12
17,12,7,9,12
18,12,7,8,13
19,11,7,9,13
20,11,7,9,13
21,10,8,9,13
22,10,8,9,13
23,10,7,10,13
24,10,7,10,13
25,9,7,11,13
26,10,7,11,12
27,11,7,10,12
28,11,8,10,11
29,11,9,10,10
30,10,9,11,10
31,10,9,11,10
32,9,9,11,11
33,9,9,11,11
34,9,10,11,10
35,9,10,12,9
36,8,10,12,10
37,8,9,12,11
38,9,9,11,11
39,9,9,11,11
40,8,9,12,11
41,9,9,11,11
42,9,8,11,12
43,9,9,10,12
44,9,10,10,11
45,8,10,10,12
46,9,10,10,11
47,8,10,10,12
48,8,10,11,11
49,9,9,11,11
50,9,9,11,11
51,8,10,11,11
52,8,9,12,11
53,8,8,13,11
54,7,9,13,11
55,6,9,13,12
56,6,8,14,12
57,5,9,14,12
58,5,9,13,13
59,5,8,13,14
60,5,8,13,14
61,6,8,12,14
62,6,8,11,15
63,6,9,10,15
64,6,8,11,15
65,6,8,11,15
66,6,8,11,15
67,7,8,11,14
68,7,8,11,14
69,8,8,11,13
70,8,8,11,13
71,8,9,11,12
72,8,9,12,11
73,8,8,13,11
74,9,7,13,11
75,9,7,14,10
76,9,7,13,11
77,8,7,14,11
78,8,8,13,11
79,7,9,13,11
80,6,9,13,12
81,6,9,12,13
82,7,9,11,13
83,7,9,12,12
84,7,9,12,12
85,6,10,12,12
86,6,9,13,12
87,6,9,13,12
88,6,9,13,12
89,7,9,12,12
90,8,9,11,12
91,8,10,10,12
92,9,10,10,11
93,9,10,10,11
94,9,10,10,11
95,9,11,10,10
96,8,11,11,10
97,9,10,11,10
98,9,10,11,10
99,9,11,11,9
100,8,11,11,10
101,9,11,10,10
102,9,11,11,9
103,9,10,11,10
104,9,10,11,10
105,10,9,11,10
106,11,9,10,10
107,12,9,10,9
108,12,10,9,9
109,12,10,9,9
110,12,9,9,10
111,11,10,9,10
112,10,10,9,11
113,10,11,8,11
114,11,10,8,11
115,11,10,8,11
116,12,9,8,11
117,11,9,9,11
118,11,9,9,11
119,11,10,8,11
120,11,10,7,12
121,11,10,6,13
122,11,10,6,13
123,12,9,6,13
124,12,10,6,12
125,13,9,6,12
126,12,9,6,13
127,13,9,6,12
128,13,9,6,12
129,13,9,6,12
130,13,8,7,12
131,14,7,7,12
132,13,8,7,12
133,12,8,7,13
134,13,7,7,13
135,14,7,6,13
136,14,6,7,13
137,14,7,7,12
138,13,8,7,12
139,12,8,8,12
140,12,8,8,12
141,12,9,8,11
142,12,10,8,10
143,12,11,7,10
144,11,12,7,10
145,11,11,7,11
146,11,11,7,11
147,12,11,6,11
148,12,11,5,12
149,12,11,5,12
150,13,11,4,12
151,12,12,4,12
152,11,13,4,12
153,12,13,4,11
154,12,14,4,10
155,12,14,4,10
156,13,14,3,10
157,13,14,3,10
158,13,14,4,9
159,14,13,4,9
160,13,13,5,9
161,14,12,5,9
162,14,12,5,9
163,14,13,5,8
164,15,13,5,7
165,16,12,5,7
166,17,11,5,7
167,17,11,5,7
168,18,11,5,6
169,17,12,5,6
170,17,12,5,6
171,16,13,5,6
172,16,13,5,6
173,16,13,5,6
174,17,12,5,6
175,17,13,4,6
176,16,14,4,6
177,15,14,5,6
178,15,14,5,6
179,15,14,5,6
180,16,14,5,5
181,15,14,5,6
182,14,15,5,6
183,14,15,5,6
184,13,16,5,6
185,14,15,5,6
186,13,15,5,7
187,13,15,6,6
188,14,14,6,6
189,14,14,6,6
190,14,14,6,6
191,14,14,6,6
192,14,13,6,7
193,14,13,6,7
194,14,13,7,6
195,14,12,7,7
196,14,12,7,7
197,13,13,7,7
198,13,14,7,6
199,13,15,7,5
200,13,14,8,5
201,13,14,8,5
202,13,14,7,6
203,13,14,7,6
204,12,15,7,6
205,13,14,7,6
206,13,14,7,6
207,12,14,7,7
208,13,14,6,7
209,13,14,6,7
210,13,15,5,7
211,13,15,5,7
212,13,16,5,6
213,13,17,5,5
214,12,17,5,6
215,12,17,5,6
216,11,18,5,6
217,11,18,5,6
218,10,18,5,7
219,9,18,5,8
220,9,18,5,8
221,9,18,5,8
222,8,18,5,9
223,8,18,5,9
224,8,18,5,9
225,7,19,5,9
226,7,19,5,9
227,6,19,5,10
228,6,19,5,10
229,5,20,5,10
230,5,20,4,11
231,5,21,4,10
232,5,20,4,11
233,5,21,4,10
234,4,22,4,10
235,4,23,4,9
236,5,23,4,8
237,5,24,3,8
238,5,24,3,8
239,5,24,3,8
240,5,24,3,8
241,5,24,2,9
242,5,23,2,10
243,5,23,2,10
244,5,23,2,10
245,5,23,2,10
246,5,23,2,10
247,5,22,2,11
248,4,22,3,11
249,5,22,3,10
250,5,21,3,11
251,5,20,4,11
252,6,19,4,11
253,5,19,5,11
254,5,18,6,11
255,5,17,7,11
256,5,17,7,11
257,4,17,8,11
258,3,18,8,11
259,4,18,8,10
260,4,18,8,10
261,3,18,9,10
262,3,17,9,11
263,3,18,9,10
264,3,18,9,10
265,3,19,9,9
266,3,19,9,9
267,3,19,9,9
268,3,18,10,9
269,3,17,11,9
270,3,18,10,9
271,3,19,10,8
272,3,19,10,8
273,3,19,10,8
274,3,18,11,8
275,3,19,11,7
276,3,19,11,7
277,3,20,10,7
278,3,20,10,7
279,3,21,9,7
280,3,21,8,8
281,3,21,8,8
282,3,21,8,8
283,3,21,8,8
284,2,21,8,9
285,2,21,9,8
286,2,20,9,9
287,2,20,9,9
288,2,20,8,10
289,2,20,8,10
290,2,20,8,10
291,2,20,8,10
292,2,20,8,10
293,2,21,8,9
294,2,21,9,8
295,2,21,9,8
296,2,21,9,8
297,2,20,9,9
298,2,20,9,9
299,2,20,8,10
300,3,19,8,10
301,3,19,8,10
302,3,20,8,9
303,3,20,8,9
304,4,20,8,8
305,4,20,8,8
306,3,20,8,9
307,3,20,8,9
308,3,21,8,8
309,3,21,8,8
310,3,21,8,8
311,4,21,8,7
312,4,22,8,6
313,5,22,7,6
314,5,21,8,6
315,5,21,8,6
316,4,22,8,6
317,4,22,8,6
318,4,23,7,6
319,5,22,7,6
320,5,22,7,6
321,5,22,7,6
322,5,21,8,6
323,5,22,7,6
324,5,22,6,7
325,5,21,7,7
326,4,22,7,7
327,4,23,7,6
328,4,24,6,6
329,4,24,6,6
330,4,24,6,6
331,4,24,6,6
332,4,24,6,6
333,4,24,6,6
334,5,23,6,6
335,5,22,6,7
336,5,22,6,7
337,5,23,6,6
338,5,23,6,6
339,5,23,6,6
340,5,23,6,6
341,5,24,6,5
342,4,25,6,5
343,4,25,6,5
344,4,24,7,5
345,4,25,6,5
346,5,25,5,5
347,5,25,5,5
348,5,26,5,4
349,5,27,4,4
350,5,28,3,4
351,5,28,3,4
352,5,28,3,4
353,4,29,3,4
354,4,28,4,4
355,4,27,5,4
