,GTFT: 0.33,Defector,Tit For Tat,Cooperator
0,10,10,10,10
1,10,11,9,10
2,9,11,9,11
3,9,11,8,12
4,8,11,8,13
5,8,10,9,13
6,8,10,9,13
7,8,10,8,14
8,8,11,8,13
9,8,12,8,12
10,8,11,8,13
11,8,11,8,13
12,8,11,9,12
13,9,11,8,12
14,10,11,8,11
15,11,10,8,11
16,11,10,9,10
17,10,10,9,11
18,11,10,9,10
19,11,10,10,9
20,11,10,11,8
21,11,10,11,8
22,10,10,12,8
23,9,10,13,8
24,8,10,14,8
25,8,9,15,8
26,8,8,16,8
27,8,9,15,8
28,8,9,15,8
29,8,8,15,9
30,8,9,15,8
31,8,10,14,8
32,8,10,14,8
33,9,10,14,7
34,9,10,14,7
35,9,10,14,7
36,9,10,15,6
37,9,10,15,6
38,9,11,14,6
39,9,11,13,7
40,9,10,14,7
41,9,10,13,8
42,9,9,14,8
43,9,9,13,9
44,9,10,12,9
45,10,9,12,9
46,10,9,11,10
47,10,9,11,10
48,10,9,11,10
49,10,9,11,10
50,10,9,11,10
51,11,9,11,9
52,11,9,11,9
53,11,8,11,10
54,12,8,10,10
55,11,8,11,10
56,12,7,11,10
57,11,8,11,10
58,11,8,11,10
59,11,8,11,10
60,11,8,12,9
61,11,8,12,9
62,11,8,12,9
63,11,8,12,9
64,11,7,12,10
65,11,8,12,9
66,11,8,11,10
67,11,8,11,10
68,12,8,10,10
69,12,8,10,10
70,12,9,9,10
71,12,9,8,11
72,12,10,7,11
73,12,11,7,10
74,11,11,7,11
75,10,12,7,11
76,10,12,7,11
77,10,12,7,11
78,11,11,7,11
79,10,12,7,11
80,10,11,7,12
81,9,11,7,13
82,9,11,6,14
83,9,11,5,15
84,9,12,5,14
85,8,12,5,15
86,8,11,5,16
87,8,11,5,16
88,8,11,5,16
89,9,11,4,16
90,9,11,4,16
91,9,11,4,16
92,9,11,4,16
93,9,11,4,16
94,9,12,4,15
95,10,12,4,14
96,10,12,4,14
97,9,12,4,15
98,9,12,4,15
99,9,12,5,14
100,9,11,6,14
101,9,11,6,14
102,9,11,6,14
103,9,12,6,13
104,9,11,7,13
105,10,10,7,13
106,9,10,8,13
107,10,9,8,13
108,9,10,8,13
109,9,9,9,13
110,9,9,10,12
111,8,9,10,13
112,9,9,10,12
113,9,9,10,12
114,8,10,10,12
115,8,10,11,11
116,8,11,11,10
117,8,12,11,9
118,7,12,11,10
119,7,13,11,9
120,7,13,11,9
