,GTFT: 0.33,Defector,Tit For Tat,Cooperator
0,10,10,10,10
1,10,11,10,9
2,11,11,9,9
3,11,11,8,10
4,11,12,7,10
5,11,12,7,10
6,10,12,8,10
7,9,12,8,11
8,10,12,8,10
9,11,12,7,10
10,11,12,7,10
11,10,13,7,10
12,10,12,8,10
13,10,13,8,9
14,10,12,9,9
15,9,12,9,10
16,9,12,9,10
17,9,13,9,9
18,9,13,9,9
19,9,12,10,9
20,9,12,10,9
21,9,12,10,9
22,8,12,11,9
23,8,13,10,9
24,9,12,10,9
25,9,12,10,9
26,9,12,9,10
27,9,12,9,10
28,9,12,9,10
29,8,12,9,11
30,8,11,9,12
31,8,10,10,12
32,8,9,11,12
33,9,9,11,11
34,10,9,10,11
35,10,9,10,11
36,9,9,10,12
37,9,8,11,12
38,9,8,10,13
39,9,7,10,14
40,10,7,9,14
41,10,7,9,14
42,10,7,10,13
43,10,7,10,13
44,9,7,10,14
45,8,7,11,14
46,8,8,10,14
47,8,9,9,14
48,8,10,9,13
49,8,9,10,13
50,7,9,10,14
51,7,8,10,15
52,7,8,10,15
53,7,8,11,14
54,7,9,11,13
55,7,9,11,13
56,7,10,10,13
57,7,10,9,14
58,7,10,9,14
59,7,9,9,15
60,7,9,10,14
61,8,9,10,13
62,8,8,10,14
63,9,7,10,14
64,8,7,10,15
65,8,7,10,15
66,8,8,10,14
67,8,7,10,15
68,8,8,10,14
69,8,8,11,13
70,9,8,10,13
71,8,9,10,13
72,8,8,11,13
73,8,9,11,12
74,8,9,10,13
75,8,9,10,13
76,8,8,10,14
77,8,8,10,14
78,8,8,9,15
79,9,8,8,15
80,9,8,8,15
81,9,9,8,14
82,9,9,8,14
83,9,9,8,14
84,9,9,8,14
85,9,9,8,14
86,9,9,8,14
87,9,10,8,13
88,9,11,8,12
89,9,11,8,12
90,9,10,8,13
91,10,9,8,13
92,10,8,9,13
93,10,7,9,14
94,10,7,9,14
95,11,7,8,14
96,11,7,9,13
97,10,7,9,14
98,10,8,9,13
99,10,8,10,12
100,10,8,10,12
101,11,8,9,12
102,11,8,9,12
103,11,8,8,13
104,11,8,8,13
105,12,7,8,13
106,13,7,7,13
107,13,7,7,13
108,13,7,8,12
109,13,7,8,12
110,14,7,7,12
111,14,8,7,11
112,14,8,7,11
113,14,8,7,11
114,14,8,6,12
115,13,8,6,13
116,13,7,7,13
117,12,7,7,14
118,11,7,8,14
119,10,8,8,14
120,9,8,9,14
121,9,7,10,14
122,8,7,10,15
123,8,7,11,14
124,8,7,12,13
125,8,7,11,14
126,9,7,11,13
127,9,7,12,12
128,10,7,12,11
129,10,7,13,10
130,10,7,13,10
131,10,7,13,10
132,11,7,12,10
133,10,7,12,11
134,10,8,12,10
135,10,8,12,10
136,11,8,12,9
137,12,8,11,9
138,12,9,11,8
139,11,9,11,9
140,11,9,10,10
141,11,9,10,10
142,10,9,10,11
143,10,8,10,12
144,10,7,10,13
145,10,7,10,13
146,9,7,10,14
147,9,8,9,14
148,8,8,10,14
