,GTFT: 0.33,Defector,Tit For Tat,Cooperator
0,10,10,10,10
1,10,10,11,9
2,10,11,11,8
3,11,10,11,8
4,11,10,11,8
5,11,9,12,8
6,11,9,12,8
7,10,9,13,8
8,11,9,13,7
9,10,9,13,8
10,10,9,12,9
11,11,8,12,9
12,11,8,12,9
13,11,8,13,8
14,12,7,13,8
15,13,7,13,7
16,12,7,13,8
17,12,7,13,8
18,13,7,12,8
19,13,7,12,8
20,12,7,12,9
21,12,7,12,9
22,12,7,11,10
23,13,7,11,9
24,14,7,10,9
25,14,6,11,9
26,13,6,11,10
27,13,6,11,10
28,14,6,11,9
29,14,6,10,10
30,14,6,9,11
31,13,6,10,11
32,13,6,11,10
33,13,6,12,9
34,14,6,11,9
35,14,6,11,9
36,14,5,11,10
37,14,5,10,11
38,13,6,10,11
39,13,5,10,12
40,13,5,10,12
41,14,4,10,12
42,14,4,11,11
43,14,4,11,11
44,14,4,11,11
45,14,4,11,11
46,14,4,11,11
47,14,4,11,11
48,15,4,10,11
49,14,4,10,12
50,14,5,10,11
51,14,5,11,10
52,15,5,10,10
53,14,5,10,11
54,14,6,9,11
55,15,6,9,10
56,15,6,9,10
57,15,5,10,10
58,15,5,10,10
59,15,5,10,10
60,15,5,10,10
61,14,5,10,11
62,15,5,9,11
63,15,5,9,11
64,15,6,9,10
65,15,6,9,10
66,15,6,9,10
67,15,5,9,11
68,16,5,9,10
69,17,4,9,10
70,17,4,9,10
71,17,4,9,10
72,17,4,10,9
73,16,4,10,10
74,16,4,10,10
75,15,4,10,11
76,15,4,11,10
77,14,4,12,10
78,15,3,12,10
79,15,3,13,9
80,15,3,13,9
81,14,4,13,9
82,14,5,12,9
83,14,5,12,9
84,13,5,13,9
85,13,6,12,9
86,14,6,11,9
87,14,6,11,9
88,15,6,10,9
89,14,6,11,9
90,14,6,12,8
91,13,6,12,9
92,13,6,12,9
93,13,6,12,9
94,13,6,12,9
95,12,6,13,9
96,13,6,13,8
97,13,6,13,8
98,13,6,13,8
99,13,7,12,8
100,13,6,13,8
101,14,6,13,7
102,14,6,12,8
103,14,6,12,8
104,13,6,12,9
105,13,6,12,9
106,14,6,11,9
107,13,7,11,9
108,13,7,10,10
109,13,7,10,10
110,13,6,10,11
111,14,6,9,11
112,14,5,9,12
113,14,4,9,13
114,15,4,9,12
115,15,4,10,11
116,16,4,10,10
117,16,4,11,9
118,16,4,11,9
119,17,4,11,8
120,17,4,11,8
121,16,4,12,8
122,16,4,12,8
123,16,3,13,8
124,16,2,13,9
125,17,2,13,8
126,17,2,12,9
127,17,2,13,8
128,17,2,13,8
129,18,2,12,8
130,17,2,13,8
131,16,3,13,8
132,15,3,13,9
133,15,3,12,10
134,14,3,12,11
135,14,3,12,11
136,13,3,12,12
137,13,3,13,11
138,13,3,14,10
139,14,3,13,10
140,13,3,13,11
141,13,3,14,10
142,12,3,14,11
143,12,3,13,12
144,12,3,14,11
145,12,3,14,11
146,13,3,13,11
147,13,3,14,10
148,13,3,14,10
149,13,3,14,10
150,12,3,15,10
151,13,2,15,10
152,13,2,15,10
153,13,2,15,10
154,12,2,16,10
155,11,2,17,10
156,12,1,17,10
157,12,1,17,10
158,12,1,17,10
159,13,1,16,10
