,GTFT: 0.33,Cooperator,Tit For Tat,Defector
0,10,10,10,10
1,10,10,10,10
2,10,10,10,10
3,10,9,10,11
4,10,10,10,10
5,10,11,10,9
6,10,12,9,9
7,10,12,9,9
8,11,12,8,9
9,11,11,9,9
10,11,12,9,8
11,12,11,9,8
12,13,11,8,8
13,12,11,9,8
14,12,12,9,7
15,12,12,9,7
16,12,11,10,7
17,13,11,9,7
18,13,10,9,8
19,14,9,9,8
20,15,8,9,8
21,15,7,10,8
22,15,8,10,7
23,15,8,9,8
24,15,8,8,9
25,15,8,8,9
26,15,7,8,10
27,15,7,8,10
28,15,7,9,9
29,15,7,8,10
30,15,7,8,10
31,15,8,7,10
32,15,9,6,10
33,16,9,5,10
34,15,9,5,11
35,14,9,5,12
36,14,8,5,13
37,14,8,5,13
38,14,7,5,14
39,13,8,5,14
40,13,8,5,14
41,12,9,5,14
42,12,9,5,14
43,12,9,5,14
44,12,9,4,15
45,13,8,4,15
46,13,9,4,14
47,13,9,4,14
48,13,9,4,14
49,12,9,5,14
50,12,10,5,13
51,12,10,5,13
52,13,10,5,12
53,14,9,5,12
54,14,8,5,13
55,13,9,5,13
56,13,10,4,13
57,12,11,4,13
58,12,11,4,13
59,12,10,4,14
60,12,10,4,14
61,12,10,4,14
62,12,10,4,14
63,13,10,4,13
64,12,10,4,14
65,11,10,5,14
66,10,10,5,15
67,10,10,5,15
68,10,9,6,15
69,9,9,6,16
70,9,9,6,16
71,9,10,5,16
72,9,9,5,17
73,9,9,5,17
74,10,9,5,16
75,10,9,5,16
76,10,9,5,16
77,10,8,5,17
78,11,8,5,16
79,11,8,5,16
80,10,8,5,17
81,10,8,6,16
82,10,8,6,16
83,10,9,6,15
84,10,8,7,15
85,10,8,7,15
86,9,9,7,15
87,9,9,8,14
88,9,10,8,13
89,9,11,7,13
90,9,11,7,13
91,9,11,6,14
92,10,11,6,13
93,10,11,5,14
94,10,12,5,13
95,10,12,4,14
96,11,12,4,13
97,11,12,4,13
98,11,12,3,14
99,11,11,3,15
100,10,11,3,16
101,10,10,3,17
102,11,9,3,17
103,11,10,2,17
104,11,10,2,17
105,11,11,2,16
106,11,11,2,16
107,11,11,2,16
108,10,12,2,16
109,10,12,2,16
110,10,11,2,17
111,11,11,1,17
112,10,11,2,17
113,9,12,2,17
114,9,12,2,17
115,8,13,2,17
116,9,13,2,16
117,9,12,2,17
118,10,11,2,17
119,11,11,2,16
120,12,11,2,15
121,13,10,2,15
122,13,10,2,15
123,12,11,2,15
124,11,11,2,16
125,12,11,2,15
126,12,12,1,15
127,12,11,1,16
128,12,11,1,16
129,13,11,0,16
130,14,11,0,15
131,14,11,0,15
132,14,10,1,15
133,14,10,1,15
134,14,11,1,14
135,14,12,1,13
136,14,12,1,13
137,13,12,1,14
138,13,12,2,13
139,14,12,2,12
140,13,12,2,13
141,13,12,2,13
142,13,12,2,13
143,13,13,2,12
144,12,13,3,12
145,12,13,3,12
146,13,13,3,11
147,13,13,3,11
148,12,13,3,12
149,11,13,3,13
150,12,12,3,13
151,12,12,3,13
152,12,12,3,13
153,13,11,3,13
154,13,11,3,13
155,13,11,3,13
156,13,11,3,13
157,14,11,3,12
158,14,11,3,12
159,14,11,3,12
160,13,11,4,12
161,14,11,4,11
162,14,11,4,11
163,14,12,4,10
164,14,12,4,10
165,13,13,4,10
166,13,13,5,9
167,14,13,5,8
168,14,13,4,9
169,14,13,4,9
170,14,13,4,9
171,15,13,4,8
172,16,12,4,8
173,16,12,4,8
174,16,12,4,8
175,16,12,4,8
176,16,12,3,9
177,16,11,3,10
178,15,11,4,10
179,15,10,4,11
180,15,10,3,12
181,14,10,3,13
182,15,9,3,13
183,14,9,3,14
184,14,9,2,15
185,13,9,2,16
186,13,10,2,15
187,13,10,2,15
188,14,10,2,14
189,15,9,2,14
190,15,8,2,15
191,15,8,2,15
192,16,8,2,14
193,15,9,2,14
194,16,9,2,13
195,17,9,1,13
196,17,8,1,14
197,18,7,1,14
198,19,7,1,13
199,18,7,1,14
200,19,6,1,14
201,19,7,0,14
202,19,7,0,14
203,19,7,0,14
204,18,7,0,15
205,18,7,0,15
206,18,7,0,15
207,18,6,0,16
208,18,7,0,15
209,18,7,0,15
210,17,7,0,16
211,18,7,0,15
212,18,6,0,16
213,19,5,0,16
214,19,5,0,16
215,18,5,0,17
216,18,5,0,17
217,19,5,0,16
218,19,5,0,16
219,20,5,0,15
220,20,4,0,16
221,19,4,0,17
222,19,3,0,18
223,19,3,0,18
224,19,3,0,18
225,20,3,0,17
226,20,3,1,16
227,19,3,1,17
228,20,3,1,16
229,20,4,1,15
230,20,4,1,15
231,19,4,1,16
232,20,4,1,15
233,20,4,1,15
234,20,4,1,15
235,21,3,1,15
236,21,3,1,15
237,21,3,1,15
238,20,3,1,16
239,20,3,1,16
240,20,3,1,16
241,20,3,1,16
242,19,4,1,16
243,19,4,1,16
244,19,4,1,16
245,19,4,1,16
246,18,4,1,17
247,19,4,1,16
248,19,4,1,16
249,18,4,1,17
250,18,4,1,17
251,18,4,1,17
252,19,4,1,16
253,20,4,1,15
254,19,4,1,16
255,18,4,1,17
256,18,4,1,17
257,17,4,1,18
258,16,4,1,19
259,17,3,1,19
260,16,3,1,20
261,15,3,1,21
262,15,3,1,21
263,14,3,1,22
264,15,3,1,21
265,15,3,1,21
266,14,4,1,21
267,14,4,2,20
268,14,4,2,20
269,13,4,2,21
270,14,4,2,20
271,13,4,3,20
272,12,4,3,21
273,11,5,3,21
274,10,5,3,22
275,11,5,3,21
276,11,5,3,21
277,12,5,3,20
278,12,4,3,21
279,13,4,3,20
280,13,4,3,20
281,12,4,3,21
282,13,4,3,20
283,13,4,3,20
284,12,4,4,20
285,12,4,4,20
286,12,4,5,19
287,11,4,5,20
288,11,4,5,20
289,12,3,5,20
290,12,3,5,20
291,12,4,5,19
292,11,4,5,20
293,12,4,4,20
294,12,4,3,21
295,13,3,3,21
296,13,3,4,20
297,13,4,3,20
298,12,4,3,21
299,13,3,3,21
300,13,3,3,21
301,12,3,3,22
302,12,3,3,22
303,11,3,4,22
304,12,3,4,21
305,12,3,4,21
306,13,3,4,20
307,13,4,4,19
308,13,3,5,19
309,13,3,4,20
310,13,3,4,20
311,13,3,4,20
312,14,3,4,19
313,14,3,4,19
314,14,3,4,19
315,13,3,4,20
316,12,3,5,20
317,13,3,5,19
318,13,3,5,19
319,14,3,5,18
320,14,3,4,19
321,13,3,4,20
322,12,3,4,21
