,GTFT: 0.33,Cooperator,Tit For Tat,Defector
0,10,10,10,10
1,10,10,10,10
2,9,10,11,10
3,9,9,12,10
4,9,9,12,10
5,9,9,12,10
6,9,8,12,11
7,9,8,12,11
8,9,8,12,11
9,9,7,12,12
10,9,7,12,12
11,10,7,11,12
12,11,6,11,12
13,10,6,11,13
14,11,6,10,13
15,12,6,9,13
16,12,6,9,13
17,12,7,8,13
18,12,7,8,13
19,11,7,8,14
20,11,7,8,14
21,11,7,8,14
22,11,6,8,15
23,12,6,7,15
24,12,6,7,15
25,12,7,6,15
26,11,7,7,15
27,10,7,8,15
28,10,7,8,15
29,10,7,8,15
30,10,6,9,15
31,9,6,10,15
32,8,6,11,15
33,8,6,11,15
34,8,6,11,15
35,8,6,11,15
36,8,6,10,16
37,8,6,10,16
38,8,6,10,16
39,8,6,10,16
40,7,6,10,17
41,8,6,10,16
42,8,6,10,16
43,7,6,10,17
44,8,6,10,16
45,8,6,9,17
46,8,6,10,16
47,7,6,11,16
48,6,6,11,17
49,7,6,11,16
50,8,6,10,16
51,8,5,11,16
52,8,4,11,17
53,8,4,12,16
54,8,4,12,16
55,8,4,11,17
56,8,4,11,17
57,8,4,11,17
58,8,4,11,17
59,8,3,12,17
60,8,3,11,18
61,8,3,12,17
62,8,3,12,17
63,8,3,13,16
64,8,3,13,16
65,9,3,12,16
66,8,3,13,16
67,7,3,13,17
68,7,3,12,18
69,6,3,13,18
70,6,3,12,19
71,6,3,13,18
72,6,3,12,19
73,5,3,12,20
74,5,3,12,20
75,5,3,11,21
76,5,3,12,20
77,5,4,11,20
78,5,4,10,21
79,6,4,10,20
80,6,4,10,20
81,7,4,10,19
82,8,4,10,18
83,8,4,11,17
84,9,4,10,17
85,9,4,10,17
86,10,4,10,16
87,10,4,10,16
88,10,5,9,16
89,10,5,9,16
90,10,6,8,16
91,10,7,7,16
92,10,6,7,17
93,10,6,7,17
94,11,6,7,16
95,11,6,7,16
96,12,6,7,15
97,11,7,7,15
98,12,7,7,14
99,13,7,7,13
100,13,6,8,13
101,13,6,8,13
102,12,6,8,14
103,12,6,8,14
104,12,6,8,14
105,12,5,9,14
106,11,5,9,15
107,11,6,8,15
108,12,6,8,14
109,11,6,8,15
110,10,6,8,16
111,10,5,8,17
112,9,5,9,17
113,9,6,8,17
114,8,6,8,18
115,8,6,9,17
116,8,7,9,16
117,8,7,9,16
118,8,7,9,16
119,8,7,9,16
120,8,6,10,16
121,7,6,11,16
122,7,6,10,17
123,7,6,10,17
124,7,6,10,17
125,7,6,10,17
126,7,6,9,18
127,7,7,9,17
128,8,6,9,17
129,8,5,10,17
130,8,5,9,18
131,8,5,9,18
132,8,5,10,17
133,9,5,10,16
134,8,5,10,17
135,8,5,10,17
136,9,5,9,17
137,9,5,9,17
138,9,5,10,16
139,9,5,9,17
140,10,5,9,16
141,10,5,9,16
142,10,5,9,16
143,10,5,9,16
144,11,5,8,16
145,11,5,8,16
146,11,5,8,16
147,10,5,8,17
148,11,5,7,17
149,11,5,6,18
150,11,5,6,18
151,12,5,5,18
152,13,5,5,17
153,13,5,4,18
154,14,5,4,17
155,14,5,4,17
156,15,5,4,16
157,15,6,4,15
158,15,6,4,15
159,14,7,4,15
160,15,7,4,14
161,15,6,4,15
162,16,6,4,14
163,16,5,4,15
164,16,5,4,15
165,17,5,4,14
166,17,5,4,14
167,17,4,5,14
168,17,4,5,14
169,18,3,5,14
170,18,3,5,14
171,18,3,5,14
172,17,3,5,15
173,17,3,4,16
174,17,3,4,16
175,16,3,4,17
176,16,3,4,17
177,16,3,4,17
178,16,3,4,17
179,15,3,4,18
180,14,3,4,19
181,13,3,5,19
182,13,3,4,20
183,13,3,3,21
184,13,3,3,21
185,13,3,2,22
186,13,2,2,23
187,13,2,2,23
188,13,2,2,23
189,12,2,2,24
190,12,2,2,24
191,13,2,2,23
192,13,2,2,23
193,13,3,2,22
194,13,4,2,21
195,13,4,2,21
196,13,4,2,21
197,13,5,1,21
198,13,5,1,21
199,13,5,1,21
200,13,5,1,21
201,14,5,1,20
202,14,5,1,20
203,14,5,1,20
204,14,5,1,20
205,14,5,1,20
206,13,6,1,20
207,13,6,1,20
208,12,6,1,21
209,11,6,1,22
210,10,6,1,23
211,10,7,1,22
212,10,7,2,21
213,10,7,2,21
214,10,8,2,20
215,10,7,2,21
216,10,7,2,21
217,9,8,2,21
218,9,8,2,21
219,9,9,2,20
220,9,9,2,20
221,8,9,2,21
222,8,9,2,21
223,8,8,2,22
224,9,7,2,22
225,9,8,1,22
226,9,9,1,21
227,9,10,1,20
228,9,10,1,20
229,10,9,1,20
230,10,8,1,21
231,10,8,1,21
232,10,8,1,21
233,10,8,1,21
234,10,7,1,22
235,10,7,1,22
236,11,7,1,21
237,12,7,1,20
238,12,8,0,20
239,11,8,0,21
240,11,7,0,22
241,11,8,0,21
242,11,8,0,21
243,11,7,0,22
244,11,7,0,22
245,11,7,0,22
246,11,7,0,22
247,11,8,0,21
248,11,8,0,21
249,12,8,0,20
250,12,8,0,20
251,12,8,0,20
252,13,8,0,19
253,13,8,0,19
254,13,8,0,19
255,13,8,0,19
256,13,8,0,19
257,12,8,0,20
258,12,9,0,19
259,12,9,0,19
260,12,8,0,20
261,12,8,0,20
262,12,8,0,20
263,12,9,0,19
264,13,8,0,19
265,14,8,0,18
266,13,8,0,19
267,13,8,0,19
268,13,7,0,20
269,13,7,0,20
270,13,7,0,20
271,13,7,1,19
272,12,7,1,20
273,13,7,1,19
274,12,7,2,19
275,12,7,2,19
276,12,8,2,18
277,12,8,2,18
278,12,7,2,19
279,12,7,2,19
280,11,7,2,20
281,11,6,2,21
282,12,5,2,21
283,11,6,2,21
284,12,6,2,20
285,12,6,3,19
286,11,7,3,19
287,11,7,3,19
288,11,6,3,20
289,11,7,3,19
290,12,6,3,19
291,12,6,3,19
292,12,6,2,20
293,12,6,2,20
294,12,5,2,21
295,13,5,2,20
296,12,5,2,21
297,13,5,2,20
298,13,6,1,20
299,14,6,1,19
300,13,7,1,19
301,13,7,1,19
302,13,6,1,20
303,13,7,1,19
304,14,6,1,19
305,15,6,1,18
306,14,6,1,19
307,14,6,1,19
308,15,6,1,18
309,14,6,1,19
310,13,6,1,20
311,12,7,1,20
312,11,8,1,20
313,11,7,1,21
314,11,7,1,21
315,11,7,1,21
316,12,7,1,20
317,12,7,1,20
318,12,7,1,20
319,12,7,1,20
320,12,7,1,20
321,12,7,1,20
322,12,7,1,20
