,GTFT: 0.33,Defector,Tit For Tat,Cooperator
0,10,10,10,10
1,10,11,10,9
2,11,11,9,9
3,11,12,8,9
4,11,13,7,9
5,11,13,7,9
6,10,13,8,9
7,10,13,8,9
8,11,13,8,8
9,12,13,7,8
10,12,13,7,8
11,12,13,7,8
12,12,12,8,8
13,12,12,9,7
14,12,11,10,7
15,11,12,10,7
16,11,12,10,7
17,11,12,11,6
18,11,12,11,6
19,11,11,12,6
20,10,12,12,6
21,11,12,11,6
22,10,12,12,6
23,11,12,11,6
24,10,12,12,6
25,10,11,12,7
26,9,11,12,8
27,9,11,12,8
28,9,12,11,8
29,8,12,11,9
30,8,12,10,10
31,8,12,11,9
32,8,12,11,9
33,8,13,11,8
34,9,13,10,8
35,8,13,10,9
36,8,12,10,10
37,9,11,10,10
38,9,10,10,11
39,9,9,10,12
40,9,9,9,13
41,9,9,8,14
42,10,8,8,14
43,10,8,8,14
44,9,8,8,15
45,8,8,9,15
46,8,8,9,15
47,8,9,8,15
48,8,9,9,14
49,9,9,8,14
50,8,9,8,15
51,8,8,8,16
52,8,8,8,16
53,8,8,9,15
54,8,9,9,14
55,8,9,9,14
56,7,10,9,14
57,7,10,8,15
58,7,10,8,15
59,8,10,7,15
60,8,10,7,15
61,8,10,7,15
62,8,9,7,16
63,8,9,7,16
64,8,9,7,16
65,8,9,7,16
66,8,10,7,15
67,8,10,7,15
68,8,11,7,14
69,8,10,7,15
70,8,11,6,15
71,8,11,6,15
72,8,10,7,15
73,8,11,7,14
74,8,11,6,15
75,8,11,6,15
76,8,10,6,16
77,8,10,6,16
78,8,11,5,16
79,8,12,4,16
80,8,12,4,16
81,8,12,4,16
82,9,12,4,15
83,9,13,4,14
84,9,13,4,14
85,8,13,4,15
86,8,13,5,14
87,8,13,6,13
88,8,14,6,12
89,8,14,6,12
90,8,14,6,12
91,8,14,6,12
92,9,14,6,11
93,9,13,6,12
94,9,14,6,11
95,9,15,5,11
96,10,14,5,11
97,10,13,5,12
98,10,13,5,12
99,11,13,5,11
100,12,12,5,11
101,11,13,5,11
102,11,13,5,11
103,11,13,5,11
104,10,13,5,12
105,11,13,4,12
106,10,13,5,12
107,10,12,5,13
108,10,12,6,12
109,10,12,6,12
110,11,12,5,12
111,11,12,5,12
112,11,12,5,12
113,12,12,4,12
114,11,13,4,12
115,12,12,4,12
116,13,12,4,11
117,13,12,4,11
118,14,12,3,11
119,13,13,3,11
120,12,13,4,11
121,12,12,5,11
122,12,12,5,11
123,13,12,5,10
124,14,11,5,10
125,13,12,5,10
126,13,13,5,9
127,12,13,5,10
128,13,13,5,9
129,14,13,5,8
130,15,13,4,8
131,15,14,4,7
132,16,14,3,7
133,15,14,3,8
134,15,15,3,7
135,16,14,3,7
136,17,14,3,6
137,17,14,3,6
138,17,13,3,7
139,17,13,3,7
140,16,13,3,8
141,16,13,3,8
142,15,14,3,8
143,15,14,3,8
144,14,15,3,8
145,14,15,3,8
146,13,16,3,8
147,12,16,3,9
148,12,16,3,9
