,GTFT: 0.33,Defector,Tit For Tat,Cooperator
0,10,10,10,10
1,11,9,10,10
2,11,9,11,9
3,10,10,11,9
4,10,11,11,8
5,10,11,11,8
6,10,12,10,8
7,10,12,10,8
8,10,11,10,9
9,10,11,10,9
10,10,11,10,9
11,10,12,10,8
12,9,12,11,8
13,9,13,10,8
14,9,13,10,8
15,9,14,9,8
16,9,14,9,8
17,9,15,9,7
18,9,14,10,7
19,8,14,11,7
20,8,15,10,7
21,9,14,10,7
22,10,13,10,7
23,10,12,10,8
24,10,12,10,8
25,10,12,10,8
26,9,12,11,8
27,8,12,12,8
28,8,12,12,8
29,8,12,13,7
30,8,12,14,6
31,8,11,15,6
32,9,11,14,6
33,8,11,15,6
34,8,10,16,6
35,9,10,15,6
36,9,11,15,5
37,9,10,16,5
38,9,10,16,5
39,8,11,16,5
40,8,11,16,5
41,9,11,15,5
42,8,12,15,5
43,8,12,15,5
44,8,12,15,5
45,8,12,15,5
46,9,11,15,5
47,9,11,15,5
48,8,12,15,5
49,8,12,16,4
50,8,12,17,3
51,8,12,17,3
52,8,12,17,3
53,7,13,17,3
54,7,13,17,3
55,7,13,17,3
56,7,12,18,3
57,7,13,17,3
58,6,13,17,4
59,6,12,18,4
60,6,11,19,4
61,6,12,18,4
62,6,13,17,4
63,6,12,18,4
64,6,13,18,3
65,5,14,18,3
66,5,14,18,3
67,5,14,18,3
68,4,14,19,3
69,3,14,20,3
70,3,14,19,4
71,3,13,20,4
72,3,13,20,4
73,2,14,20,4
74,2,13,21,4
75,2,13,21,4
76,2,13,21,4
77,2,13,21,4
78,2,14,20,4
79,2,14,20,4
80,2,13,21,4
81,2,13,21,4
82,2,12,22,4
83,2,11,23,4
84,2,12,22,4
85,2,12,22,4
86,2,12,23,3
87,2,12,23,3
88,2,13,23,2
89,2,14,22,2
90,2,14,22,2
91,2,14,21,3
92,2,14,22,2
93,2,15,21,2
94,2,14,22,2
95,2,14,22,2
96,2,13,23,2
97,2,12,24,2
98,2,13,23,2
99,2,13,23,2
100,2,12,24,2
101,2,12,24,2
102,2,12,24,2
103,2,11,25,2
104,3,10,25,2
105,3,10,25,2
106,3,9,25,3
107,3,9,25,3
108,3,9,24,4
109,3,10,23,4
110,3,10,23,4
111,3,10,24,3
112,3,9,25,3
113,3,9,25,3
114,2,10,25,3
115,2,9,26,3
116,2,8,27,3
117,2,8,27,3
118,3,8,26,3
119,3,8,26,3
120,3,8,26,3
121,4,8,25,3
122,4,8,26,2
123,4,8,26,2
124,5,8,25,2
125,4,9,25,2
126,4,9,25,2
127,5,8,25,2
128,5,8,24,3
129,5,7,25,3
130,5,7,26,2
131,4,8,26,2
132,4,8,26,2
133,4,8,26,2
134,4,8,26,2
135,4,8,26,2
136,4,8,26,2
137,4,9,25,2
138,4,10,25,1
139,4,11,24,1
140,4,12,23,1
141,4,13,22,1
142,4,13,22,1
143,4,12,23,1
144,4,12,23,1
