,GTFT: 0.33,Defector,Tit For Tat,Cooperator
0,10,10,10,10
1,10,11,9,10
2,9,12,9,10
3,9,12,8,11
4,8,12,9,11
5,8,11,10,11
6,8,11,10,11
7,9,11,9,11
8,9,12,9,10
9,9,12,9,10
10,9,11,9,11
11,9,11,9,11
12,8,11,9,12
13,9,11,9,11
14,10,11,9,10
15,10,10,10,10
16,10,10,11,9
17,9,10,11,10
18,10,10,11,9
19,11,10,11,8
20,11,10,11,8
21,12,10,11,7
22,12,10,11,7
23,11,10,11,8
24,10,11,11,8
25,10,10,12,8
26,10,9,13,8
27,10,9,12,9
28,10,10,12,8
29,11,9,12,8
30,10,9,12,9
31,10,10,11,9
32,10,9,11,10
33,10,8,12,10
34,10,8,12,10
35,10,8,12,10
36,11,8,12,9
37,11,8,12,9
38,11,8,12,9
39,11,9,11,9
40,12,9,11,8
41,12,9,10,9
42,12,8,10,10
43,12,8,10,10
44,12,8,9,11
45,12,7,9,12
46,13,7,9,11
47,13,6,9,12
48,13,6,9,12
49,13,6,10,11
50,14,6,10,10
51,15,6,10,9
52,15,7,10,8
53,15,7,10,8
54,16,7,9,8
55,15,7,10,8
56,15,6,11,8
57,14,7,11,8
58,14,7,11,8
59,14,6,11,9
60,15,6,11,8
61,16,6,10,8
62,16,6,10,8
63,17,6,9,8
64,18,5,9,8
65,18,5,10,7
66,19,5,9,7
67,18,5,9,8
68,19,5,8,8
69,18,5,9,8
70,17,6,9,8
71,17,6,8,9
72,16,7,8,9
73,16,6,9,9
74,15,6,9,10
75,14,6,10,10
76,14,6,10,10
77,14,6,10,10
78,14,7,9,10
79,13,7,9,11
80,14,7,9,10
81,15,6,9,10
82,15,6,9,10
83,15,6,9,10
84,15,6,9,10
85,15,6,8,11
86,16,6,8,10
87,16,6,8,10
88,17,6,8,9
89,18,6,7,9
90,18,6,7,9
91,18,6,7,9
92,19,6,7,8
93,19,6,7,8
94,19,6,7,8
95,20,6,6,8
96,21,6,6,7
97,21,6,6,7
98,21,6,6,7
99,20,6,7,7
100,21,5,7,7
101,22,4,7,7
102,21,4,7,8
103,20,5,7,8
104,21,4,7,8
105,21,4,7,8
106,20,4,8,8
107,20,4,8,8
108,19,4,9,8
109,19,3,10,8
110,18,3,10,9
111,17,3,10,10
112,17,3,10,10
113,16,3,10,11
114,16,4,10,10
115,15,4,10,11
116,16,4,10,10
117,15,4,10,11
118,14,4,10,12
119,14,4,10,12
120,14,4,10,12
