,GTFT: 0.33,Cooperator,Tit For Tat,Defector
0,10,10,10,10
1,10,10,10,10
2,10,10,10,10
3,10,9,10,11
4,10,9,9,12
5,10,10,9,11
6,11,9,9,11
7,11,9,9,11
8,10,10,9,11
9,10,11,8,11
10,10,11,8,11
11,9,11,9,11
12,8,11,9,12
13,8,11,9,12
14,7,11,9,13
15,6,11,9,14
16,6,12,9,13
17,6,13,8,13
18,6,12,9,13
19,6,11,9,14
20,6,12,9,13
21,6,13,8,13
22,6,13,8,13
23,5,13,8,14
24,5,14,8,13
25,5,14,9,12
26,6,14,8,12
27,6,14,8,12
28,6,13,8,13
29,5,13,8,14
30,5,13,9,13
31,5,13,9,13
32,4,14,9,13
33,4,13,9,14
34,4,14,9,13
35,5,14,9,12
36,5,14,9,12
37,5,15,9,11
38,5,15,9,11
39,4,15,10,11
40,4,16,9,11
41,4,16,10,10
42,4,15,10,11
43,5,14,10,11
44,5,14,10,11
45,5,14,10,11
46,5,13,10,12
47,5,12,10,13
48,5,12,10,13
49,5,12,11,12
50,5,11,11,13
51,5,10,12,13
52,5,10,12,13
53,5,9,12,14
54,6,9,12,13
55,5,9,12,14
56,6,9,11,14
57,6,8,11,15
58,7,8,11,14
59,8,8,11,13
60,8,8,10,14
61,8,7,11,14
62,8,7,11,14
63,8,8,10,14
64,7,9,10,14
65,7,10,10,13
66,7,10,9,14
67,8,10,9,13
68,8,10,8,14
69,7,11,8,14
70,7,12,7,14
71,8,11,7,14
72,8,11,7,14
73,7,12,7,14
74,6,12,8,14
75,6,13,8,13
76,6,13,8,13
77,5,13,8,14
78,5,13,8,14
79,5,12,8,15
80,5,13,8,14
81,5,14,7,14
82,5,15,7,13
83,5,16,7,12
84,5,17,6,12
85,4,18,6,12
86,4,17,6,13
87,4,17,6,13
88,5,17,6,12
89,5,16,6,13
90,5,17,5,13
91,5,17,5,13
92,5,17,5,13
93,5,18,5,12
94,5,18,4,13
95,5,18,4,13
96,5,18,4,13
97,5,17,4,14
98,4,18,4,14
99,4,17,4,15
100,4,18,4,14
101,4,19,3,14
102,4,18,3,15
103,4,17,3,16
104,4,17,3,16
105,3,17,3,17
106,3,18,3,16
107,3,19,3,15
108,2,19,3,16
109,2,18,3,17
110,2,18,3,17
111,1,19,3,17
112,1,20,3,16
113,1,20,3,16
114,1,20,3,16
115,1,20,3,16
116,1,21,3,15
117,1,21,3,15
118,1,21,3,15
119,1,21,3,15
120,1,22,3,14
121,1,22,3,14
122,1,22,3,14
123,1,22,3,14
124,1,23,3,13
125,1,24,3,12
126,1,24,3,12
127,1,24,3,12
128,1,24,3,12
129,1,25,3,11
130,1,25,3,11
131,1,25,3,11
132,1,24,4,11
133,1,24,4,11
134,1,24,4,11
135,1,24,5,10
136,1,24,5,10
137,1,23,5,11
138,1,24,5,10
139,1,25,5,9
140,1,24,5,10
141,1,24,5,10
142,1,24,6,9
143,2,23,6,9
144,2,22,6,10
145,2,22,6,10
146,2,23,6,9
147,2,22,6,10
148,2,22,6,10
149,2,22,6,10
150,2,22,6,10
151,2,23,6,9
152,2,24,5,9
153,2,24,5,9
154,2,24,5,9
155,2,24,5,9
156,2,24,5,9
157,2,23,5,10
158,2,23,5,10
159,2,23,5,10
160,2,23,5,10
161,2,23,5,10
162,2,24,5,9
163,2,23,6,9
164,2,24,5,9
165,2,23,6,9
166,2,22,6,10
167,2,21,7,10
168,2,21,7,10
169,2,20,8,10
170,2,20,8,10
171,2,21,8,9
172,1,21,8,10
173,1,21,7,11
174,1,20,7,12
175,1,21,7,11
176,1,21,7,11
177,1,21,7,11
178,1,21,7,11
179,1,21,8,10
180,1,20,8,11
181,2,19,8,11
182,2,18,9,11
183,2,17,10,11
184,2,18,9,11
185,2,18,9,11
186,3,18,8,11
187,3,19,8,10
188,3,18,8,11
189,3,18,8,11
190,3,17,9,11
191,3,18,9,10
192,3,17,9,11
193,3,17,9,11
194,3,17,9,11
195,3,17,9,11
196,3,18,9,10
197,3,19,9,9
198,4,19,8,9
199,4,19,7,10
200,4,19,7,10
201,4,19,7,10
202,4,20,6,10
203,4,20,6,10
204,3,20,6,11
205,3,20,6,11
206,3,19,6,12
207,3,18,7,12
208,3,18,7,12
209,3,18,6,13
210,4,17,6,13
211,4,18,6,12
212,4,19,6,11
213,4,19,6,11
214,4,18,6,12
215,4,18,6,12
216,3,18,7,12
217,3,19,7,11
218,3,19,8,10
219,3,20,7,10
220,3,19,7,11
221,2,19,7,12
222,2,18,8,12
223,2,17,8,13
224,2,17,8,13
225,2,17,8,13
226,2,17,8,13
227,2,18,8,12
228,2,19,7,12
229,2,19,7,12
230,2,20,6,12
231,2,21,5,12
232,2,21,5,12
233,2,20,6,12
234,2,20,5,13
235,2,19,6,13
236,2,19,7,12
237,2,18,7,13
238,2,17,7,14
239,2,18,6,14
240,2,17,6,15
241,3,17,5,15
242,3,18,5,14
243,3,18,5,14
244,3,18,5,14
245,3,17,6,14
246,3,18,6,13
247,3,18,6,13
248,3,17,6,14
249,2,18,6,14
250,2,19,5,14
251,2,18,5,15
252,2,18,5,15
253,2,18,6,14
254,2,17,6,15
255,2,17,6,15
256,2,17,6,15
257,2,18,6,14
258,2,17,6,15
259,2,17,6,15
260,3,17,6,14
261,2,18,6,14
262,2,18,6,14
263,2,18,7,13
264,2,18,7,13
265,2,17,8,13
266,2,17,8,13
267,2,17,8,13
268,2,17,7,14
269,2,17,7,14
270,2,17,7,14
271,2,17,7,14
272,2,16,7,15
273,2,16,6,16
274,2,16,6,16
275,2,15,6,17
276,3,15,5,17
277,3,15,5,17
278,3,15,5,17
279,3,15,5,17
280,3,15,5,17
281,3,15,4,18
282,3,15,4,18
283,3,16,4,17
284,3,16,4,17
285,4,16,4,16
286,4,16,4,16
287,4,16,4,16
288,4,16,4,16
289,4,15,4,17
290,5,14,4,17
291,5,14,3,18
292,5,13,3,19
293,6,12,3,19
294,6,12,4,18
295,6,13,4,17
296,6,13,4,17
297,6,12,4,18
298,7,12,4,17
299,7,11,5,17
300,7,11,5,17
301,7,10,5,18
302,7,10,5,18
303,7,10,6,17
304,8,10,6,16
305,8,11,5,16
306,8,11,5,16
307,8,11,5,16
308,9,10,5,16
309,9,10,5,16
310,9,10,5,16
311,9,9,5,17
312,8,9,5,18
313,8,9,4,19
314,8,8,4,20
315,7,9,4,20
316,8,8,4,20
317,8,8,4,20
318,8,8,4,20
319,8,8,4,20
320,9,8,3,20
321,9,7,3,21
322,9,7,3,21
