,GTFT: 0.33,Defector,Tit For Tat,Cooperator
0,10,10,10,10
1,10,10,11,9
2,10,11,11,8
3,11,10,11,8
4,11,10,11,8
5,12,9,11,8
6,12,9,11,8
7,11,9,12,8
8,12,9,12,7
9,11,10,12,7
10,11,10,11,8
11,12,9,11,8
12,12,9,11,8
13,12,9,12,7
14,13,8,12,7
15,14,7,12,7
16,13,7,12,8
17,14,7,11,8
18,15,7,10,8
19,15,7,10,8
20,14,7,10,9
21,14,7,10,9
22,14,7,9,10
23,14,8,9,9
24,14,8,8,10
25,15,7,8,10
26,14,7,9,10
27,14,7,9,10
28,14,7,9,10
29,14,8,8,10
30,13,8,8,11
31,12,8,9,11
32,12,9,9,10
33,12,8,10,10
34,12,8,9,11
35,12,8,10,10
36,12,7,10,11
37,11,7,10,12
38,11,8,10,11
39,11,7,11,11
40,11,8,11,10
41,12,7,11,10
42,12,7,12,9
43,12,7,12,9
44,13,7,11,9
45,14,7,11,8
46,14,8,10,8
47,13,9,10,8
48,14,9,9,8
49,13,9,9,9
50,13,10,9,8
51,13,10,10,7
52,14,10,9,7
53,14,11,9,6
54,13,12,9,6
55,13,11,9,7
56,13,11,9,7
57,13,10,10,7
58,12,11,10,7
59,11,12,10,7
60,10,12,11,7
61,9,13,11,7
62,9,13,11,7
63,9,13,11,7
64,9,14,11,6
65,9,14,11,6
66,9,14,11,6
67,9,14,11,6
68,9,14,11,6
69,9,14,11,6
70,9,14,11,6
71,9,14,11,6
72,9,13,12,6
73,9,13,12,6
74,10,12,12,6
75,9,12,12,7
76,9,12,13,6
77,8,12,14,6
78,9,11,14,6
79,9,11,15,5
80,9,11,16,4
81,8,12,16,4
82,8,13,15,4
83,7,14,15,4
84,7,14,15,4
85,7,15,14,4
86,7,16,13,4
87,6,16,13,5
88,7,16,12,5
89,7,16,12,5
90,7,17,12,4
91,6,17,13,4
92,6,17,13,4
93,6,17,13,4
94,6,17,13,4
95,6,16,14,4
96,6,16,14,4
97,6,17,13,4
98,6,17,12,5
99,6,16,13,5
100,6,15,14,5
101,6,16,14,4
102,6,17,13,4
103,6,17,13,4
104,6,17,13,4
105,6,16,13,5
106,6,16,13,5
107,6,16,13,5
108,6,15,13,6
109,6,15,12,7
110,6,15,12,7
111,6,16,11,7
112,6,16,11,7
113,6,16,10,8
114,6,17,10,7
115,6,17,11,6
116,6,17,11,6
117,6,16,12,6
118,6,16,12,6
119,7,16,12,5
120,8,15,12,5
121,8,16,11,5
122,7,17,11,5
123,7,16,12,5
124,7,15,12,6
125,7,15,13,5
126,7,15,13,5
127,7,15,14,4
128,7,15,14,4
129,7,15,14,4
130,6,15,15,4
131,6,14,15,5
132,5,15,15,5
133,5,15,14,6
134,5,14,14,7
135,5,14,13,8
136,5,13,13,9
137,5,12,13,10
138,5,12,13,10
139,6,12,13,9
140,5,12,13,10
141,5,11,14,10
142,5,11,14,10
143,5,11,13,11
144,5,10,14,11
145,5,9,15,11
146,6,9,14,11
147,6,8,15,11
148,6,8,15,11
149,6,8,15,11
150,6,8,15,11
151,7,7,15,11
152,6,8,15,11
153,6,9,14,11
154,5,9,15,11
155,4,9,16,11
156,4,9,17,10
157,4,9,17,10
158,4,9,16,11
159,5,9,16,10
