,GTFT: 0.33,Cooperator,Tit For Tat,Defector
0,10,10,10,10
1,11,9,10,10
2,11,9,10,10
3,11,8,10,11
4,11,9,10,10
5,11,10,10,9
6,11,11,9,9
7,11,11,9,9
8,12,11,8,9
9,12,10,9,9
10,12,11,9,8
11,13,10,9,8
12,14,10,8,8
13,13,10,9,8
14,13,11,9,7
15,13,11,9,7
16,13,10,10,7
17,14,10,9,7
18,15,9,9,7
19,16,8,9,7
20,17,7,9,7
21,17,6,10,7
22,17,7,10,6
23,17,7,9,7
24,17,7,8,8
25,17,7,8,8
26,18,6,8,8
27,18,6,8,8
28,18,6,8,8
29,19,6,7,8
30,19,6,7,8
31,19,6,6,9
32,19,7,5,9
33,19,7,5,9
34,18,7,5,10
35,17,7,5,11
36,18,6,5,11
37,18,6,5,11
38,18,5,5,12
39,17,6,5,12
40,17,6,5,12
41,16,6,5,13
42,17,5,5,13
43,17,5,5,13
44,18,5,4,13
45,19,5,4,12
46,20,5,4,11
47,20,5,4,11
48,19,6,4,11
49,18,6,5,11
50,17,7,5,11
51,16,7,5,12
52,16,7,5,12
53,17,6,5,12
54,17,5,5,13
55,16,6,5,13
56,16,7,4,13
57,15,7,4,14
58,15,7,4,14
59,15,7,4,14
60,15,7,4,14
61,15,7,4,14
62,14,7,4,15
63,15,7,4,14
64,14,7,4,15
65,13,7,5,15
66,12,7,5,16
67,11,7,5,17
68,11,6,6,17
69,10,6,6,18
70,10,6,6,18
71,10,7,5,18
72,10,6,5,19
73,10,6,5,19
74,11,6,5,18
75,11,6,5,18
76,11,6,5,18
77,11,5,5,19
78,12,5,5,18
79,13,5,5,17
80,12,5,5,18
81,12,5,5,18
82,12,5,5,18
83,12,6,5,17
84,12,6,5,17
85,12,6,5,17
86,11,7,5,17
87,11,7,6,16
88,11,8,6,15
89,12,8,5,15
90,12,8,5,15
91,12,8,4,16
92,13,8,4,15
93,14,8,3,15
94,14,9,3,14
95,14,9,2,15
96,14,9,2,15
97,14,9,2,15
98,14,9,2,15
99,14,8,2,16
100,13,9,2,16
101,13,9,2,16
102,14,8,2,16
103,14,9,1,16
104,15,9,1,15
105,15,9,1,15
106,15,9,1,15
107,15,9,1,15
108,14,10,1,15
109,14,11,1,14
110,14,11,1,14
111,15,11,1,13
112,14,11,2,13
113,13,12,2,13
114,13,12,2,13
115,12,13,2,13
116,13,13,2,12
117,13,13,2,12
118,14,12,2,12
119,13,12,2,13
120,14,12,2,12
121,13,12,2,13
122,13,12,2,13
123,13,13,2,12
124,14,13,2,11
125,14,13,2,11
126,14,14,1,11
127,14,13,1,12
128,14,13,1,12
129,15,13,0,12
130,16,13,0,11
131,16,13,0,11
132,16,12,1,11
133,17,12,1,10
134,17,12,1,10
135,17,13,1,9
136,17,12,1,10
137,16,12,1,11
138,16,12,2,10
139,17,12,2,9
140,16,12,2,10
141,16,12,2,10
142,16,11,2,11
143,17,10,2,11
144,16,10,3,11
