,GTFT: 0.33,Defector,Tit For Tat,Cooperator
0,10,10,10,10
1,10,10,11,9
2,10,11,11,8
3,11,10,11,8
4,11,10,11,8
5,12,9,11,8
6,12,9,11,8
7,11,9,12,8
8,12,9,12,7
9,11,10,12,7
10,11,10,11,8
11,12,9,11,8
12,12,9,11,8
13,12,9,12,7
14,13,8,12,7
15,14,7,12,7
16,13,7,12,8
17,13,7,12,8
18,14,7,11,8
19,14,7,11,8
20,13,8,11,8
21,14,8,10,8
22,14,8,9,9
23,15,8,9,8
24,15,8,8,9
25,15,7,9,9
26,14,7,10,9
27,14,7,10,9
28,15,7,10,8
29,15,7,9,9
30,15,7,8,10
31,14,7,9,10
32,14,8,9,9
33,14,8,10,8
34,15,8,9,8
35,15,8,9,8
36,15,7,10,8
37,15,7,9,9
38,14,8,9,9
39,14,7,10,9
40,14,7,10,9
41,14,6,11,9
42,15,6,11,8
43,15,6,11,8
44,16,6,10,8
45,15,6,11,8
46,15,6,10,9
47,16,6,9,9
48,17,6,8,9
49,16,6,9,9
50,16,6,9,9
51,17,6,9,8
52,18,6,8,8
53,18,6,8,8
54,17,7,8,8
55,17,7,8,8
56,18,7,7,8
57,18,6,8,8
58,17,6,9,8
59,17,6,9,8
60,17,6,9,8
61,16,6,9,9
62,15,6,10,9
63,14,6,11,9
64,14,6,11,9
65,14,6,11,9
66,14,6,11,9
67,14,5,11,10
68,14,5,10,11
69,15,4,10,11
70,15,5,10,10
71,15,5,10,10
72,15,5,11,9
73,15,6,11,8
74,15,6,11,8
75,14,7,11,8
76,14,7,11,8
77,13,7,12,8
78,14,6,12,8
79,15,6,11,8
80,16,6,11,7
81,15,6,11,8
82,14,6,11,9
83,14,6,11,9
84,13,6,12,9
85,14,6,11,9
86,15,6,10,9
87,15,6,10,9
88,16,6,9,9
89,16,6,9,9
90,16,7,9,8
91,15,7,9,9
92,15,7,9,9
93,15,7,9,9
94,15,7,9,9
95,15,8,8,9
96,16,8,8,8
97,17,8,7,8
98,17,8,7,8
99,17,7,8,8
100,17,8,8,7
101,17,7,8,8
102,17,8,7,8
103,17,8,7,8
104,17,8,7,8
105,17,8,7,8
106,17,8,6,9
107,16,9,6,9
108,15,9,6,10
109,15,9,6,10
110,14,10,6,10
111,15,9,6,10
112,15,8,6,11
113,15,8,5,12
114,16,7,5,12
115,17,7,5,11
116,18,7,5,10
117,18,7,5,10
118,17,7,6,10
119,18,6,6,10
120,18,6,6,10
121,19,6,5,10
122,19,6,5,10
123,19,6,6,9
124,19,5,6,10
125,20,5,6,9
126,19,6,6,9
127,19,7,6,8
128,19,7,6,8
129,19,7,6,8
130,19,7,6,8
131,19,7,6,8
132,18,8,6,8
133,18,7,6,9
134,17,7,6,10
135,17,7,5,11
136,16,7,5,12
137,16,7,5,12
138,16,7,6,11
139,17,7,5,11
140,16,7,5,12
141,16,6,6,12
142,16,7,6,11
143,16,6,6,12
144,16,5,6,13
145,15,5,6,14
146,16,5,5,14
147,17,4,5,14
148,16,4,6,14
149,16,4,6,14
150,16,4,6,14
151,17,4,6,13
152,17,4,6,13
153,17,4,6,13
154,16,4,6,14
155,15,4,6,15
156,15,4,7,14
157,15,4,7,14
158,15,4,7,14
159,16,4,7,13
