,GTFT: 0.33,Defector,Tit For Tat,Cooperator
0,10,10,10,10
1,11,9,10,10
2,10,10,10,10
3,10,10,10,10
4,10,11,9,10
5,10,11,9,10
6,10,10,9,11
7,9,10,10,11
8,10,9,10,11
9,10,9,10,11
10,10,10,9,11
11,10,10,9,11
12,10,11,9,10
13,11,10,9,10
14,10,10,9,11
15,10,10,10,10
16,11,9,10,10
17,11,10,9,10
18,11,10,9,10
19,10,10,10,10
20,10,10,9,11
21,10,11,9,10
22,11,11,8,10
23,11,11,9,9
24,11,11,9,9
25,10,11,9,10
26,10,10,10,10
27,9,10,10,11
28,9,10,9,12
29,10,10,8,12
30,10,10,7,13
31,11,10,6,13
32,10,10,6,14
33,10,10,6,14
34,11,9,6,14
35,12,9,5,14
36,13,9,5,13
37,13,8,5,14
38,13,7,6,14
39,14,7,6,13
40,14,8,5,13
41,13,8,5,14
42,12,8,5,15
43,13,8,5,14
44,13,8,5,14
45,13,8,5,14
46,12,8,6,14
47,13,8,5,14
48,13,8,5,14
49,14,8,4,14
50,14,8,4,14
51,14,8,4,14
52,13,8,4,15
53,13,8,4,15
54,13,9,3,15
55,14,9,2,15
56,15,9,2,14
57,15,10,2,13
58,15,10,2,13
59,16,9,2,13
60,16,8,2,14
61,16,9,2,13
62,16,9,2,13
63,17,8,2,13
64,17,8,2,13
65,18,8,2,12
66,18,8,2,12
67,19,7,2,12
68,19,6,2,13
69,19,7,2,12
70,19,7,3,11
71,19,8,3,10
72,19,8,3,10
73,19,9,3,9
74,19,9,3,9
75,19,8,3,10
76,19,7,3,11
77,20,7,3,10
78,20,7,3,10
79,20,7,3,10
80,19,8,3,10
81,18,8,3,11
82,17,8,3,12
83,17,9,3,11
84,16,10,3,11
85,16,10,4,10
86,15,10,4,11
87,15,11,4,10
88,15,10,5,10
89,15,10,5,10
90,16,10,4,10
91,16,10,4,10
92,16,10,3,11
93,15,11,3,11
94,14,12,3,11
95,13,12,3,12
96,13,12,3,12
97,12,12,4,12
98,11,13,4,12
99,11,13,4,12
100,11,12,5,12
101,12,11,5,12
102,12,11,5,12
103,12,10,6,12
104,11,10,7,12
105,11,10,7,12
106,11,9,8,12
107,10,10,8,12
108,10,10,9,11
109,11,9,9,11
110,11,8,9,12
111,10,8,10,12
112,10,8,9,13
113,10,8,8,14
114,10,7,8,15
115,10,7,9,14
116,10,6,9,15
117,10,6,8,16
118,9,6,9,16
119,9,6,9,16
120,9,6,9,16
121,9,6,8,17
122,8,7,8,17
123,8,6,9,17
124,9,5,9,17
125,9,5,9,17
126,9,5,8,18
127,9,6,8,17
128,9,6,8,17
129,8,7,8,17
130,8,7,8,17
131,8,8,8,16
132,8,8,8,16
133,8,9,8,15
134,9,9,7,15
135,8,9,7,16
136,9,9,7,15
137,9,9,8,14
138,9,8,8,15
139,9,8,8,15
140,9,8,9,14
141,9,8,9,14
142,9,8,9,14
143,9,9,8,14
144,9,9,8,14
