,GTFT: 0.33,Defector,Tit For Tat,Cooperator
0,10,10,10,10
1,10,10,11,9
2,10,11,11,8
3,11,10,11,8
4,11,10,11,8
5,11,9,12,8
6,11,9,12,8
7,10,9,13,8
8,11,9,13,7
9,10,10,13,7
10,10,10,12,8
11,10,9,12,9
12,10,9,12,9
13,10,9,13,8
14,10,8,13,9
15,11,7,13,9
16,11,7,13,9
17,11,7,13,9
18,11,7,12,10
19,11,7,12,10
20,10,7,12,11
21,10,7,12,11
22,10,8,11,11
23,10,9,11,10
24,11,9,10,10
25,11,8,11,10
26,11,8,12,9
27,12,8,12,8
28,13,8,12,7
29,13,8,11,8
30,13,8,10,9
31,12,8,11,9
32,12,8,12,8
33,12,8,13,7
34,13,8,12,7
35,13,8,12,7
36,13,7,13,7
37,13,7,12,8
38,12,8,12,8
39,12,7,13,8
40,12,7,13,8
41,13,6,13,8
42,14,6,13,7
43,14,6,13,7
44,14,6,13,7
45,14,6,13,7
46,14,6,12,8
47,13,7,12,8
48,14,7,11,8
49,13,7,12,8
50,13,8,12,7
51,13,8,13,6
52,14,8,12,6
53,13,8,13,6
54,13,9,12,6
55,13,10,12,5
56,13,10,12,5
57,13,9,13,5
58,13,9,13,5
59,13,9,13,5
60,12,9,14,5
61,11,10,14,5
62,11,10,14,5
63,11,10,14,5
64,11,11,14,4
65,11,11,14,4
66,10,12,14,4
67,10,11,14,5
68,10,11,14,5
69,10,11,14,5
70,10,12,14,4
71,9,13,14,4
72,9,12,15,4
73,9,12,14,5
74,9,12,14,5
75,9,12,14,5
76,9,12,14,5
77,9,11,15,5
78,9,11,15,5
79,9,11,14,6
80,10,10,14,6
81,9,10,14,7
82,9,11,14,6
83,8,12,14,6
84,8,11,15,6
85,8,11,14,7
86,9,11,13,7
87,9,11,13,7
88,9,12,12,7
89,9,12,12,7
90,9,12,13,6
91,8,12,13,7
92,8,12,13,7
93,8,12,13,7
94,8,12,13,7
95,7,12,14,7
96,8,12,13,7
97,9,12,12,7
98,9,13,12,6
99,9,13,12,6
100,9,12,13,6
101,10,12,13,5
102,10,13,12,5
103,11,12,12,5
104,11,12,12,5
105,11,11,12,6
106,12,11,11,6
107,11,11,11,7
108,10,12,11,7
109,11,12,10,7
110,11,13,10,6
111,12,13,9,6
112,12,13,9,6
113,12,13,8,7
114,13,13,8,6
115,14,12,8,6
116,15,12,8,5
117,16,11,8,5
118,16,11,8,5
119,17,11,8,4
120,17,11,8,4
121,17,12,7,4
122,17,12,7,4
123,17,12,8,3
124,17,12,8,3
125,18,12,8,2
126,17,13,8,2
127,18,12,8,2
128,18,12,8,2
129,19,12,7,2
130,19,12,7,2
131,18,13,7,2
132,17,14,7,2
133,16,14,7,3
134,16,13,7,4
135,16,13,6,5
136,15,14,6,5
137,16,14,6,4
138,17,13,6,4
139,17,13,6,4
140,16,13,6,5
141,16,13,6,5
142,15,14,6,5
143,14,14,6,6
144,14,14,6,6
145,14,14,6,6
146,13,15,6,6
147,14,14,6,6
148,13,14,7,6
149,14,13,7,6
150,13,14,7,6
151,13,14,7,6
152,14,13,7,6
153,15,12,7,6
154,14,12,7,7
155,13,13,7,7
156,14,12,7,7
157,14,12,7,7
158,15,12,6,7
159,15,12,6,7
