,GTFT: 0.33,Defector,Tit For Tat,Cooperator
0,10,10,10,10
1,10,11,10,9
2,11,11,9,9
3,11,11,8,10
4,12,11,7,10
5,12,11,7,10
6,11,11,7,11
7,11,11,7,11
8,11,12,7,10
9,12,12,6,10
10,11,12,6,11
11,11,12,6,11
12,11,11,7,11
13,11,11,8,10
14,11,11,8,10
15,10,12,8,10
16,10,12,8,10
17,10,12,9,9
18,10,12,9,9
19,10,11,10,9
20,10,10,10,10
21,10,10,11,9
22,10,10,11,9
23,10,10,10,10
24,10,10,10,10
25,10,9,11,10
26,10,10,10,10
27,11,10,9,10
28,12,10,8,10
29,11,10,8,11
30,11,11,7,11
31,11,11,7,11
32,11,11,8,10
33,11,12,8,9
34,12,12,7,9
35,12,12,7,9
36,12,13,7,8
37,12,12,8,8
38,11,13,8,8
39,11,13,8,8
40,12,13,7,8
41,13,13,6,8
42,13,12,7,8
43,13,12,7,8
44,12,13,7,8
45,11,13,8,8
46,11,13,8,8
47,10,14,8,8
48,10,13,8,9
49,10,13,8,9
50,10,13,8,9
51,10,13,8,9
52,11,12,8,9
53,11,11,9,9
54,12,11,9,8
55,11,12,9,8
56,11,13,8,8
57,11,13,7,9
58,11,13,7,9
59,11,14,7,8
60,12,13,7,8
61,12,13,7,8
62,12,12,8,8
63,12,12,8,8
64,12,12,8,8
65,13,12,8,7
66,12,13,8,7
67,12,12,8,8
68,12,12,8,8
69,12,13,8,7
70,13,12,8,7
71,12,13,8,7
72,12,12,9,7
73,12,13,8,7
74,12,13,7,8
75,12,13,7,8
76,13,12,7,8
77,13,12,7,8
78,14,12,6,8
79,15,12,5,8
80,16,12,5,7
81,15,13,5,7
82,15,13,5,7
83,15,13,5,7
84,14,13,5,8
85,13,13,6,8
86,13,13,6,8
87,12,13,7,8
88,12,14,7,7
89,12,14,7,7
90,13,13,7,7
91,14,12,7,7
92,14,12,7,7
93,15,11,7,7
94,16,11,7,6
95,17,11,6,6
96,16,11,6,7
97,15,12,6,7
98,15,13,6,6
99,15,13,6,6
100,15,13,6,6
101,16,13,6,5
102,17,12,6,5
103,18,11,6,5
104,18,12,6,4
105,18,13,5,4
106,19,12,5,4
107,19,12,5,4
108,19,11,6,4
109,19,11,6,4
110,19,12,5,4
111,19,12,5,4
112,19,12,5,4
113,20,12,4,4
114,21,12,3,4
115,21,12,3,4
116,22,11,3,4
117,22,11,3,4
118,22,11,3,4
119,22,11,3,4
120,21,11,4,4
121,21,10,5,4
122,21,10,5,4
123,22,9,5,4
124,22,9,5,4
125,21,10,5,4
126,21,10,5,4
127,21,9,6,4
128,22,9,6,3
129,23,8,6,3
130,23,8,6,3
131,22,9,6,3
132,23,9,5,3
133,23,9,5,3
134,23,9,5,3
135,23,9,5,3
136,23,9,5,3
137,22,10,5,3
138,22,9,5,4
139,21,10,5,4
140,20,10,5,5
141,20,10,5,5
142,19,11,5,5
143,19,11,5,5
144,20,10,5,5
145,19,11,5,5
146,20,10,5,5
147,19,10,5,6
148,19,10,5,6
