,GTFT: 0.33,Defector,Tit For Tat,Cooperator
0,10,10,10,10
1,10,9,10,11
2,9,10,10,11
3,9,10,10,11
4,9,10,9,12
5,9,10,8,13
6,8,10,8,14
7,8,11,8,13
8,8,12,8,12
9,8,11,9,12
10,7,11,9,13
11,7,10,9,14
12,7,10,9,14
13,7,10,9,14
14,7,10,10,13
15,7,10,9,14
16,7,10,10,13
17,7,9,11,13
18,7,10,10,13
19,7,10,10,13
20,7,10,9,14
21,7,11,9,13
22,7,12,8,13
23,7,11,8,14
24,7,12,8,13
25,7,11,9,13
26,7,12,8,13
27,7,11,8,14
28,7,11,8,14
29,7,11,7,15
30,7,12,7,14
31,8,12,7,13
32,9,12,7,12
33,9,12,7,12
34,10,11,7,12
35,11,11,6,12
36,10,12,6,12
37,11,12,6,11
38,11,12,6,11
39,11,13,5,11
40,12,12,5,11
41,13,11,5,11
42,14,11,5,10
43,14,10,6,10
44,14,10,6,10
45,14,9,7,10
46,14,9,7,10
47,14,9,7,10
48,14,9,6,11
49,14,9,5,12
50,14,8,6,12
51,14,9,6,11
52,15,9,6,10
53,16,8,6,10
54,16,7,6,11
55,17,6,6,11
56,17,6,7,10
57,17,6,7,10
58,17,6,7,10
59,16,6,8,10
60,15,6,8,11
61,15,6,9,10
62,14,6,9,11
63,13,7,9,11
64,13,7,10,10
65,14,6,10,10
66,14,6,10,10
67,15,5,10,10
68,15,5,9,11
69,14,5,9,12
70,14,5,8,13
71,14,5,8,13
72,13,5,8,14
73,12,5,8,15
74,12,5,9,14
75,12,5,8,15
76,11,5,9,15
77,12,5,9,14
78,11,6,9,14
79,10,6,10,14
80,10,5,11,14
81,11,5,11,13
82,12,5,11,12
83,12,5,11,12
84,13,5,11,11
85,13,5,11,11
86,12,5,12,11
87,12,5,12,11
88,12,5,13,10
89,11,5,14,10
90,11,4,14,11
91,10,4,14,12
92,10,4,15,11
93,11,4,14,11
94,10,4,15,11
95,10,4,15,11
96,9,4,16,11
97,8,4,16,12
98,7,4,17,12
99,7,4,17,12
100,7,4,17,12
101,7,4,16,13
102,7,5,15,13
103,6,5,16,13
104,6,5,15,14
105,6,5,14,15
106,6,5,14,15
107,7,5,13,15
108,7,5,13,15
109,7,5,12,16
110,7,5,11,17
111,7,5,11,17
112,8,5,10,17
113,8,5,9,18
114,9,4,9,18
115,10,4,9,17
116,10,4,10,16
117,10,4,10,16
118,10,4,10,16
119,11,4,9,16
120,10,4,10,16
121,10,4,9,17
122,10,4,10,16
123,10,4,10,16
124,9,4,11,16
125,9,3,11,17
126,9,3,11,17
127,9,3,12,16
128,8,3,13,16
129,8,3,13,16
130,9,3,12,16
131,8,4,12,16
132,8,4,12,16
133,8,4,11,17
134,9,4,10,17
135,8,4,10,18
136,8,4,10,18
137,9,4,10,17
138,8,5,10,17
139,8,5,10,17
140,8,5,10,17
141,9,5,10,16
142,9,4,10,17
143,9,4,11,16
144,9,4,11,16
145,10,4,10,16
146,9,4,11,16
147,8,4,11,17
148,8,4,12,16
149,8,4,12,16
150,9,4,11,16
151,9,4,11,16
152,9,4,11,16
153,10,4,11,15
154,11,4,11,14
155,11,4,11,14
156,12,4,10,14
157,11,4,10,15
158,11,4,10,15
159,11,4,10,15
160,10,4,11,15
161,10,4,11,15
162,9,4,12,15
163,10,4,11,15
164,10,4,11,15
165,10,4,12,14
166,10,5,11,14
167,10,5,11,14
168,11,5,11,13
169,11,4,11,14
170,10,4,12,14
171,10,5,12,13
172,10,5,13,12
173,10,5,13,12
174,10,4,13,13
175,9,4,13,14
176,9,4,12,15
177,9,4,12,15
178,8,4,12,16
179,9,4,11,16
180,8,5,11,16
181,8,5,10,17
182,8,5,10,17
183,7,5,10,18
184,7,4,10,19
185,7,4,10,19
186,8,4,10,18
187,8,4,9,19
188,9,4,9,18
189,9,4,10,17
190,9,4,9,18
191,9,4,9,18
192,10,4,8,18
193,10,4,7,19
194,9,4,7,20
195,9,4,7,20
196,10,3,7,20
197,10,3,7,20
198,11,3,7,19
199,11,3,8,18
200,10,3,9,18
201,10,3,9,18
202,10,2,9,19
203,10,2,9,19
204,11,2,9,18
205,10,2,10,18
206,9,2,11,18
207,8,2,11,19
208,7,2,12,19
209,7,2,13,18
210,7,2,13,18
211,7,2,12,19
212,7,2,12,19
213,7,2,12,19
214,7,2,12,19
215,7,2,11,20
216,7,2,11,20
217,7,2,10,21
218,8,2,10,20
219,7,2,11,20
220,7,2,11,20
221,8,2,10,20
222,9,2,10,19
223,9,2,9,20
224,9,3,8,20
225,9,3,8,20
226,9,2,8,21
227,9,2,8,21
228,10,1,8,21
229,10,1,8,21
230,9,1,8,22
231,9,2,8,21
232,10,2,7,21
233,9,2,8,21
234,10,1,8,21
235,10,1,8,21
236,10,1,8,21
237,10,1,9,20
238,11,1,9,19
239,11,1,9,19
240,12,1,8,19
241,13,1,8,18
242,14,1,8,17
243,13,1,8,18
244,13,1,8,18
245,13,1,8,18
246,13,1,8,18
247,13,1,8,18
248,14,1,8,17
249,15,1,8,16
250,15,1,8,16
251,15,1,8,16
252,15,1,8,16
253,14,1,8,17
254,14,2,8,16
255,15,2,8,15
256,15,2,7,16
257,16,2,7,15
258,17,2,7,14
259,16,2,8,14
260,16,2,9,13
261,16,1,9,14
262,17,1,9,13
263,17,1,9,13
264,16,1,9,14
265,16,1,9,14
266,16,1,9,14
267,16,1,9,14
268,17,1,9,13
269,17,1,9,13
270,16,1,9,14
271,16,1,9,14
272,17,1,8,14
273,16,1,8,15
274,15,1,8,16
275,16,1,8,15
276,16,1,8,15
277,16,1,8,15
278,17,1,8,14
279,17,1,8,14
280,18,1,8,13
281,18,1,8,13
282,19,1,8,12
283,19,1,7,13
284,19,1,7,13
285,20,1,7,12
286,20,1,7,12
287,20,1,7,12
288,21,1,6,12
289,21,1,6,12
290,21,1,6,12
291,22,1,6,11
292,22,1,6,11
293,23,1,6,10
294,24,1,6,9
295,23,1,7,9
296,22,1,8,9
297,22,2,8,8
298,21,2,9,8
299,20,3,9,8
300,19,3,9,9
301,19,3,9,9
302,19,4,8,9
303,18,4,9,9
304,19,3,9,9
305,18,3,9,10
306,17,3,9,11
307,18,3,9,10
308,17,4,9,10
309,17,4,9,10
310,17,3,10,10
311,17,3,9,11
312,17,3,9,11
313,16,4,9,11
314,16,4,9,11
315,17,3,9,11
316,17,4,8,11
317,16,4,9,11
318,16,4,9,11
319,17,3,9,11
320,17,3,9,11
321,18,3,9,10
322,17,4,9,10
323,17,4,9,10
324,17,4,9,10
325,17,4,9,10
326,17,4,9,10
327,17,5,9,9
328,17,5,9,9
329,17,5,9,9
330,18,5,9,8
331,17,5,9,9
332,16,5,9,10
333,16,5,9,10
334,15,6,9,10
335,14,6,10,10
336,15,6,10,9
337,15,6,10,9
338,15,5,10,10
339,16,5,10,9
340,17,4,10,9
341,16,4,10,10
342,15,4,10,11
343,16,4,10,10
344,16,4,11,9
345,15,4,12,9
346,15,4,13,8
347,15,4,14,7
348,16,4,13,7
349,15,4,14,7
350,15,4,14,7
351,15,4,15,6
352,15,3,15,7
353,16,3,14,7
354,16,3,14,7
355,15,3,14,8
