,GTFT: 0.33,Cooperator,Tit For Tat,Defector
0,10,10,10,10
1,9,10,11,10
2,9,9,12,10
3,10,9,12,9
4,10,9,12,9
5,10,10,11,9
6,10,9,11,10
7,10,9,10,11
8,10,9,9,12
9,10,9,8,13
10,11,9,8,12
11,10,10,8,12
12,10,10,8,12
13,11,10,8,11
14,11,10,7,12
15,10,10,7,13
16,11,10,7,12
17,10,11,7,12
18,11,11,6,12
19,11,11,6,12
20,11,12,6,11
21,11,12,6,11
22,11,12,6,11
23,11,13,6,10
24,11,13,5,11
25,10,13,5,12
26,10,13,5,12
27,10,13,5,12
28,10,13,5,12
29,11,13,5,11
30,12,12,5,11
31,13,11,5,11
32,13,11,5,11
33,14,11,4,11
34,13,11,4,12
35,13,11,4,12
36,13,11,5,11
37,12,12,5,11
38,12,11,5,12
39,12,11,6,11
40,12,12,6,10
41,12,12,6,10
42,11,13,6,10
43,11,13,6,10
44,11,12,6,11
45,11,12,6,11
46,11,13,6,10
47,10,13,7,10
48,10,13,6,11
49,11,12,6,11
50,10,13,6,11
51,10,14,6,10
52,10,13,7,10
53,11,13,6,10
54,11,13,6,10
55,11,14,6,9
56,11,14,6,9
57,11,15,6,8
58,11,15,6,8
59,10,15,6,9
60,10,15,6,9
61,9,16,6,9
62,9,16,5,10
63,9,17,5,9
64,9,17,5,9
65,8,18,5,9
66,8,18,5,9
67,8,18,5,9
68,8,19,4,9
69,8,19,4,9
70,9,18,4,9
71,10,18,4,8
72,11,17,4,8
73,11,16,5,8
74,11,16,4,9
75,11,15,4,10
76,11,16,4,9
77,11,16,4,9
78,11,16,4,9
79,11,15,4,10
80,11,14,4,11
81,11,15,4,10
82,11,15,4,10
83,11,15,4,10
84,12,15,4,9
85,12,14,4,10
86,12,14,4,10
87,13,14,4,9
88,12,15,4,9
89,13,15,3,9
90,13,14,4,9
91,13,14,4,9
92,14,13,4,9
93,14,13,4,9
94,14,12,4,10
95,14,13,4,9
96,13,13,4,10
97,13,13,4,10
98,14,12,4,10
99,14,12,4,10
100,14,12,4,10
101,15,12,4,9
102,14,13,4,9
103,13,13,4,10
104,14,13,4,9
105,14,14,3,9
106,14,15,3,8
107,14,16,3,7
108,15,15,3,7
109,14,15,3,8
110,14,14,3,9
111,14,14,3,9
112,15,13,3,9
113,14,14,3,9
114,13,14,3,10
115,13,15,2,10
116,12,15,3,10
117,11,15,3,11
118,11,15,3,11
119,11,15,3,11
120,10,16,3,11
121,10,16,3,11
122,10,15,3,12
123,11,15,3,11
124,11,15,3,11
125,11,15,4,10
126,11,15,4,10
127,11,15,4,10
128,11,15,4,10
129,11,15,4,10
130,11,14,4,11
131,11,14,5,10
132,10,15,5,10
133,10,15,4,11
134,10,14,4,12
135,10,15,4,11
136,10,16,4,10
137,9,16,4,11
138,10,15,4,11
139,11,15,4,10
140,11,14,4,11
141,10,15,4,11
142,10,15,4,11
143,10,15,4,11
144,11,15,4,10
145,10,16,4,10
146,10,17,4,9
147,9,18,4,9
148,9,17,5,9
149,10,16,5,9
150,9,16,6,9
151,9,15,7,9
