,GTFT: 0.33,Defector,Tit For Tat,Cooperator
0,10,10,10,10
1,11,9,10,10
2,11,9,11,9
3,10,9,11,10
4,11,9,11,9
5,12,8,11,9
6,13,8,10,9
7,13,9,10,8
8,12,9,11,8
9,12,9,11,8
10,12,9,12,7
11,12,8,13,7
12,11,9,13,7
13,10,10,13,7
14,10,11,13,6
15,9,11,13,7
16,9,11,13,7
17,8,12,13,7
18,8,12,12,8
19,9,12,11,8
20,9,13,10,8
21,10,13,9,8
22,10,13,9,8
23,10,13,8,9
24,10,13,8,9
25,10,13,8,9
26,11,12,8,9
27,11,12,8,9
28,10,12,9,9
29,9,13,9,9
30,10,12,9,9
31,10,11,10,9
32,10,11,10,9
33,9,11,10,10
34,9,11,10,10
35,9,11,11,9
36,9,11,12,8
37,9,12,11,8
38,10,11,11,8
39,9,12,11,8
40,10,12,10,8
41,10,12,10,8
42,9,12,10,9
43,9,13,9,9
44,9,14,8,9
45,10,13,8,9
46,9,14,8,9
47,9,14,8,9
48,9,15,7,9
49,9,15,7,9
50,9,15,7,9
51,10,14,7,9
52,10,15,6,9
53,10,16,5,9
54,10,17,5,8
55,10,16,6,8
56,11,16,5,8
57,12,15,5,8
58,12,15,5,8
59,13,15,4,8
60,12,15,5,8
61,12,14,5,9
62,12,15,4,9
63,11,15,4,10
64,11,15,4,10
65,10,16,4,10
66,11,16,4,9
67,10,17,4,9
68,10,17,4,9
69,10,17,4,9
70,10,18,3,9
71,10,18,3,9
72,10,19,3,8
73,11,19,2,8
74,12,18,2,8
75,12,19,2,7
76,11,19,2,8
77,11,19,2,8
78,11,20,2,7
79,11,19,2,8
80,11,19,2,8
81,11,20,2,7
82,11,19,2,8
83,10,19,2,9
84,9,20,2,9
85,9,21,2,8
86,9,21,2,8
87,9,22,1,8
88,8,23,1,8
89,8,24,1,7
90,9,23,1,7
91,9,23,1,7
92,10,23,1,6
93,10,23,1,6
94,10,22,1,7
95,10,21,1,8
96,10,22,1,7
97,10,22,1,7
98,10,22,1,7
99,9,23,1,7
100,8,24,1,7
101,8,24,1,7
102,8,25,1,6
103,7,26,1,6
104,7,26,1,6
105,7,26,1,6
106,7,26,1,6
107,7,26,1,6
108,6,26,1,7
109,6,26,1,7
110,7,25,1,7
111,7,25,1,7
112,7,25,1,7
113,7,24,2,7
114,8,23,2,7
115,8,22,2,8
116,8,22,2,8
117,7,23,2,8
118,7,23,2,8
119,6,23,2,9
120,7,22,2,9
121,6,23,2,9
122,6,22,2,10
123,5,23,2,10
124,5,23,2,10
125,5,23,2,10
126,5,22,2,11
127,4,22,2,12
128,4,22,1,13
129,5,21,1,13
130,5,21,1,13
131,5,21,1,13
132,6,21,1,12
133,6,21,1,12
134,6,21,1,12
135,6,21,1,12
136,6,20,1,13
137,6,21,1,12
138,6,22,1,11
139,6,21,1,12
140,6,21,1,12
141,6,21,1,12
142,5,21,1,13
143,5,21,1,13
144,5,21,1,13
