,GTFT: 0.33,Cooperator,Tit For Tat,Defector
0,10,10,10,10
1,10,10,9,11
2,11,9,9,11
3,11,10,8,11
4,11,10,8,11
5,11,10,8,11
6,11,10,8,11
7,12,10,7,11
8,11,11,7,11
9,11,11,6,12
10,11,11,6,12
11,12,11,6,11
12,11,11,7,11
13,11,12,7,10
14,11,12,7,10
15,11,13,6,10
16,11,12,6,11
17,11,12,6,11
18,11,12,7,10
19,12,12,7,9
20,13,12,7,8
21,13,12,7,8
22,13,11,8,8
23,13,11,8,8
24,13,12,7,8
25,12,13,7,8
26,12,13,7,8
27,12,13,7,8
28,13,13,7,7
29,13,13,7,7
30,13,13,7,7
31,12,14,7,7
32,12,15,7,6
33,13,15,6,6
34,13,14,7,6
35,13,14,7,6
36,13,14,7,6
37,14,14,7,5
38,14,14,7,5
39,14,13,8,5
40,14,13,8,5
41,13,14,8,5
42,13,15,8,4
43,13,15,8,4
44,13,15,8,4
45,13,15,8,4
46,14,14,8,4
47,14,13,9,4
48,14,13,10,3
49,14,13,10,3
50,15,12,10,3
51,16,11,10,3
52,15,12,10,3
53,15,13,9,3
54,15,12,10,3
55,15,12,10,3
56,16,11,10,3
57,16,11,10,3
58,16,11,10,3
59,16,12,9,3
60,16,11,10,3
61,16,11,10,3
62,16,11,10,3
63,16,11,10,3
64,16,10,11,3
65,16,11,10,3
66,17,10,10,3
67,17,10,10,3
68,17,10,11,2
69,17,10,11,2
70,17,10,11,2
71,17,11,10,2
72,17,11,10,2
73,18,11,9,2
74,18,12,8,2
75,18,12,8,2
76,17,13,8,2
77,18,12,8,2
78,19,11,8,2
79,20,11,7,2
80,21,10,7,2
81,22,10,6,2
82,22,10,6,2
83,21,11,6,2
84,20,12,6,2
85,20,11,7,2
86,20,11,7,2
87,21,10,7,2
88,22,9,7,2
89,23,9,6,2
90,24,8,6,2
91,23,8,7,2
92,23,8,7,2
93,23,8,7,2
94,24,8,6,2
95,23,8,7,2
96,23,8,7,2
97,23,8,7,2
98,22,8,8,2
99,21,9,8,2
100,22,8,8,2
101,23,7,8,2
102,23,7,8,2
103,23,7,8,2
104,22,7,8,3
105,23,7,7,3
106,24,7,6,3
107,23,7,6,4
108,23,7,6,4
109,22,7,7,4
110,21,7,7,5
111,21,7,7,5
112,20,8,7,5
113,21,7,7,5
114,22,6,7,5
115,23,6,6,5
116,23,6,6,5
117,23,6,6,5
118,23,7,6,4
119,23,8,6,3
120,23,8,6,3
121,22,8,7,3
122,22,8,7,3
123,21,9,7,3
124,21,9,7,3
125,21,9,7,3
126,21,9,7,3
127,20,9,8,3
128,20,8,8,4
129,19,8,8,5
130,19,9,7,5
131,20,8,7,5
132,20,8,6,6
133,20,8,6,6
134,20,8,6,6
135,21,7,6,6
136,20,7,6,7
137,19,8,6,7
138,19,8,7,6
139,20,7,7,6
140,20,7,7,6
141,19,7,8,6
142,19,7,8,6
143,19,7,8,6
144,20,7,7,6
145,20,7,7,6
146,19,7,8,6
147,19,7,8,6
148,20,7,7,6
149,20,7,7,6
150,21,7,7,5
151,21,7,6,6
152,20,7,7,6
153,20,7,7,6
154,19,8,7,6
155,19,8,7,6
156,20,8,6,6
157,21,7,6,6
158,21,6,7,6
159,21,6,7,6
160,21,6,7,6
161,22,5,7,6
162,22,5,7,6
163,21,5,7,7
164,21,5,7,7
165,22,5,6,7
166,22,4,6,8
167,22,4,6,8
168,22,4,6,8
169,22,4,5,9
170,22,4,6,8
171,23,4,5,8
172,23,5,4,8
173,24,5,4,7
174,24,5,4,7
175,25,5,3,7
176,25,5,3,7
177,25,5,3,7
178,24,5,4,7
179,24,5,4,7
180,24,5,4,7
181,24,5,4,7
182,23,5,5,7
183,23,5,5,7
184,24,5,5,6
185,24,5,5,6
186,24,5,5,6
187,25,4,5,6
188,24,4,5,7
189,23,4,5,8
190,23,5,4,8
191,24,5,4,7
192,23,6,4,7
193,22,7,4,7
194,22,7,3,8
195,23,7,3,7
196,24,6,3,7
197,23,6,3,8
198,22,6,3,9
199,23,6,2,9
200,23,6,2,9
201,23,6,2,9
202,23,6,2,9
203,22,6,2,10
204,21,7,2,10
205,21,6,2,11
206,20,6,2,12
207,21,5,2,12
208,21,5,2,12
209,22,5,2,11
210,21,5,3,11
211,20,5,4,11
212,20,5,4,11
213,19,5,4,12
214,19,6,4,11
215,19,7,4,10
216,20,6,4,10
217,20,6,4,10
218,20,6,4,10
219,20,6,4,10
220,20,6,4,10
221,20,6,4,10
222,21,6,4,9
223,21,7,4,8
224,22,7,3,8
225,22,7,3,8
226,22,7,3,8
227,21,7,3,9
228,20,8,3,9
229,19,8,3,10
230,19,7,3,11
231,19,7,3,11
232,18,7,4,11
233,19,7,4,10
234,19,6,5,10
235,19,7,5,9
236,19,8,4,9
237,18,8,4,10
238,18,8,4,10
239,18,8,4,10
240,17,8,5,10
241,17,8,5,10
242,18,8,5,9
243,18,8,6,8
244,19,8,5,8
245,20,7,5,8
246,20,7,6,7
247,21,6,6,7
248,20,6,6,8
249,21,5,6,8
250,21,4,6,9
251,20,5,6,9
252,19,6,6,9
253,20,5,6,9
254,20,5,5,10
255,21,5,4,10
256,20,5,4,11
257,20,5,4,11
258,21,5,3,11
259,21,5,3,11
260,22,5,2,11
261,23,5,2,10
262,24,4,2,10
263,24,4,2,10
264,24,4,2,10
265,25,4,2,9
266,25,4,2,9
267,25,4,2,9
268,25,4,2,9
269,25,4,2,9
270,25,4,2,9
271,25,4,2,9
272,25,4,2,9
273,25,4,2,9
274,24,4,2,10
275,25,4,1,10
276,24,5,1,10
277,23,5,1,11
278,24,4,1,11
279,25,4,1,10
280,26,3,1,10
281,26,3,1,10
282,26,3,1,10
283,26,3,1,10
284,25,3,2,10
285,25,3,2,10
286,26,3,1,10
287,25,3,1,11
288,24,3,1,12
289,24,3,0,13
290,23,3,0,14
291,23,3,0,14
292,24,3,0,13
293,25,3,0,12
294,26,2,0,12
295,26,2,0,12
296,25,2,0,13
297,25,2,0,13
298,25,2,1,12
299,26,2,1,11
300,26,2,1,11
301,25,3,1,11
302,24,4,1,11
303,25,3,1,11
304,25,3,1,11
305,25,3,1,11
306,25,4,1,10
307,24,5,1,10
308,24,5,1,10
309,25,5,1,9
310,25,5,1,9
311,25,5,1,9
312,24,5,1,10
313,24,5,1,10
314,24,5,1,10
315,25,4,1,10
316,24,4,1,11
317,24,5,1,10
318,25,4,1,10
319,25,4,1,10
320,25,4,1,10
321,26,4,1,9
322,26,4,1,9
323,27,4,0,9
324,27,4,0,9
325,26,4,0,10
326,27,4,0,9
327,27,4,0,9
328,27,4,0,9
329,27,4,0,9
330,27,4,0,9
331,26,4,0,10
332,25,5,0,10
333,24,6,0,10
334,23,6,0,11
335,23,6,0,11
336,23,6,0,11
337,22,7,0,11
338,22,7,0,11
339,22,6,0,12
340,21,6,0,13
341,21,5,0,14
342,20,5,0,15
343,21,5,0,14
344,22,4,0,14
345,21,4,0,15
346,20,5,0,15
347,19,6,0,15
348,18,6,1,15
349,17,6,1,16
350,17,6,1,16
351,16,7,1,16
352,17,7,1,15
353,17,7,1,15
354,16,7,1,16
355,16,8,1,15
356,16,8,1,15
357,16,8,1,15
358,15,8,1,16
359,15,8,1,16
360,16,8,1,15
361,17,7,1,15
362,16,7,1,16
363,15,8,1,16
364,15,8,1,16
365,16,7,1,16
366,16,7,1,16
367,15,7,2,16
368,15,7,2,16
369,14,7,2,17
370,13,7,2,18
371,13,8,2,17
372,13,8,2,17
373,12,9,2,17
374,13,9,1,17
375,14,8,1,17
376,14,8,1,17
377,14,8,1,17
378,15,7,1,17
379,16,6,1,17
380,15,6,1,18
381,14,6,2,18
382,15,6,1,18
383,14,6,2,18
384,14,6,2,18
385,13,6,3,18
386,12,7,3,18
387,11,8,3,18
388,10,8,3,19
389,10,8,3,19
390,10,8,3,19
391,10,7,3,20
392,11,6,3,20
393,12,6,3,19
394,12,7,3,18
395,11,8,3,18
396,11,8,3,18
397,10,8,3,19
398,9,8,4,19
399,10,7,4,19
400,10,7,4,19
401,10,7,4,19
402,9,8,4,19
403,9,8,4,19
404,9,8,5,18
405,9,8,5,18
406,9,7,5,19
407,9,7,6,18
408,9,7,6,18
409,9,7,7,17
410,8,8,7,17
411,8,8,7,17
412,8,9,7,16
413,8,8,7,17
414,7,8,8,17
415,7,9,8,16
416,7,9,8,16
417,6,10,8,16
418,7,10,8,15
419,6,11,8,15
420,6,10,8,16
421,6,10,8,16
422,6,11,8,15
423,6,11,8,15
424,6,12,8,14
425,7,11,8,14
426,8,11,8,13
427,8,10,9,13
428,9,10,8,13
429,9,10,7,14
430,9,10,7,14
431,9,10,7,14
432,9,9,7,15
433,9,9,7,15
434,10,8,7,15
435,10,7,8,15
436,10,6,8,16
437,11,6,8,15
438,11,7,7,15
439,11,7,7,15
440,11,7,7,15
441,11,8,7,14
442,11,8,6,15
443,11,9,6,14
444,11,9,6,14
445,12,9,6,13
446,12,10,6,12
447,13,10,5,12
448,14,10,4,12
449,15,10,4,11
450,14,11,4,11
451,14,12,4,10
452,15,11,4,10
453,15,11,4,10
454,15,11,4,10
455,15,12,4,9
456,15,13,4,8
457,15,13,4,8
458,14,13,4,9
459,13,13,4,10
460,12,13,4,11
461,11,14,4,11
462,11,13,5,11
463,11,13,5,11
464,11,12,6,11
465,11,12,6,11
466,11,11,6,12
467,11,12,6,11
