,GTFT: 0.33,Defector,Tit For Tat,Cooperator
0,10,10,10,10
1,11,10,9,10
2,11,10,9,10
3,11,10,10,9
4,10,10,10,10
5,10,11,10,9
6,10,12,9,9
7,9,13,9,9
8,9,14,9,8
9,9,13,9,9
10,10,13,8,9
11,9,13,8,10
12,8,13,9,10
13,7,14,9,10
14,7,14,9,10
15,8,14,9,9
16,7,14,9,10
17,7,13,10,10
18,7,12,11,10
19,7,13,10,10
20,7,14,10,9
21,7,14,10,9
22,7,14,10,9
23,6,15,10,9
24,6,15,11,8
25,6,15,10,9
26,6,14,11,9
27,6,14,11,9
28,5,15,11,9
29,4,16,11,9
30,4,16,11,9
31,4,17,11,8
32,4,18,10,8
33,3,18,11,8
34,3,17,11,9
35,2,17,11,10
36,2,18,10,10
37,1,19,10,10
38,1,19,11,9
39,1,20,11,8
40,1,19,11,9
41,1,19,11,9
42,1,18,11,10
43,1,18,12,9
44,1,17,13,9
45,1,17,13,9
46,1,17,13,9
47,1,17,13,9
48,1,17,13,9
49,1,17,12,10
50,1,18,11,10
51,1,19,10,10
52,1,19,9,11
53,1,19,10,10
54,1,19,10,10
55,1,19,10,10
56,1,18,11,10
57,1,18,12,9
58,1,18,12,9
59,1,18,11,10
60,1,17,11,11
61,1,17,10,12
62,1,17,10,12
63,1,18,10,11
64,1,17,10,12
65,1,17,10,12
66,1,16,10,13
67,1,17,9,13
68,1,17,10,12
69,1,17,10,12
70,1,18,10,11
71,1,18,10,11
72,1,17,11,11
73,1,17,11,11
74,1,17,11,11
75,1,17,11,11
76,0,18,11,11
77,0,18,11,11
78,0,17,11,12
79,0,17,11,12
80,0,18,11,11
81,0,19,10,11
82,0,19,10,11
83,0,20,10,10
84,0,19,10,11
85,0,19,10,11
86,0,18,10,12
87,0,19,9,12
88,0,19,10,11
89,1,18,10,11
90,1,17,10,12
91,1,17,10,12
92,1,17,11,11
93,1,16,12,11
94,1,16,13,10
95,1,16,13,10
96,1,15,13,11
97,1,15,13,11
98,1,15,14,10
99,1,15,14,10
100,1,15,15,9
101,2,15,15,8
