,GTFT: 0.33,Defector,Tit For Tat,Cooperator
0,10,10,10,10
1,10,11,10,9
2,10,11,11,8
3,10,11,11,8
4,9,11,11,9
5,10,10,11,9
6,10,10,10,10
7,10,11,9,10
8,10,11,10,9
9,11,10,10,9
10,11,11,10,8
11,11,11,10,8
12,11,10,10,9
13,11,10,10,9
14,11,10,11,8
15,10,10,11,9
16,9,10,12,9
17,9,10,12,9
18,9,11,11,9
19,9,11,11,9
20,10,11,11,8
21,10,12,10,8
22,10,12,10,8
23,10,12,10,8
24,10,12,10,8
25,10,12,10,8
26,10,12,10,8
27,10,12,9,9
28,10,11,10,9
29,10,11,10,9
30,9,11,10,10
31,10,11,10,9
32,10,12,9,9
33,11,12,9,8
34,10,12,10,8
35,10,13,10,7
36,10,12,11,7
37,10,12,10,8
38,10,12,10,8
39,11,11,10,8
40,10,11,10,9
41,10,11,10,9
42,9,11,10,10
43,10,11,9,10
44,10,11,10,9
45,10,12,9,9
46,10,11,10,9
47,10,11,10,9
48,11,11,9,9
49,12,11,8,9
50,12,11,8,9
51,11,12,8,9
52,11,13,8,8
53,10,13,8,9
54,10,12,9,9
55,10,12,9,9
56,9,13,9,9
57,8,14,9,9
58,7,14,10,9
59,7,15,9,9
60,8,15,9,8
61,8,14,9,9
62,8,14,10,8
63,8,15,9,8
64,8,14,10,8
65,8,14,10,8
66,7,14,11,8
67,7,15,10,8
68,7,16,9,8
69,7,15,9,9
70,7,15,9,9
71,7,14,9,10
72,6,15,9,10
73,6,16,8,10
74,5,16,9,10
75,6,15,9,10
76,5,15,9,11
77,5,16,9,10
78,5,16,8,11
79,5,16,7,12
80,5,17,7,11
81,6,16,7,11
82,6,16,6,12
83,6,17,5,12
84,6,18,5,11
85,5,19,5,11
86,5,18,5,12
87,5,18,5,12
88,5,17,5,13
89,5,18,4,13
90,5,18,4,13
91,5,17,4,14
92,4,18,4,14
93,4,19,4,13
94,4,19,4,13
95,3,20,4,13
96,2,20,4,14
97,2,20,4,14
98,2,19,5,14
99,1,19,5,15
100,1,20,5,14
101,1,20,5,14
102,1,20,5,14
103,1,20,5,14
104,1,20,5,14
105,1,20,5,14
106,1,20,5,14
107,1,19,5,15
108,1,18,5,16
109,1,19,5,15
110,1,19,5,15
111,1,18,5,16
112,1,18,5,16
113,1,17,5,17
114,1,16,6,17
115,0,17,6,17
116,0,17,7,16
117,0,16,8,16
118,0,16,8,16
119,0,15,8,17
120,0,15,9,16
121,0,16,8,16
122,0,15,9,16
123,0,16,9,15
124,0,16,9,15
125,0,15,9,16
126,0,15,8,17
127,0,15,9,16
128,0,15,9,16
129,0,14,9,17
130,0,14,9,17
131,0,14,10,16
132,0,14,10,16
133,0,14,10,16
134,0,15,9,16
135,0,15,9,16
136,0,16,9,15
137,0,17,8,15
138,0,16,9,15
139,0,17,8,15
140,0,17,8,15
141,0,17,8,15
142,0,18,8,14
143,0,18,8,14
144,0,18,8,14
145,0,18,8,14
146,0,17,8,15
147,0,18,7,15
148,0,18,7,15
