,GTFT: 0.33,Cooperator,Tit For Tat,Defector
0,10,10,10,10
1,10,10,10,10
2,11,9,10,10
3,11,8,10,11
4,10,8,10,12
5,10,8,10,12
6,10,9,10,11
7,10,9,10,11
8,10,8,10,12
9,11,7,10,12
10,12,7,10,11
11,12,7,9,12
12,12,7,8,13
13,13,7,8,12
14,13,7,8,12
15,13,8,7,12
16,12,8,7,13
17,12,8,6,14
18,13,8,6,13
19,13,8,6,13
20,14,8,6,12
21,15,8,5,12
22,15,8,4,13
23,15,7,5,13
24,14,8,5,13
25,14,8,5,13
26,13,8,5,14
27,14,8,5,13
28,15,8,5,12
29,14,8,6,12
30,14,7,6,13
31,14,7,6,13
32,14,7,6,13
33,14,6,7,13
34,15,5,7,13
35,15,5,8,12
36,15,5,8,12
37,14,5,8,13
38,14,5,8,13
39,14,5,8,13
40,14,6,8,12
41,15,6,7,12
42,14,6,8,12
43,14,7,7,12
44,14,7,7,12
45,15,7,7,11
46,16,6,7,11
47,17,6,7,10
48,16,7,7,10
49,15,7,7,11
50,15,7,7,11
51,14,7,8,11
52,14,6,8,12
53,13,6,8,13
54,13,6,8,13
55,13,6,8,13
56,14,6,8,12
57,15,5,8,12
58,16,4,8,12
59,16,4,9,11
60,17,4,8,11
61,17,4,8,11
62,18,4,7,11
63,18,4,7,11
64,19,4,6,11
65,19,4,6,11
66,20,4,5,11
67,20,4,6,10
68,20,4,6,10
69,19,5,6,10
70,18,5,6,11
71,18,5,5,12
72,17,5,6,12
73,18,5,6,11
74,17,6,6,11
75,16,6,7,11
76,17,6,7,10
77,16,7,7,10
78,17,7,6,10
79,17,7,6,10
80,17,7,6,10
81,16,8,6,10
82,15,9,6,10
83,14,9,6,11
84,15,9,5,11
85,16,9,4,11
86,16,9,4,11
87,17,9,4,10
88,17,9,4,10
89,16,10,4,10
90,17,10,4,9
91,17,10,4,9
92,17,10,4,9
93,17,9,4,10
94,17,9,3,11
95,16,9,4,11
96,17,9,3,11
97,17,9,2,12
98,17,9,2,12
99,18,9,2,11
100,19,9,2,10
101,19,10,2,9
102,19,10,2,9
103,20,10,1,9
104,20,10,1,9
105,20,9,1,10
106,19,9,1,11
107,19,9,1,11
108,20,8,1,11
109,21,8,1,10
110,21,9,1,9
111,20,10,1,9
112,20,10,1,9
113,19,11,1,9
114,20,11,1,8
115,20,11,1,8
116,21,11,1,7
117,20,12,1,7
118,20,12,1,7
119,21,11,1,7
120,21,12,1,6
121,22,12,0,6
122,22,12,0,6
123,21,12,0,7
124,22,12,0,6
125,23,11,0,6
126,23,10,0,7
127,24,10,0,6
128,24,10,0,6
129,24,9,0,7
130,24,9,0,7
131,24,9,0,7
132,23,10,0,7
133,24,10,0,6
134,25,10,0,5
135,24,11,0,5
136,25,10,0,5
137,26,9,0,5
138,27,8,0,5
139,27,8,0,5
140,28,7,0,5
141,27,7,1,5
142,26,8,1,5
143,26,8,1,5
144,26,8,1,5
145,26,8,1,5
146,26,8,1,5
147,26,7,2,5
148,25,7,2,6
149,24,7,2,7
150,25,7,2,6
151,25,7,2,6
152,24,7,2,7
153,25,7,2,6
154,25,7,2,6
155,25,7,2,6
156,25,7,2,6
157,25,7,2,6
158,24,7,2,7
159,25,6,2,7
160,25,6,2,7
161,26,6,1,7
162,26,6,1,7
163,25,6,1,8
164,24,6,1,9
165,23,6,2,9
166,23,6,2,9
167,23,7,2,8
168,23,8,2,7
169,23,8,2,7
170,23,8,1,8
171,24,7,1,8
172,24,7,1,8
173,23,8,1,8
174,24,7,1,8
175,25,6,1,8
176,24,7,1,8
177,24,7,1,8
178,23,8,1,8
179,23,8,1,8
180,24,7,1,8
181,24,7,1,8
182,24,7,1,8
183,25,7,1,7
184,25,7,1,7
185,25,7,1,7
186,26,6,1,7
187,26,6,1,7
188,26,6,1,7
189,25,6,1,8
190,25,6,1,8
191,25,6,1,8
192,25,6,1,8
193,25,6,1,8
194,25,6,1,8
195,24,7,1,8
196,25,7,1,7
197,25,8,1,6
198,26,8,1,5
199,25,8,2,5
200,24,9,2,5
201,24,9,2,5
202,24,8,2,6
203,23,8,2,7
204,23,8,2,7
205,23,8,2,7
206,24,8,2,6
207,24,8,2,6
208,24,7,2,7
209,24,8,2,6
210,23,8,2,7
211,23,8,2,7
212,22,9,2,7
213,23,8,2,7
214,22,9,2,7
215,23,9,2,6
216,22,9,2,7
217,22,9,2,7
218,21,10,2,7
219,22,9,2,7
220,23,8,2,7
221,24,7,2,7
222,25,7,2,6
223,25,7,2,6
224,24,7,2,7
225,24,8,2,6
226,24,8,2,6
227,23,8,2,7
228,23,8,2,7
229,23,8,2,7
230,22,9,2,7
231,22,9,2,7
232,22,9,2,7
233,21,9,2,8
234,22,9,2,7
235,21,9,2,8
236,21,9,2,8
237,20,9,2,9
238,20,9,2,9
239,20,9,2,9
240,20,9,2,9
241,20,8,2,10
242,20,8,2,10
243,20,8,2,10
244,20,8,2,10
245,21,8,1,10
246,20,9,1,10
247,20,9,1,10
248,19,10,1,10
249,19,9,1,11
250,18,9,1,12
251,17,9,1,13
252,17,9,1,13
253,18,9,1,12
254,19,9,1,11
255,18,10,1,11
256,18,10,1,11
257,18,10,1,11
258,19,9,1,11
259,20,8,1,11
260,21,8,1,10
261,21,8,1,10
262,21,8,1,10
263,20,9,1,10
264,20,9,1,10
265,19,9,1,11
266,18,10,1,11
267,18,10,1,11
268,17,10,1,12
269,17,10,1,12
270,17,11,1,11
271,17,11,1,11
272,18,11,1,10
273,17,12,1,10
274,17,12,1,10
275,16,13,1,10
276,15,14,1,10
277,16,14,0,10
278,16,15,0,9
279,16,15,0,9
280,16,15,0,9
281,15,16,0,9
282,16,15,0,9
283,17,15,0,8
284,18,15,0,7
285,17,15,0,8
286,18,15,0,7
287,18,15,0,7
288,17,15,0,8
289,18,14,0,8
290,18,14,0,8
291,18,14,0,8
292,17,14,1,8
293,17,15,1,7
294,18,14,1,7
295,17,15,1,7
296,17,14,1,8
297,16,15,1,8
298,15,15,1,9
299,15,15,0,10
300,14,15,0,11
301,14,15,0,11
302,14,15,1,10
303,15,14,1,10
304,15,14,1,10
305,14,14,2,10
306,13,14,2,11
307,13,14,2,11
308,13,14,3,10
309,13,14,3,10
310,12,14,3,11
311,11,14,3,12
312,12,13,3,12
313,12,14,3,11
314,12,14,3,11
315,12,14,4,10
316,11,14,4,11
317,11,13,4,12
318,11,13,4,12
319,11,13,4,12
320,10,13,4,13
321,10,13,4,13
322,9,13,4,14
