,GTFT: 0.33,Defector,Tit For Tat,Cooperator
0,10,10,10,10
1,10,9,10,11
2,9,10,10,11
3,9,10,10,11
4,9,11,9,11
5,9,12,8,11
6,8,13,8,11
7,8,14,8,10
8,8,14,8,10
9,9,13,8,10
10,8,13,8,11
11,8,13,8,11
12,8,13,8,11
13,8,12,8,12
14,8,12,9,11
15,8,12,9,11
16,8,11,10,11
17,8,10,11,11
18,8,10,10,12
19,8,10,10,12
20,8,10,9,13
21,8,10,8,14
22,7,10,8,15
23,7,9,8,16
24,7,9,8,16
25,7,8,9,16
26,7,8,8,17
27,7,7,8,18
28,7,7,8,18
29,7,7,7,19
30,7,7,7,19
31,8,7,7,18
32,9,7,7,17
33,9,6,7,18
34,10,6,7,17
35,11,6,6,17
36,10,7,6,17
37,11,7,6,16
38,11,7,6,16
39,11,7,5,17
40,12,7,5,16
41,13,6,5,16
42,14,6,5,15
43,14,6,6,14
44,14,6,6,14
45,14,6,7,13
46,14,6,7,13
47,14,6,7,13
48,15,6,6,13
49,15,7,5,13
50,15,6,5,14
51,15,6,5,14
52,16,6,5,13
53,17,5,5,13
54,17,5,5,13
55,18,4,5,13
56,18,4,6,12
57,18,5,6,11
58,18,6,6,10
59,17,6,7,10
60,16,7,7,10
61,15,7,7,11
62,14,8,7,11
63,13,8,7,12
64,13,8,8,11
65,14,7,8,11
66,14,7,8,11
67,15,7,8,10
68,15,8,7,10
69,14,9,7,10
70,14,10,6,10
71,14,10,6,10
72,13,11,6,10
73,12,11,7,10
74,12,11,8,9
75,12,12,8,8
76,11,12,9,8
77,12,11,9,8
78,11,11,10,8
79,10,11,10,9
80,10,11,11,8
81,10,11,11,8
82,11,10,11,8
83,11,10,11,8
84,11,10,11,8
85,11,10,11,8
86,10,10,12,8
87,10,10,12,8
88,10,9,13,8
89,9,9,14,8
90,9,10,14,7
91,8,10,15,7
92,8,10,15,7
93,9,10,14,7
94,8,10,14,8
95,7,10,14,9
96,7,9,15,9
97,7,9,15,9
98,6,9,16,9
99,6,10,16,8
100,6,11,15,8
101,6,12,14,8
102,6,12,13,9
103,5,12,14,9
104,5,13,13,9
105,5,14,12,9
106,4,15,12,9
107,4,15,12,9
108,4,14,13,9
109,4,15,12,9
110,4,16,12,8
111,4,16,11,9
112,4,16,10,10
113,4,17,9,10
114,5,17,9,9
115,5,16,10,9
116,5,15,11,9
117,5,15,11,9
118,5,15,10,10
119,5,15,9,11
120,5,15,10,10
121,5,15,10,10
122,5,15,11,9
123,5,15,11,9
124,4,15,12,9
125,4,16,11,9
126,4,16,10,10
127,4,15,11,10
128,4,15,11,10
129,4,14,11,11
130,4,14,11,11
131,3,15,11,11
132,3,15,12,10
133,3,16,11,10
134,3,17,10,10
135,3,18,10,9
136,3,17,11,9
137,3,17,11,9
138,4,17,10,9
139,3,17,10,10
140,3,16,11,10
141,3,16,11,10
142,3,17,11,9
143,3,16,11,10
144,3,17,11,9
145,3,18,11,8
146,3,18,12,7
147,3,18,13,6
148,3,17,14,6
149,3,17,13,7
150,3,18,13,6
151,3,18,13,6
152,3,18,13,6
153,3,18,13,6
154,3,19,13,5
155,3,18,13,6
156,4,18,13,5
157,4,18,13,5
158,4,18,13,5
159,4,17,13,6
160,4,16,14,6
161,4,16,13,7
162,3,16,14,7
163,3,17,13,7
164,3,17,12,8
165,3,16,13,8
166,3,17,13,7
167,3,17,14,6
168,3,17,15,5
169,3,17,16,4
170,4,17,15,4
171,4,17,15,4
172,4,16,16,4
173,4,16,16,4
174,4,16,17,3
175,4,15,17,4
176,4,15,17,4
177,5,15,16,4
178,6,14,16,4
179,6,15,15,4
180,5,15,15,5
181,5,16,14,5
182,5,16,14,5
183,6,15,14,5
184,6,14,14,6
185,6,13,15,6
186,7,13,15,5
187,7,13,14,6
188,8,13,13,6
189,8,13,13,6
190,7,13,13,7
191,6,14,13,7
192,6,14,13,7
193,6,14,12,8
194,6,14,12,8
195,6,15,12,7
196,7,15,11,7
197,7,15,11,7
198,7,15,12,6
199,7,14,13,6
200,7,13,14,6
201,7,12,15,6
202,7,12,15,6
203,7,11,15,7
204,7,12,15,6
205,7,12,15,6
206,7,12,15,6
207,6,12,16,6
208,7,12,15,6
209,7,11,16,6
210,6,12,16,6
211,6,12,15,7
212,6,13,14,7
213,6,12,15,7
214,6,11,16,7
215,6,11,16,7
216,6,11,16,7
217,6,12,15,7
218,7,11,15,7
219,6,11,16,7
220,6,10,17,7
221,7,10,16,7
222,8,10,16,6
223,8,11,15,6
224,8,11,14,7
225,7,11,15,7
226,7,11,16,6
227,6,11,17,6
228,6,10,17,7
229,6,11,16,7
230,6,10,17,7
231,6,10,17,7
232,7,10,16,7
233,6,10,17,7
234,7,10,17,6
235,7,11,16,6
236,7,11,17,5
237,7,11,18,4
238,7,12,17,4
239,7,12,17,4
240,7,12,16,5
241,7,11,16,6
242,7,12,15,6
243,7,12,15,6
244,8,11,15,6
245,9,11,14,6
246,8,11,14,7
247,8,11,14,7
248,8,12,13,7
249,8,11,13,8
250,8,11,12,9
251,9,11,11,9
252,9,10,11,10
253,9,10,12,9
254,9,11,12,8
255,10,10,12,8
256,10,10,11,9
257,10,9,12,9
258,10,9,12,9
259,10,9,13,8
260,10,9,13,8
261,10,9,13,8
262,10,9,13,8
263,11,9,12,8
264,10,9,12,9
265,9,10,12,9
266,9,11,11,9
267,9,11,11,9
268,9,11,10,10
269,8,11,11,10
270,8,12,10,10
271,7,12,10,11
272,8,12,9,11
273,8,12,9,11
274,8,12,10,10
275,8,13,10,9
276,8,14,10,8
277,8,13,11,8
278,8,12,12,8
279,8,12,12,8
280,8,11,13,8
281,8,11,12,9
282,8,11,12,9
283,8,11,11,10
284,9,11,10,10
285,10,11,9,10
286,11,11,9,9
287,11,12,8,9
288,10,12,8,10
289,10,13,8,9
290,11,13,7,9
291,11,13,7,9
292,12,12,7,9
293,12,11,7,10
294,12,11,7,10
295,12,11,7,10
296,11,11,8,10
297,11,10,8,11
298,11,10,9,10
299,11,10,9,10
300,12,9,9,10
301,11,9,10,10
302,12,9,9,10
303,11,9,10,10
304,10,10,10,10
305,10,10,9,11
306,10,9,10,11
307,10,10,10,10
308,11,10,9,10
309,11,10,8,11
310,11,10,8,11
311,12,10,7,11
312,12,10,7,11
313,13,10,7,10
314,13,10,7,10
315,13,11,7,9
316,13,11,7,9
317,14,10,7,9
318,13,11,7,9
319,12,12,7,9
320,12,12,7,9
321,12,12,6,10
322,12,13,6,9
323,12,13,6,9
324,12,13,6,9
325,12,13,6,9
326,11,14,6,9
327,11,14,6,9
328,11,14,6,9
329,11,13,6,10
330,11,14,6,9
331,10,15,6,9
332,9,16,6,9
333,9,15,6,10
334,9,15,6,10
335,9,15,7,9
336,9,15,7,9
337,10,14,7,9
338,10,14,7,9
339,10,14,8,8
340,10,13,9,8
341,10,13,9,8
342,10,13,9,8
343,9,14,9,8
344,10,14,9,7
345,11,13,9,7
346,11,12,10,7
347,12,11,10,7
348,12,11,10,7
349,11,11,11,7
350,10,12,11,7
351,11,11,11,7
352,10,12,11,7
353,9,13,11,7
354,9,14,10,7
355,8,14,10,8
