,GTFT: 0.33,Defector,Tit For Tat,Cooperator
0,10,10,10,10
1,11,9,10,10
2,11,9,10,10
3,10,10,10,10
4,11,10,10,9
5,11,10,10,9
6,11,11,9,9
7,11,12,8,9
8,11,11,8,10
9,12,10,8,10
10,12,10,8,10
11,13,10,8,9
12,13,10,8,9
13,13,10,8,9
14,13,10,8,9
15,13,11,7,9
16,12,11,8,9
17,12,11,9,8
18,12,11,9,8
19,12,11,9,8
20,13,11,8,8
21,14,10,8,8
22,15,9,8,8
23,15,8,8,9
24,14,9,8,9
25,14,9,8,9
26,14,9,8,9
27,13,9,9,9
28,13,9,9,9
29,13,10,9,8
30,13,10,9,8
31,13,10,9,8
32,13,10,10,7
33,12,10,11,7
34,11,10,12,7
35,12,10,11,7
36,12,11,11,6
37,12,11,11,6
38,11,12,11,6
39,10,12,12,6
40,10,11,13,6
41,11,11,13,5
42,10,12,13,5
43,11,12,12,5
44,11,13,11,5
45,11,13,11,5
46,12,12,11,5
47,13,12,10,5
48,12,13,10,5
49,12,14,10,4
50,12,14,11,3
51,12,14,11,3
52,11,15,11,3
53,10,16,11,3
54,10,16,11,3
55,10,15,12,3
56,11,14,12,3
57,11,15,11,3
58,10,15,11,4
59,10,16,10,4
60,11,15,10,4
61,11,16,9,4
62,10,17,9,4
63,11,16,9,4
64,11,17,9,3
65,10,18,9,3
66,11,18,8,3
67,11,19,7,3
68,10,19,8,3
69,9,19,9,3
70,9,19,8,4
71,9,19,8,4
72,9,19,8,4
73,9,19,8,4
74,9,19,8,4
75,8,19,9,4
76,8,19,9,4
77,8,19,9,4
78,8,19,9,4
79,8,19,9,4
80,8,18,10,4
81,8,18,10,4
82,8,17,11,4
83,8,16,12,4
84,7,17,12,4
85,7,17,12,4
86,7,17,13,3
87,6,18,13,3
88,6,19,13,2
89,6,19,13,2
90,6,19,13,2
91,6,20,12,2
92,6,19,13,2
93,5,20,13,2
94,6,19,13,2
95,7,18,13,2
96,7,17,14,2
97,7,16,15,2
98,7,17,14,2
99,7,17,14,2
100,7,16,15,2
101,7,17,14,2
102,7,17,14,2
103,6,18,14,2
104,6,18,14,2
105,7,18,13,2
106,7,17,13,3
107,7,17,13,3
108,7,17,12,4
109,7,17,12,4
110,7,17,12,4
111,7,18,12,3
112,7,17,13,3
113,7,17,13,3
114,7,17,13,3
115,7,16,14,3
116,7,16,13,4
117,7,17,12,4
118,7,18,11,4
119,8,17,11,4
120,8,17,11,4
121,7,18,11,4
122,7,19,11,3
123,6,19,12,3
124,6,19,12,3
125,5,20,12,3
126,5,21,11,3
127,5,20,12,3
128,5,20,12,3
129,5,19,13,3
130,5,20,13,2
131,5,21,12,2
132,5,20,12,3
133,5,20,12,3
134,6,20,12,2
135,6,21,11,2
136,6,21,11,2
137,6,21,11,2
138,5,22,11,2
139,5,21,12,2
140,5,21,12,2
141,5,22,11,2
142,5,23,10,2
143,5,23,10,2
144,5,23,10,2
