,GTFT: 0.33,Defector,Tit For Tat,Cooperator
0,10,10,10,10
1,10,11,9,10
2,9,11,9,11
3,9,11,8,12
4,8,11,9,12
5,8,10,10,12
6,8,10,10,12
7,8,10,9,13
8,8,11,9,12
9,8,12,9,11
10,8,11,9,12
11,8,11,9,12
12,8,11,9,12
13,9,11,9,11
14,10,11,9,10
15,11,10,9,10
16,11,10,10,9
17,10,10,10,10
18,11,10,10,9
19,11,10,11,8
20,11,10,11,8
21,11,10,11,8
22,10,10,12,8
23,9,10,13,8
24,8,10,14,8
25,8,9,15,8
26,8,8,16,8
27,8,9,15,8
28,8,9,15,8
29,8,8,15,9
30,8,9,15,8
31,8,10,14,8
32,8,9,14,9
33,9,9,14,8
34,9,9,14,8
35,9,9,14,8
36,10,9,14,7
37,10,9,14,7
38,10,10,13,7
39,10,10,12,8
40,10,9,13,8
41,10,9,12,9
42,10,8,13,9
43,9,8,13,10
44,9,9,12,10
45,10,8,12,10
46,10,8,11,11
47,10,7,11,12
48,10,7,11,12
49,10,7,11,12
50,10,7,11,12
51,11,7,11,11
52,11,7,11,11
53,11,7,11,11
54,12,7,10,11
55,11,7,11,11
56,11,6,12,11
57,10,7,12,11
58,10,7,12,11
59,10,7,12,11
60,10,7,13,10
61,10,7,13,10
62,10,7,13,10
63,10,7,13,10
64,10,6,13,11
65,10,7,13,10
66,10,7,12,11
67,10,7,12,11
68,11,7,11,11
69,11,7,11,11
70,11,8,10,11
71,11,8,9,12
72,11,9,8,12
73,11,10,8,11
74,10,10,8,12
75,9,10,8,13
76,9,11,8,12
77,9,11,8,12
78,9,11,8,12
79,8,11,8,13
80,8,10,8,14
81,8,9,8,15
82,9,9,7,15
83,9,9,6,16
84,9,10,6,15
85,8,10,6,16
86,8,10,7,15
87,8,10,7,15
88,8,10,7,15
89,9,10,6,15
90,9,10,6,15
91,9,10,6,15
92,10,10,6,14
93,9,10,6,15
94,9,10,6,15
95,10,10,6,14
96,10,10,6,14
97,10,10,6,14
98,10,10,6,14
99,9,10,7,14
100,10,9,7,14
101,10,9,7,14
102,10,9,7,14
103,10,10,7,13
104,10,9,8,13
105,10,9,8,13
106,9,9,9,13
107,9,8,10,13
108,8,8,10,14
109,8,7,11,14
110,8,7,11,14
111,7,7,11,15
112,7,7,11,15
113,7,7,11,15
114,7,8,11,14
115,7,8,12,13
116,7,9,12,12
117,7,10,12,11
118,6,10,12,12
119,6,11,12,11
120,6,11,12,11
