,GTFT: 0.33,Cooperator,Tit For Tat,Defector
0,10,10,10,10
1,10,11,9,10
2,11,11,8,10
3,10,11,9,10
4,10,11,9,10
5,10,11,9,10
6,10,10,9,11
7,10,9,10,11
8,10,9,9,12
9,9,10,9,12
10,9,10,9,12
11,9,10,9,12
12,9,9,10,12
13,8,10,10,12
14,8,10,11,11
15,8,9,12,11
16,9,9,11,11
17,8,9,11,12
18,8,9,11,12
19,8,9,11,12
20,8,9,12,11
21,8,8,12,12
22,8,8,12,12
23,8,8,11,13
24,7,9,11,13
25,7,9,10,14
26,7,10,9,14
27,7,10,9,14
28,7,10,9,14
29,7,10,10,13
30,8,10,10,12
31,8,10,11,11
32,8,10,11,11
33,8,10,11,11
34,8,9,11,12
35,8,10,11,11
36,8,10,12,10
37,8,11,11,10
38,8,12,10,10
39,8,13,10,9
40,9,12,10,9
41,9,13,9,9
42,9,12,10,9
43,10,11,10,9
44,11,10,10,9
45,12,10,9,9
46,12,10,9,9
47,12,9,10,9
48,13,8,10,9
49,13,8,10,9
50,13,8,10,9
51,13,9,10,8
52,14,8,10,8
53,13,8,10,9
54,12,8,10,10
55,12,8,11,9
56,12,8,12,8
57,12,7,13,8
58,13,7,13,7
59,13,6,14,7
60,13,6,14,7
61,13,7,13,7
62,13,8,12,7
63,13,7,13,7
64,13,8,13,6
65,13,8,13,6
66,14,8,12,6
67,14,7,12,7
68,14,7,11,8
69,14,7,11,8
70,14,7,11,8
71,14,7,12,7
72,13,8,12,7
73,14,8,12,6
74,15,8,11,6
75,15,8,11,6
76,15,8,11,6
77,15,8,11,6
78,15,8,11,6
79,16,8,11,5
80,15,8,11,6
81,14,9,11,6
82,14,9,11,6
83,15,8,11,6
84,15,8,11,6
85,15,9,11,5
86,15,9,11,5
87,15,10,10,5
88,14,10,10,6
89,15,9,10,6
90,15,9,10,6
91,15,9,9,7
92,15,9,9,7
93,15,8,9,8
94,16,8,9,7
95,15,9,9,7
96,15,9,8,8
97,14,9,9,8
98,14,9,9,8
99,15,9,8,8
100,15,9,8,8
101,15,10,7,8
102,15,11,6,8
103,14,11,6,9
104,14,11,6,9
105,14,12,6,8
106,15,12,6,7
107,14,12,6,8
108,14,13,6,7
109,14,14,5,7
110,14,13,5,8
111,15,12,5,8
112,16,11,5,8
113,17,11,5,7
114,17,11,5,7
115,16,12,5,7
116,16,13,4,7
117,17,12,4,7
118,17,13,3,7
119,17,12,3,8
120,17,12,2,9
