,GTFT: 0.33,Defector,Tit For Tat,Cooperator
0,10,10,10,10
1,10,11,10,9
2,10,12,10,8
3,10,11,10,9
4,9,11,11,9
5,9,10,11,10
6,9,10,11,10
7,9,10,10,11
8,9,10,11,10
9,9,9,12,10
10,9,9,13,9
11,9,9,14,8
12,9,8,14,9
13,9,7,15,9
14,9,7,16,8
15,9,7,16,8
16,8,7,17,8
17,7,7,17,9
18,7,7,17,9
19,7,7,18,8
20,7,7,19,7
21,7,7,19,7
22,7,7,19,7
23,7,7,18,8
24,7,6,18,9
25,7,6,17,10
26,7,5,18,10
27,8,5,17,10
28,8,5,17,10
29,8,6,17,9
30,7,6,17,10
31,7,7,17,9
32,7,7,16,10
33,7,7,16,10
34,8,7,15,10
35,7,7,16,10
36,7,6,16,11
37,8,6,15,11
38,7,6,16,11
39,7,6,17,10
40,7,6,17,10
41,7,6,17,10
42,8,5,17,10
43,8,5,16,11
44,9,5,16,10
45,9,5,16,10
46,9,4,16,11
47,10,4,15,11
48,9,4,15,12
49,9,4,16,11
50,9,4,16,11
51,9,4,16,11
52,8,5,16,11
53,7,5,17,11
54,7,5,16,12
55,6,6,16,12
56,7,6,16,11
57,6,7,16,11
58,6,7,16,11
59,7,7,15,11
60,7,8,15,10
61,7,7,16,10
62,8,7,15,10
63,8,8,14,10
64,8,8,14,10
65,8,8,14,10
66,8,8,14,10
67,9,8,13,10
68,9,8,13,10
69,8,8,13,11
70,8,8,13,11
71,8,9,12,11
72,9,9,11,11
73,9,9,11,11
74,10,9,11,10
75,10,9,11,10
76,9,10,11,10
77,9,10,11,10
78,9,11,11,9
79,9,11,11,9
80,9,11,11,9
81,9,11,11,9
82,8,12,11,9
83,8,11,12,9
84,8,11,13,8
85,8,12,12,8
86,8,13,11,8
87,8,13,10,9
88,7,13,10,10
89,7,13,10,10
90,7,12,11,10
91,7,12,10,11
92,7,12,11,10
93,8,11,11,10
94,8,10,12,10
95,8,11,12,9
96,9,10,12,9
97,9,10,12,9
98,9,9,13,9
99,9,9,13,9
100,9,10,13,8
101,8,10,13,9
102,8,10,12,10
103,8,9,13,10
104,7,9,13,11
105,7,9,14,10
106,8,9,14,9
107,9,9,13,9
108,9,9,12,10
109,8,10,12,10
110,8,11,11,10
111,7,12,11,10
112,7,12,12,9
113,6,12,12,10
114,6,13,11,10
115,5,14,11,10
116,5,14,11,10
117,4,14,12,10
118,4,14,12,10
119,4,13,12,11
120,4,14,12,10
121,5,14,11,10
122,5,14,10,11
123,5,14,10,11
124,5,14,9,12
125,5,13,9,13
126,5,14,8,13
127,5,14,8,13
128,5,14,8,13
129,5,15,7,13
130,5,16,6,13
131,5,16,6,13
132,5,17,5,13
133,4,18,5,13
134,5,17,5,13
135,5,16,5,14
136,5,16,5,14
137,5,16,5,14
138,4,17,5,14
139,4,16,5,15
140,4,17,5,14
141,4,18,5,13
142,4,19,5,12
143,4,20,5,11
144,5,20,4,11
145,5,20,4,11
146,4,21,4,11
147,4,20,4,12
148,3,20,4,13
