,GTFT: 0.33,Defector,Tit For Tat,Cooperator
0,10,10,10,10
1,11,10,9,10
2,11,11,9,9
3,12,11,9,8
4,11,11,9,9
5,11,12,9,8
6,11,13,8,8
7,10,14,8,8
8,10,15,8,7
9,10,14,8,8
10,11,14,7,8
11,10,14,7,9
12,9,15,7,9
13,8,15,7,10
14,8,15,7,10
15,8,16,7,9
16,7,16,7,10
17,7,15,8,10
18,7,14,9,10
19,7,15,8,10
20,7,16,8,9
21,7,16,9,8
22,7,16,9,8
23,6,17,9,8
24,6,17,10,7
25,6,17,10,7
26,6,16,11,7
27,6,16,11,7
28,5,17,11,7
29,4,18,11,7
30,4,18,11,7
31,4,18,11,7
32,4,18,11,7
33,4,17,12,7
34,4,16,13,7
35,3,17,13,7
36,3,18,12,7
37,2,19,12,7
38,2,19,13,6
39,2,20,13,5
40,2,19,13,6
41,2,19,13,6
42,2,18,14,6
43,2,19,13,6
44,2,19,13,6
45,3,18,13,6
46,3,19,12,6
47,3,18,12,7
48,3,17,12,8
49,3,17,12,8
50,3,18,11,8
51,3,19,10,8
52,4,18,10,8
53,4,19,10,7
54,4,19,10,7
55,4,20,10,6
56,4,21,10,5
57,4,22,9,5
58,4,22,9,5
59,5,22,8,5
60,5,21,8,6
61,5,20,8,7
62,5,21,7,7
63,4,22,7,7
64,4,22,8,6
65,4,22,8,6
66,5,21,8,6
67,5,20,9,6
68,4,21,9,6
69,3,21,10,6
70,3,22,9,6
71,3,21,10,6
72,3,20,11,6
73,3,20,11,6
74,3,20,11,6
75,3,20,11,6
76,2,21,11,6
77,2,21,12,5
78,2,20,12,6
79,2,20,12,6
80,2,21,11,6
81,3,20,11,6
82,3,20,11,6
83,3,21,10,6
84,3,21,11,5
85,3,21,12,4
86,3,20,13,4
87,3,20,13,4
88,3,21,12,4
89,4,20,12,4
90,4,20,11,5
91,4,21,10,5
92,4,20,11,5
93,3,20,12,5
94,3,20,13,4
95,3,20,13,4
96,3,21,12,4
97,3,20,12,5
98,3,21,12,4
99,3,21,12,4
100,3,21,11,5
101,3,22,11,4
