,GTFT: 0.33,Defector,Tit For Tat,Cooperator
0,10,10,10,10
1,10,10,11,9
2,10,11,11,8
3,11,10,11,8
4,11,10,11,8
5,11,9,12,8
6,11,9,12,8
7,10,9,13,8
8,10,9,13,8
9,9,10,13,8
10,9,10,12,9
11,10,9,12,9
12,10,9,12,9
13,10,9,13,8
14,11,8,13,8
15,11,7,14,8
16,11,7,14,8
17,11,7,14,8
18,12,7,13,8
19,12,7,13,8
20,11,8,13,8
21,12,8,12,8
22,12,8,11,9
23,12,9,11,8
24,12,9,10,9
25,12,8,11,9
26,11,8,12,9
27,11,8,12,9
28,12,8,12,8
29,12,8,11,9
30,12,8,10,10
31,11,8,11,10
32,11,8,12,9
33,11,8,13,8
34,11,8,12,9
35,11,8,12,9
36,11,7,13,9
37,11,7,12,10
38,10,8,12,10
39,10,7,13,10
40,10,7,13,10
41,10,6,14,10
42,10,6,15,9
43,10,6,15,9
44,10,6,15,9
45,10,6,16,8
46,10,6,15,9
47,10,7,14,9
48,11,7,13,9
49,10,7,14,9
50,10,8,14,8
51,10,8,14,8
52,11,8,13,8
53,11,8,13,8
54,11,9,12,8
55,11,10,12,7
56,11,10,12,7
57,11,9,13,7
58,11,9,13,7
59,12,9,13,6
60,12,9,13,6
61,11,9,13,7
62,10,9,14,7
63,10,9,14,7
64,10,10,14,6
65,10,10,14,6
66,10,11,13,6
67,10,10,13,7
68,10,11,12,7
69,10,11,12,7
70,10,11,13,6
71,9,12,13,6
72,10,12,13,5
73,10,12,13,5
74,10,12,13,5
75,9,13,13,5
76,9,13,13,5
77,9,12,13,6
78,9,12,13,6
79,10,12,12,6
80,11,11,12,6
81,10,12,12,6
82,9,13,12,6
83,9,13,12,6
84,9,12,12,7
85,9,13,11,7
86,9,13,11,7
87,9,13,11,7
88,9,14,10,7
89,9,14,9,8
90,9,14,10,7
91,9,14,10,7
92,9,14,11,6
93,8,14,12,6
94,8,14,12,6
95,7,14,13,6
96,8,14,13,5
97,9,14,12,5
98,9,14,12,5
99,9,14,12,5
100,9,13,13,5
101,10,12,13,5
102,10,13,12,5
103,10,12,13,5
104,9,13,13,5
105,9,13,13,5
106,10,13,13,4
107,10,14,12,4
108,9,14,12,5
109,9,15,11,5
110,9,14,12,5
111,9,15,11,5
112,9,14,11,6
113,9,14,10,7
114,10,13,10,7
115,11,13,10,6
116,12,13,10,5
117,13,12,10,5
118,14,12,9,5
119,15,11,9,5
120,15,11,9,5
121,15,12,8,5
122,15,13,7,5
123,15,12,8,5
124,15,11,8,6
125,16,11,8,5
126,15,11,9,5
127,15,12,9,4
128,15,12,9,4
129,16,12,9,3
130,16,12,9,3
131,15,13,9,3
132,14,13,10,3
133,14,12,10,4
134,14,11,10,5
135,14,11,9,6
136,13,11,9,7
137,14,11,9,6
138,14,12,9,5
139,15,11,9,5
140,14,11,9,6
141,15,11,8,6
142,14,11,9,6
143,14,10,9,7
144,14,10,8,8
145,14,9,8,9
146,13,10,8,9
147,13,10,8,9
148,13,10,8,9
149,14,9,8,9
150,14,9,8,9
151,14,9,8,9
152,15,8,8,9
153,15,8,8,9
154,15,8,8,9
155,14,8,8,10
156,15,7,8,10
157,15,7,8,10
158,15,8,7,10
159,14,8,8,10
