,GTFT: 0.33,Defector,Tit For Tat,Cooperator
0,10,10,10,10
1,10,9,11,10
2,10,10,11,9
3,9,10,12,9
4,9,10,13,8
5,9,9,13,9
6,10,8,13,9
7,10,9,12,9
8,9,9,12,10
9,9,9,12,10
10,10,9,12,9
11,11,8,12,9
12,10,9,12,9
13,11,9,12,8
14,11,10,12,7
15,10,10,12,8
16,10,11,12,7
17,9,12,12,7
18,9,12,12,7
19,9,12,11,8
20,8,13,11,8
21,8,13,11,8
22,8,13,10,9
23,8,13,9,10
24,8,13,9,10
25,8,13,9,10
26,8,12,10,10
27,8,12,10,10
28,8,12,10,10
29,7,12,10,11
30,6,12,10,12
31,6,12,10,12
32,6,12,10,12
33,6,12,10,12
34,6,11,10,13
35,6,11,11,12
36,6,11,12,11
37,7,11,11,11
38,7,10,11,12
39,6,11,11,12
40,5,11,11,13
41,5,11,11,13
42,5,11,11,13
43,5,12,10,13
44,6,12,9,13
45,5,12,10,13
46,6,12,10,12
47,6,12,11,11
48,6,13,10,11
49,7,12,10,11
50,6,12,11,11
51,6,11,12,11
52,6,11,13,10
53,6,11,12,11
54,6,12,12,10
55,6,12,12,10
56,6,13,11,10
57,7,13,11,9
58,7,13,11,9
59,7,12,12,9
60,7,12,12,9
61,7,11,12,10
62,7,10,12,11
63,7,10,11,12
64,7,9,12,12
65,7,9,11,13
66,7,9,10,14
67,7,9,10,14
68,7,8,10,15
69,7,8,10,15
70,7,8,9,16
71,7,8,9,16
72,8,7,9,16
73,7,7,9,17
74,7,7,9,17
75,8,7,9,16
76,7,7,9,17
77,7,7,9,17
78,7,8,9,16
79,8,8,9,15
80,9,8,9,14
81,9,9,9,13
82,9,9,9,13
83,10,9,9,12
84,10,9,8,13
85,10,9,8,13
86,9,9,9,13
87,10,9,8,13
88,10,9,9,12
89,10,9,10,11
90,10,9,10,11
91,10,9,10,11
92,10,8,10,12
93,10,8,10,12
94,9,8,10,13
95,9,8,9,14
96,8,8,9,15
97,8,8,9,15
98,8,8,9,15
99,8,8,8,16
100,8,7,9,16
101,8,7,9,16
102,8,7,10,15
103,7,7,10,16
104,6,8,10,16
105,6,9,10,15
106,6,10,9,15
107,6,10,9,15
108,6,10,8,16
109,7,10,7,16
110,7,9,7,17
111,7,9,7,17
112,6,10,7,17
113,6,10,8,16
114,7,10,8,15
115,7,10,8,15
116,8,9,8,15
117,9,9,7,15
118,9,9,7,15
119,9,10,7,14
120,9,10,6,15
121,9,10,7,14
122,9,11,6,14
123,10,10,6,14
124,10,9,6,15
125,9,10,6,15
126,9,10,5,16
127,9,10,5,16
128,9,10,4,17
129,9,11,4,16
130,9,11,4,16
131,9,12,3,16
132,10,12,3,15
133,10,12,4,14
134,10,13,3,14
135,10,13,3,14
136,10,13,3,14
137,10,12,4,14
138,11,11,4,14
139,11,11,4,14
140,11,11,4,14
141,11,11,4,14
142,12,11,4,13
143,11,11,4,14
144,10,12,4,14
145,10,13,4,13
146,11,13,4,12
147,12,12,4,12
148,12,12,4,12
149,12,13,3,12
150,12,13,3,12
151,12,13,3,12
152,12,13,4,11
153,11,14,4,11
154,12,13,4,11
155,12,14,4,10
156,12,14,4,10
157,13,14,4,9
158,14,14,4,8
159,14,14,4,8
160,15,13,4,8
161,15,13,4,8
162,15,13,4,8
163,14,13,5,8
164,13,13,6,8
165,13,12,6,9
166,13,11,6,10
167,13,11,6,10
168,12,11,6,11
169,12,11,6,11
170,13,10,6,11
171,13,10,6,11
172,13,10,7,10
173,13,10,7,10
174,13,10,7,10
175,13,10,7,10
176,14,10,7,9
177,14,10,6,10
178,14,10,6,10
179,13,10,6,11
180,14,10,6,10
181,14,10,6,10
182,13,10,6,11
183,13,11,5,11
184,14,11,5,10
185,15,11,5,9
186,15,11,5,9
187,15,11,5,9
188,15,11,5,9
189,16,10,5,9
190,16,10,5,9
191,16,11,4,9
192,16,11,4,9
193,17,11,4,8
194,18,11,4,7
195,18,10,5,7
196,17,11,5,7
197,16,12,5,7
198,16,13,4,7
199,16,13,4,7
200,17,12,4,7
201,17,12,4,7
202,17,11,4,8
203,17,11,4,8
204,18,10,4,8
205,17,11,4,8
206,16,11,5,8
207,16,11,5,8
208,16,11,6,7
209,17,11,5,7
210,16,12,5,7
211,16,12,4,8
212,16,12,4,8
213,15,13,4,8
214,16,12,4,8
215,17,12,4,7
216,18,11,4,7
217,18,11,4,7
218,19,11,4,6
219,19,11,4,6
220,20,11,4,5
221,19,12,4,5
222,19,12,4,5
223,20,12,3,5
224,20,12,3,5
225,20,11,4,5
226,20,12,3,5
227,20,12,3,5
228,21,11,3,5
229,20,12,3,5
230,20,12,3,5
231,20,13,3,4
232,20,13,3,4
233,20,13,3,4
234,20,14,3,3
235,20,15,2,3
236,20,14,2,4
237,20,15,1,4
238,20,15,1,4
239,21,14,1,4
240,21,13,1,5
241,20,13,1,6
242,20,13,1,6
243,20,13,2,5
244,20,13,2,5
245,19,13,2,6
246,20,13,2,5
247,19,14,2,5
248,18,15,2,5
249,18,15,2,5
250,18,14,3,5
251,17,15,3,5
252,16,16,3,5
253,15,17,3,5
254,15,18,3,4
255,14,19,3,4
256,14,19,3,4
257,13,19,4,4
258,12,19,5,4
259,12,19,5,4
260,12,20,4,4
261,12,21,4,3
262,11,22,4,3
263,11,21,4,4
264,11,20,5,4
265,11,19,6,4
266,11,19,6,4
267,11,19,6,4
268,11,19,6,4
269,11,20,5,4
270,10,21,5,4
271,10,21,5,4
272,9,21,6,4
273,9,21,6,4
274,9,21,6,4
275,9,21,6,4
276,9,21,6,4
277,9,20,6,5
278,10,19,6,5
279,9,20,6,5
280,8,21,6,5
281,8,20,6,6
282,9,20,5,6
283,9,20,5,6
284,8,21,5,6
285,8,22,5,5
286,8,23,5,4
287,7,23,6,4
288,7,23,5,5
289,6,23,6,5
290,6,22,6,6
291,7,22,6,5
292,7,22,6,5
293,7,22,6,5
294,7,22,6,5
295,7,21,7,5
296,7,21,7,5
297,7,21,7,5
298,7,22,6,5
299,7,22,6,5
300,7,22,6,5
301,7,23,5,5
302,7,23,5,5
303,6,24,5,5
304,6,24,5,5
305,6,24,5,5
306,7,23,5,5
307,8,22,5,5
308,8,21,6,5
309,8,21,6,5
310,8,21,6,5
311,8,22,5,5
312,8,22,5,5
313,8,23,5,4
314,7,24,5,4
315,8,23,5,4
316,7,24,5,4
317,7,24,6,3
318,6,24,6,4
319,6,24,6,4
320,6,24,6,4
321,5,24,6,5
322,5,24,6,5
323,5,24,6,5
324,5,23,7,5
325,4,24,7,5
326,4,23,8,5
327,4,24,7,5
328,5,23,7,5
329,5,23,7,5
330,5,24,7,4
331,5,24,7,4
332,4,24,7,5
333,4,25,7,4
334,5,24,7,4
335,5,24,7,4
336,5,23,8,4
337,5,23,8,4
338,5,23,8,4
339,6,23,7,4
340,5,24,7,4
341,5,23,8,4
342,5,23,8,4
343,5,23,8,4
344,6,22,8,4
345,6,21,9,4
346,6,20,10,4
347,6,20,9,5
348,6,19,9,6
349,6,19,9,6
350,6,19,9,6
351,6,18,9,7
352,6,19,9,6
353,5,19,10,6
354,4,20,10,6
355,4,19,11,6
356,4,19,11,6
357,4,19,11,6
358,5,19,11,5
359,5,19,11,5
360,5,18,11,6
361,5,19,10,6
362,5,20,10,5
363,5,20,10,5
364,6,20,9,5
365,5,21,9,5
366,5,22,8,5
367,4,23,8,5
368,4,24,8,4
369,4,23,8,5
370,4,23,8,5
371,4,22,9,5
372,4,21,10,5
373,4,22,9,5
374,4,21,9,6
375,4,22,8,6
376,4,22,8,6
377,4,23,8,5
378,4,23,8,5
379,5,23,8,4
380,5,24,7,4
381,5,24,7,4
382,5,24,7,4
383,5,25,6,4
384,6,24,6,4
385,6,24,6,4
386,6,24,6,4
387,6,24,6,4
388,6,23,7,4
389,7,22,7,4
390,7,22,6,5
391,6,23,6,5
392,6,23,6,5
393,6,24,5,5
394,6,24,5,5
395,6,24,5,5
396,6,24,5,5
397,6,24,5,5
398,6,24,5,5
399,6,25,4,5
400,6,26,4,4
401,6,26,5,3
402,6,26,4,4
403,6,26,4,4
404,6,27,3,4
405,6,27,3,4
406,6,27,3,4
407,6,27,3,4
408,6,27,4,3
409,6,27,4,3
410,6,27,4,3
411,6,27,4,3
412,6,26,5,3
413,6,25,6,3
414,6,25,6,3
415,6,26,5,3
416,6,26,5,3
417,6,27,4,3
418,5,27,4,4
419,5,27,4,4
420,4,28,4,4
421,4,28,4,4
422,3,28,4,5
423,4,27,4,5
424,4,27,4,5
425,4,27,4,5
426,4,27,4,5
427,5,26,4,5
428,6,25,4,5
429,6,26,4,4
430,6,27,4,3
431,6,27,4,3
432,6,26,4,4
433,6,26,4,4
434,6,26,4,4
435,6,25,4,5
436,6,26,3,5
437,6,26,3,5
438,6,27,3,4
439,6,27,3,4
440,6,28,3,3
441,6,28,3,3
442,6,28,3,3
443,6,27,4,3
444,6,28,3,3
445,6,28,3,3
446,7,27,3,3
447,7,27,3,3
448,7,28,3,2
449,7,27,4,2
450,7,27,4,2
451,7,27,4,2
452,8,26,4,2
453,9,26,4,1
454,9,26,4,1
455,9,26,4,1
456,10,25,4,1
