,GTFT: 0.33,Cooperator,Tit For Tat,Defector
0,10,10,10,10
1,10,9,11,10
2,10,8,11,11
3,10,9,11,10
4,11,8,11,10
5,11,8,11,10
6,10,8,12,10
7,9,9,12,10
8,8,9,13,10
9,7,10,13,10
10,7,10,13,10
11,6,10,14,10
12,6,10,14,10
13,6,11,13,10
14,6,11,12,11
15,5,11,13,11
16,5,11,13,11
17,6,11,13,10
18,6,11,13,10
19,5,12,13,10
20,5,12,12,11
21,5,13,12,10
22,5,12,13,10
23,5,12,13,10
24,5,12,12,11
25,5,12,12,11
26,6,11,12,11
27,6,11,12,11
28,6,10,12,12
29,6,11,11,12
30,7,11,11,11
31,7,12,10,11
32,6,12,10,12
33,6,12,10,12
34,6,11,10,13
35,7,10,10,13
36,7,11,9,13
37,7,11,10,12
38,7,12,9,12
39,7,12,8,13
40,7,12,8,13
41,7,13,8,12
42,7,13,8,12
43,7,13,9,11
44,7,13,9,11
45,8,13,9,10
46,8,13,8,11
47,8,13,8,11
48,8,14,8,10
49,8,14,7,11
50,7,14,7,12
51,7,15,6,12
52,7,15,6,12
53,7,16,6,11
54,8,15,6,11
55,8,15,6,11
56,8,15,5,12
57,9,14,5,12
58,9,14,5,12
59,9,13,5,13
60,8,14,5,13
61,8,15,5,12
62,8,15,5,12
63,8,14,5,13
64,8,13,5,14
65,7,14,5,14
66,7,14,5,14
67,6,14,5,15
68,6,15,4,15
69,5,16,4,15
70,5,17,4,14
71,5,17,4,14
72,5,16,4,15
73,5,15,4,16
74,5,14,4,17
75,6,13,4,17
76,7,12,4,17
77,7,12,4,17
78,7,12,4,17
79,7,12,4,17
80,7,12,4,17
81,7,11,4,18
82,7,12,4,17
83,8,12,4,16
84,9,11,4,16
85,9,11,4,16
86,10,10,4,16
87,10,10,5,15
88,10,9,5,16
89,11,8,5,16
90,12,8,5,15
91,13,8,4,15
92,12,9,4,15
93,12,9,3,16
94,12,9,2,17
95,11,9,3,17
96,11,8,3,18
97,10,8,3,19
98,10,8,3,19
99,10,7,3,20
100,10,7,3,20
101,10,7,2,21
102,9,7,2,22
103,8,7,2,23
104,9,7,2,22
105,8,7,2,23
106,8,7,2,23
107,7,7,2,24
108,6,7,3,24
109,7,7,3,23
110,8,7,3,22
111,8,7,3,22
112,8,7,3,22
113,8,6,3,23
114,7,6,3,24
115,7,6,4,23
116,7,5,4,24
117,7,6,4,23
118,7,6,4,23
119,7,6,5,22
120,6,6,5,23
121,6,7,5,22
122,6,7,5,22
123,6,6,5,23
124,6,6,5,23
125,6,7,5,22
126,6,7,5,22
127,6,7,5,22
128,6,7,5,22
129,5,7,5,23
130,5,7,5,23
131,6,7,5,22
132,6,7,5,22
133,6,7,5,22
134,6,7,5,22
135,5,7,5,23
136,5,7,4,24
137,5,7,4,24
138,6,7,4,23
139,5,7,4,24
140,5,7,4,24
141,5,8,4,23
142,5,8,4,23
143,4,8,4,24
144,4,7,4,25
145,4,6,5,25
146,4,6,5,25
147,4,5,6,25
148,4,5,6,25
149,4,5,5,26
150,5,5,5,25
151,5,5,4,26
152,5,5,4,26
153,5,5,5,25
154,5,5,5,25
155,5,5,5,25
156,6,5,5,24
157,6,5,5,24
158,5,5,6,24
159,5,5,6,24
160,5,5,6,24
161,5,5,6,24
162,4,5,6,25
163,4,5,6,25
164,4,5,5,26
165,4,4,5,27
166,4,4,5,27
167,4,4,5,27
168,4,4,6,26
169,4,4,6,26
170,5,4,6,25
171,6,3,6,25
172,6,3,5,26
173,6,3,5,26
174,6,3,5,26
175,6,3,5,26
176,7,3,5,25
177,7,4,5,24
178,7,4,6,23
179,7,4,6,23
180,7,4,5,24
181,7,4,4,25
182,7,4,4,25
183,6,4,4,26
184,5,4,5,26
185,5,4,5,26
186,5,4,5,26
187,5,4,5,26
188,4,4,5,27
189,4,4,6,26
190,4,4,5,27
191,3,4,5,28
192,3,4,5,28
193,3,4,6,27
194,3,4,6,27
195,3,4,7,26
196,3,4,7,26
197,3,4,7,26
198,3,3,7,27
199,3,3,8,26
200,3,3,8,26
201,3,3,8,26
202,4,3,8,25
203,4,3,7,26
204,4,3,6,27
205,4,3,5,28
206,4,4,5,27
207,4,4,6,26
208,4,4,5,27
209,4,5,5,26
210,4,5,5,26
211,4,5,5,26
212,4,6,5,25
213,3,7,5,25
214,4,7,5,24
215,4,7,6,23
216,5,7,5,23
217,5,7,6,22
218,5,6,6,23
219,5,6,7,22
220,5,7,7,21
221,4,7,7,22
222,4,7,7,22
223,4,8,7,21
224,4,7,7,22
225,4,7,7,22
226,4,8,7,21
227,3,9,7,21
228,3,9,7,21
229,3,9,7,21
230,3,9,7,21
231,3,9,8,20
232,3,9,7,21
233,3,8,7,22
234,4,8,7,21
235,4,8,7,21
236,4,8,7,21
237,4,9,7,20
238,4,9,7,20
239,4,9,8,19
240,4,9,9,18
241,4,9,9,18
242,4,9,9,18
243,4,9,9,18
244,5,8,9,18
245,6,8,9,17
246,6,8,9,17
247,6,8,9,17
248,6,8,9,17
249,6,8,9,17
250,6,8,10,16
251,6,8,10,16
252,6,7,11,16
253,6,8,10,16
254,7,8,10,15
255,7,8,10,15
256,6,8,10,16
257,5,8,11,16
258,6,8,11,15
259,6,8,10,16
260,6,8,10,16
261,5,8,10,17
262,5,8,10,17
263,5,8,9,18
264,5,9,9,17
265,5,9,9,17
266,5,9,8,18
267,5,9,8,18
268,5,9,8,18
269,5,8,8,19
270,5,9,8,18
271,6,9,8,17
272,6,9,8,17
273,6,9,7,18
274,6,10,7,17
275,6,9,8,17
276,7,9,8,16
277,7,9,8,16
278,8,9,7,16
279,8,9,7,16
280,7,9,7,17
281,6,9,7,18
282,7,9,7,17
283,6,10,7,17
284,6,11,7,16
285,6,11,7,16
286,6,11,8,15
287,6,11,8,15
288,6,11,7,16
289,5,12,7,16
290,6,12,6,16
291,7,12,5,16
292,7,12,5,16
293,7,11,5,17
294,8,10,5,17
295,8,10,4,18
296,8,10,4,18
297,8,11,4,17
298,8,11,4,17
299,9,11,4,16
300,9,11,4,16
301,9,11,4,16
302,9,10,4,17
303,9,10,4,17
304,10,9,4,17
305,10,9,4,17
306,10,9,4,17
307,9,9,4,18
308,9,8,4,19
309,9,8,3,20
310,9,8,3,20
311,9,8,3,20
312,9,7,3,21
313,9,6,3,22
314,10,5,3,22
315,11,5,3,21
316,11,5,3,21
317,11,5,3,21
318,11,6,3,20
319,10,6,3,21
320,10,6,3,21
321,10,7,3,20
322,10,7,2,21
323,10,6,2,22
324,10,6,2,22
325,10,6,2,22
326,11,6,2,21
327,10,6,2,22
328,9,6,2,23
329,9,6,2,23
330,9,6,2,23
331,9,6,2,23
332,8,6,2,24
333,9,6,2,23
334,9,6,2,23
335,10,6,2,22
336,10,7,2,21
337,10,6,2,22
338,9,6,3,22
339,9,6,4,21
340,10,6,4,20
341,10,6,5,19
342,9,6,5,20
343,9,6,5,20
344,10,6,4,20
345,9,6,4,21
346,10,6,4,20
347,10,5,4,21
348,10,5,4,21
349,10,5,4,21
350,10,5,4,21
351,9,5,4,22
352,9,6,4,21
353,9,6,5,20
354,9,6,5,20
355,8,7,5,20
356,8,7,5,20
357,8,7,5,20
358,8,8,4,20
359,8,7,5,20
360,8,6,5,21
361,8,6,5,21
362,8,6,4,22
363,8,6,3,23
364,8,6,4,22
365,8,6,4,22
366,8,6,4,22
367,8,6,4,22
368,8,6,4,22
369,7,6,4,23
370,6,6,5,23
371,6,6,6,22
372,6,6,6,22
373,6,5,6,23
374,7,5,6,22
375,7,5,7,21
376,7,5,8,20
377,7,5,9,19
378,7,5,9,19
379,6,5,9,20
380,6,5,10,19
381,5,5,10,20
382,6,5,10,19
383,6,5,10,19
384,6,5,10,19
385,6,5,11,18
386,6,5,11,18
387,6,6,11,17
388,7,6,10,17
389,8,5,10,17
390,8,5,10,17
391,8,4,10,18
392,8,4,11,17
393,9,4,11,16
394,8,4,11,17
395,8,4,11,17
396,8,4,12,16
397,7,4,12,17
398,7,4,12,17
399,7,4,11,18
400,8,4,11,17
401,8,4,11,17
402,8,4,11,17
403,8,4,11,17
404,8,4,12,16
405,8,4,11,17
406,8,4,12,16
407,7,4,12,17
408,7,4,11,18
409,7,5,11,17
410,7,6,11,16
411,7,6,11,16
412,8,6,11,15
413,8,5,11,16
414,7,5,11,17
415,6,5,11,18
416,6,5,12,17
417,6,5,13,16
418,6,5,12,17
419,6,6,12,16
420,6,5,12,17
421,6,6,12,16
422,6,6,11,17
423,6,6,12,16
424,6,6,12,16
425,7,5,12,16
426,8,5,12,15
427,8,5,12,15
428,8,5,12,15
429,8,5,12,15
430,8,5,11,16
431,8,6,11,15
432,8,6,12,14
433,8,6,11,15
434,9,6,11,14
435,10,6,11,13
436,10,7,11,12
437,10,7,11,12
438,10,6,11,13
439,11,6,11,12
440,11,6,12,11
441,12,5,12,11
442,11,6,12,11
443,11,6,11,12
444,11,6,11,12
445,11,6,12,11
446,11,6,13,10
447,11,6,12,11
448,12,6,12,10
449,12,6,12,10
450,12,5,12,11
451,12,5,12,11
452,12,5,12,11
453,12,5,13,10
454,13,5,12,10
455,14,5,11,10
456,13,6,11,10
