,GTFT: 0.33,Defector,Tit For Tat,Cooperator
0,10,10,10,10
1,10,9,11,10
2,9,10,11,10
3,10,10,10,10
4,10,11,9,10
5,10,11,8,11
6,9,12,8,11
7,9,13,8,10
8,9,13,8,10
9,10,12,8,10
10,9,12,9,10
11,9,12,9,10
12,8,12,10,10
13,8,11,10,11
14,8,11,11,10
15,8,11,11,10
16,8,10,12,10
17,8,9,13,10
18,8,10,12,10
19,8,10,13,9
20,8,10,13,9
21,8,10,12,10
22,7,11,12,10
23,7,10,12,11
24,7,10,12,11
25,7,9,13,11
26,7,10,12,11
27,7,9,12,12
28,7,9,12,12
29,7,9,12,12
30,7,9,12,12
31,8,9,11,12
32,9,9,10,12
33,9,8,10,13
34,10,8,10,12
35,11,8,9,12
36,10,9,9,12
37,10,10,9,11
38,10,10,9,11
39,10,10,8,12
40,10,10,8,12
41,11,9,8,12
42,12,9,8,11
43,13,8,8,11
44,13,8,8,11
45,13,8,9,10
46,12,9,9,10
47,12,9,9,10
48,13,9,8,10
49,13,10,7,10
50,14,9,7,10
51,14,9,6,11
52,15,9,6,10
53,15,9,6,10
54,15,9,6,10
55,16,8,6,10
56,17,8,5,10
57,17,8,5,10
58,17,9,5,9
59,16,9,5,10
60,15,10,5,10
61,15,10,5,10
62,15,11,5,9
63,14,12,5,9
64,14,12,5,9
65,14,12,5,9
66,14,12,5,9
67,14,13,5,8
68,14,13,4,9
69,14,13,4,9
70,13,13,4,10
71,13,13,4,10
72,12,13,4,11
73,11,13,5,11
74,11,13,6,10
75,10,14,6,10
76,9,14,7,10
77,10,13,7,10
78,9,14,7,10
79,8,14,7,11
80,8,14,7,11
81,8,13,7,12
82,9,13,7,11
83,8,14,7,11
84,8,13,7,12
85,9,12,7,12
86,8,13,7,12
87,7,14,7,12
88,7,15,7,11
89,7,14,8,11
90,7,15,8,10
91,6,15,9,10
92,6,16,8,10
93,7,16,7,10
94,7,16,7,10
95,6,16,7,11
96,6,17,7,10
97,6,17,7,10
98,5,17,7,11
99,5,18,7,10
100,5,19,6,10
101,5,20,5,10
102,5,20,5,10
103,4,20,5,11
104,4,19,5,12
105,4,20,5,11
106,4,20,5,11
107,4,20,5,11
108,4,19,5,12
109,4,19,5,12
110,4,18,5,13
111,4,18,4,14
112,5,17,4,14
113,5,18,3,14
114,5,17,4,14
115,5,16,4,15
116,5,16,4,15
117,5,16,4,15
118,5,16,4,15
119,5,16,4,15
120,4,16,4,16
121,4,16,4,16
122,4,16,5,15
123,4,16,5,15
124,5,16,4,15
125,5,16,4,15
126,5,16,4,15
127,5,15,5,15
128,5,15,5,15
129,5,14,5,16
130,6,14,5,15
131,6,14,5,15
132,6,14,6,14
133,6,15,5,14
134,5,15,5,15
135,4,15,5,16
136,4,15,5,16
137,4,14,5,17
138,5,14,5,16
139,4,14,5,17
140,4,13,5,18
141,4,13,5,18
142,4,13,5,18
143,5,13,5,17
144,5,14,5,16
145,4,14,5,17
146,3,14,6,17
147,3,14,6,17
148,3,13,7,17
149,3,13,7,17
150,3,13,7,17
151,3,13,7,17
152,3,13,7,17
153,3,12,7,18
154,3,12,7,18
155,3,12,7,18
156,3,12,7,18
157,3,13,7,17
158,3,13,7,17
159,3,12,7,18
160,3,12,8,17
161,3,12,7,18
162,2,12,8,18
163,2,12,7,19
164,2,12,6,20
165,2,11,7,20
166,3,11,7,19
167,3,12,7,18
168,3,13,7,17
169,3,12,8,17
170,3,11,9,17
171,4,11,9,16
172,4,10,9,17
173,4,10,9,17
174,4,10,9,17
175,4,11,9,16
176,4,12,9,15
177,4,12,9,15
178,4,12,9,15
179,4,12,8,16
180,3,13,8,16
181,3,12,9,16
182,3,12,8,17
183,3,12,8,17
184,3,11,8,18
185,3,11,8,18
186,3,11,8,18
187,3,12,7,18
188,3,13,7,17
189,3,13,8,16
190,3,14,7,16
191,3,15,7,15
192,3,15,7,15
193,3,15,7,15
194,3,16,7,14
195,3,16,7,14
196,2,17,7,14
197,2,18,6,14
198,2,17,6,15
199,2,16,7,15
200,2,16,8,14
201,2,16,8,14
202,1,16,9,14
203,1,16,10,13
204,1,15,10,14
205,1,15,11,13
206,1,16,11,12
207,1,15,11,13
208,1,15,12,12
209,1,15,12,12
210,0,15,12,13
211,0,15,12,13
212,0,15,13,12
213,0,15,12,13
214,0,16,12,12
215,0,16,12,12
216,0,16,12,12
217,0,17,11,12
218,0,17,10,13
219,0,16,11,13
220,0,16,11,13
221,0,17,11,12
222,0,17,11,12
223,0,17,11,12
224,0,16,11,13
225,0,16,11,13
226,0,15,11,14
227,0,15,11,14
228,0,16,11,13
229,0,17,11,12
230,0,17,11,12
231,0,16,11,13
232,0,16,10,14
233,0,16,11,13
234,0,16,11,13
235,0,16,12,12
236,0,15,13,12
237,0,16,12,12
238,1,15,12,12
239,1,15,12,12
240,1,15,12,12
241,1,15,12,12
242,1,15,12,12
243,1,15,12,12
244,1,15,12,12
245,2,15,12,11
246,2,16,12,10
247,3,15,12,10
248,3,16,12,9
249,3,17,12,8
250,3,16,12,9
251,3,16,12,9
252,3,15,12,10
253,3,15,12,10
254,3,16,12,9
255,4,15,12,9
256,4,15,12,9
257,4,15,12,9
258,5,14,12,9
259,5,13,12,10
260,5,12,13,10
261,5,12,13,10
262,5,12,13,10
263,5,12,12,11
264,5,11,13,11
265,5,11,13,11
266,5,11,13,11
267,6,11,12,11
268,6,11,12,11
269,6,11,13,10
270,6,12,12,10
271,6,13,12,9
272,7,13,11,9
273,7,13,11,9
274,7,13,11,9
275,7,14,11,8
276,7,15,11,7
277,7,15,11,7
278,7,14,11,8
279,7,14,11,8
280,6,14,12,8
281,6,14,13,7
282,7,13,13,7
283,7,13,12,8
284,7,12,12,9
285,7,11,13,9
286,7,11,13,9
287,7,11,13,9
288,6,11,13,10
289,6,11,14,9
290,6,11,13,10
291,6,11,13,10
292,5,11,14,10
293,5,12,13,10
294,5,12,13,10
295,5,11,13,11
296,5,12,12,11
297,5,12,11,12
298,5,13,10,12
299,5,13,10,12
300,6,12,10,12
301,6,12,10,12
302,6,11,10,13
303,6,11,11,12
304,5,11,11,13
305,5,11,11,13
306,5,12,11,12
307,6,11,11,12
308,6,11,10,13
309,6,10,11,13
310,6,10,12,12
311,6,10,11,13
312,6,10,11,13
313,6,10,10,14
314,6,10,10,14
315,7,10,10,13
316,7,10,9,14
317,7,10,9,14
318,6,10,9,15
319,6,10,9,15
320,6,10,9,15
321,6,9,10,15
322,6,8,10,16
323,7,7,10,16
324,8,6,10,16
325,8,6,10,16
326,7,7,10,16
327,7,6,10,17
328,7,6,9,18
329,6,6,10,18
330,6,6,9,19
331,6,7,9,18
332,6,8,9,17
333,6,7,10,17
334,6,7,10,17
335,6,6,10,18
336,6,6,10,18
337,5,6,11,18
338,5,6,11,18
339,5,6,11,18
340,6,6,11,17
341,6,6,12,16
342,6,6,12,16
343,6,6,12,16
344,6,6,11,17
345,5,6,11,18
346,5,5,12,18
347,5,4,12,19
348,4,4,12,20
349,4,4,11,21
350,4,4,10,22
351,4,3,10,23
352,4,3,10,23
353,4,3,11,22
354,4,3,10,23
355,3,3,10,24
356,3,3,10,24
357,3,3,10,24
358,3,3,10,24
359,3,4,9,24
360,4,4,9,23
361,4,4,10,22
362,4,3,10,23
363,5,3,10,22
364,5,3,10,22
365,5,3,10,22
366,5,2,10,23
367,6,2,9,23
368,5,2,9,24
369,5,2,9,24
370,4,2,9,25
371,4,2,10,24
372,4,2,10,24
373,3,2,11,24
374,3,2,11,24
375,3,1,12,24
376,3,1,12,24
377,3,1,12,24
378,4,1,12,23
379,4,1,12,23
380,4,0,12,24
381,4,0,12,24
382,5,0,11,24
383,6,0,11,23
384,6,0,12,22
385,6,0,12,22
386,6,0,13,21
387,6,0,13,21
388,6,0,14,20
389,6,1,13,20
390,7,1,13,19
391,6,1,14,19
392,6,1,13,20
393,6,1,13,20
394,6,1,13,20
395,6,0,13,21
396,6,0,13,21
397,6,0,13,21
398,6,0,14,20
399,6,0,14,20
400,5,0,15,20
401,5,0,16,19
402,5,0,15,20
403,4,0,15,21
404,4,0,15,21
405,4,0,15,21
406,4,0,14,22
407,3,0,15,22
408,3,0,15,22
409,3,0,15,22
410,4,0,15,21
411,4,0,14,22
412,5,0,14,21
413,5,0,15,20
414,5,0,15,20
415,5,0,16,19
416,5,0,15,20
417,5,0,16,19
418,5,0,17,18
419,4,0,17,19
420,5,0,17,18
421,6,0,17,17
422,6,0,17,17
423,6,0,16,18
424,5,0,17,18
425,6,0,17,17
426,6,0,17,17
427,7,0,17,16
428,7,0,17,16
429,7,0,17,16
430,7,0,16,17
431,7,0,16,17
432,8,0,15,17
433,7,1,15,17
434,7,1,15,17
435,8,1,14,17
436,8,1,14,17
437,8,0,15,17
438,8,0,16,16
439,8,0,16,16
440,9,0,15,16
441,10,0,15,15
442,10,0,15,15
443,10,0,16,14
444,10,0,16,14
445,10,0,16,14
446,10,1,15,14
447,10,1,15,14
448,10,1,15,14
449,10,1,15,14
450,9,1,16,14
451,9,0,16,15
452,9,0,15,16
453,9,0,15,16
454,10,0,14,16
455,9,0,15,16
456,9,0,15,16
