,GTFT: 0.33,Defector,Tit For Tat,Cooperator
0,10,10,10,10
1,11,9,10,10
2,11,9,11,9
3,10,10,11,9
4,10,10,12,8
5,10,10,12,8
6,10,11,11,8
7,10,11,11,8
8,10,10,11,9
9,10,9,12,9
10,9,10,12,9
11,9,10,13,8
12,8,11,13,8
13,8,12,12,8
14,8,12,12,8
15,8,13,11,8
16,8,13,11,8
17,8,13,11,8
18,8,13,11,8
19,7,13,12,8
20,7,14,11,8
21,7,14,11,8
22,8,13,11,8
23,8,12,11,9
24,8,13,10,9
25,8,13,10,9
26,8,12,11,9
27,9,11,11,9
28,8,11,12,9
29,8,11,12,9
30,8,11,13,8
31,8,10,14,8
32,9,10,13,8
33,9,10,13,8
34,9,10,13,8
35,9,10,13,8
36,9,11,13,7
37,9,10,14,7
38,9,10,14,7
39,8,10,14,8
40,9,10,14,7
41,9,10,14,7
42,8,11,14,7
43,8,11,15,6
44,8,11,16,5
45,8,12,15,5
46,9,11,15,5
47,9,11,15,5
48,9,11,15,5
49,10,11,15,4
50,11,11,15,3
51,11,11,15,3
52,11,11,15,3
53,11,11,15,3
54,10,12,15,3
55,10,12,15,3
56,10,11,16,3
57,10,11,16,3
58,9,11,16,4
59,9,11,16,4
60,9,10,17,4
61,9,10,17,4
62,9,11,16,4
63,10,10,16,4
64,10,10,17,3
65,9,11,17,3
66,10,11,16,3
67,9,11,17,3
68,9,11,17,3
69,9,11,17,3
70,9,11,16,4
71,10,11,15,4
72,10,11,16,3
73,9,11,17,3
74,9,11,17,3
75,9,11,17,3
76,9,11,17,3
77,8,12,17,3
78,7,12,18,3
79,7,11,19,3
80,7,11,19,3
81,6,12,19,3
82,6,12,19,3
83,7,12,18,3
84,7,12,18,3
85,6,12,19,3
86,7,12,19,2
87,7,12,19,2
88,7,13,19,1
89,7,13,19,1
90,6,13,20,1
91,5,13,21,1
92,5,13,21,1
93,5,13,21,1
94,5,13,21,1
95,6,12,21,1
96,6,11,22,1
97,6,10,23,1
98,6,10,23,1
99,6,11,22,1
100,6,10,23,1
101,5,11,23,1
102,5,11,23,1
103,4,11,24,1
104,4,11,24,1
105,4,11,24,1
106,4,10,24,2
107,4,10,24,2
108,4,10,24,2
109,4,10,24,2
110,4,9,25,2
111,4,10,25,1
112,5,9,25,1
113,5,9,25,1
114,5,10,24,1
115,5,9,25,1
116,5,9,25,1
117,4,9,26,1
118,4,9,26,1
119,4,9,26,1
120,4,9,26,1
121,4,8,27,1
122,4,8,27,1
123,5,8,26,1
124,5,8,26,1
125,4,8,27,1
126,4,7,28,1
127,4,6,29,1
128,4,6,28,2
129,4,6,28,2
130,4,6,29,1
131,4,6,29,1
132,4,7,28,1
133,5,7,27,1
134,5,7,26,2
135,4,7,27,2
136,4,6,28,2
137,4,7,27,2
138,4,7,28,1
139,4,7,28,1
140,4,6,29,1
141,4,6,29,1
142,4,6,29,1
143,4,6,29,1
144,4,6,29,1
