,GTFT: 0.33,Cooperator,Tit For Tat,Defector
0,10,10,10,10
1,11,9,10,10
2,11,9,10,10
3,11,8,10,11
4,11,9,10,10
5,11,10,10,9
6,11,11,9,9
7,11,11,9,9
8,12,11,8,9
9,12,10,9,9
10,12,11,9,8
11,13,10,9,8
12,14,10,8,8
13,13,10,9,8
14,13,11,9,7
15,13,11,9,7
16,13,10,10,7
17,14,10,9,7
18,15,9,9,7
19,16,8,9,7
20,17,7,9,7
21,17,6,10,7
22,17,7,10,6
23,17,7,9,7
24,17,7,8,8
25,17,7,8,8
26,18,6,8,8
27,18,6,8,8
28,17,6,9,8
29,17,6,8,9
30,17,6,8,9
31,17,7,7,9
32,17,8,6,9
33,18,8,5,9
34,17,8,5,10
35,16,8,5,11
36,17,7,5,11
37,17,7,5,11
38,17,6,5,12
39,16,7,5,12
40,16,7,5,12
41,15,8,5,12
42,15,8,5,12
43,15,8,5,12
44,16,8,4,12
45,17,7,4,12
46,17,8,4,11
47,17,8,4,11
48,17,8,4,11
49,16,8,5,11
50,16,9,5,10
51,16,9,5,10
52,16,9,5,10
53,17,8,5,10
54,17,7,5,11
55,16,8,5,11
56,16,9,4,11
57,15,10,4,11
58,15,10,4,11
59,15,9,4,12
60,15,9,4,12
61,15,9,4,12
62,14,9,4,13
63,15,9,4,12
64,14,9,4,13
65,13,9,5,13
66,12,9,5,14
67,11,9,5,15
68,11,8,6,15
69,10,8,6,16
70,10,8,6,16
71,10,9,5,16
72,10,8,5,17
73,10,8,5,17
74,11,8,5,16
75,11,8,5,16
76,11,8,5,16
77,11,7,5,17
78,12,7,5,16
79,12,7,5,16
80,11,7,5,17
81,11,7,5,17
82,11,7,5,17
83,11,8,5,16
84,11,7,5,17
85,11,7,5,17
86,10,8,5,17
87,10,8,6,16
88,10,9,6,15
89,10,10,5,15
90,10,10,5,15
91,10,10,4,16
92,11,10,4,15
93,11,10,3,16
94,11,11,3,15
95,11,11,2,16
96,12,11,2,15
97,12,11,2,15
98,12,11,2,15
99,12,10,2,16
100,11,11,2,16
101,11,10,2,17
102,12,9,2,17
103,12,10,1,17
104,12,10,1,17
105,13,10,1,16
106,13,10,1,16
107,13,10,1,16
108,12,11,1,16
109,12,12,1,15
110,12,12,1,15
111,13,12,1,14
112,12,12,2,14
113,11,13,2,14
114,11,13,2,14
115,10,14,2,14
116,11,14,2,13
117,11,14,2,13
118,11,13,2,14
119,12,13,2,13
120,13,13,2,12
121,14,12,2,12
122,14,12,2,12
123,13,13,2,12
124,12,14,2,12
125,13,13,2,12
126,13,14,1,12
127,13,13,1,13
128,13,13,1,13
129,14,13,0,13
130,15,13,0,12
131,15,13,0,12
132,15,12,1,12
133,16,12,1,11
134,16,12,1,11
135,16,13,1,10
136,16,12,1,11
137,15,12,1,12
138,15,12,2,11
139,16,12,2,10
140,15,12,2,11
141,15,12,2,11
142,15,11,2,12
143,16,10,2,12
144,15,10,3,12
