,GTFT: 0.33,Defector,Tit For Tat,Cooperator
0,10,10,10,10
1,9,10,10,11
2,9,11,10,10
3,9,11,10,10
4,8,11,11,10
5,8,10,12,10
6,9,10,11,10
7,10,10,10,10
8,10,11,9,10
9,9,12,9,10
10,9,12,10,9
11,9,12,10,9
12,10,12,10,8
13,11,12,10,7
14,12,12,9,7
15,13,12,8,7
16,13,12,8,7
17,14,12,8,6
18,14,12,8,6
19,14,12,8,6
20,14,12,8,6
21,13,13,8,6
22,13,13,8,6
23,13,14,8,5
24,13,15,8,4
25,13,16,7,4
26,13,16,7,4
27,12,17,7,4
28,12,16,8,4
29,12,16,8,4
30,12,16,8,4
31,11,17,8,4
32,11,17,8,4
33,11,17,8,4
34,11,17,8,4
35,11,17,8,4
36,10,17,8,5
37,10,18,7,5
38,11,17,7,5
39,11,17,7,5
40,12,16,7,5
41,12,15,7,6
42,12,14,7,7
43,12,14,7,7
44,11,15,7,7
45,12,15,7,6
46,12,14,8,6
47,12,13,9,6
48,12,12,9,7
49,13,11,9,7
50,13,11,10,6
51,13,12,10,5
52,14,12,10,4
53,14,11,10,5
54,15,11,9,5
55,16,10,9,5
56,17,10,8,5
57,17,9,8,6
58,17,8,8,7
59,17,8,8,7
60,17,8,9,6
61,17,8,9,6
62,17,8,9,6
63,16,9,9,6
64,17,9,9,5
65,17,8,10,5
66,17,8,10,5
67,16,9,10,5
68,16,9,10,5
69,15,9,11,5
70,16,9,11,4
71,16,10,10,4
72,17,10,10,3
73,18,9,10,3
74,17,10,10,3
75,16,11,10,3
76,16,10,10,4
77,17,10,9,4
78,16,11,9,4
79,17,10,9,4
80,18,10,8,4
81,18,9,9,4
82,19,8,9,4
83,18,9,9,4
84,18,9,9,4
85,19,9,9,3
86,19,9,9,3
87,19,9,9,3
88,19,9,9,3
89,19,8,10,3
90,18,9,10,3
91,17,9,11,3
92,17,9,11,3
93,16,9,11,4
94,16,9,11,4
95,16,9,11,4
96,17,9,10,4
97,16,10,10,4
98,16,11,10,3
99,15,11,11,3
100,16,11,10,3
101,15,11,11,3
102,15,10,11,4
103,15,10,12,3
104,16,10,11,3
105,16,10,11,3
106,15,11,11,3
107,15,10,12,3
108,15,10,12,3
109,16,9,12,3
110,17,9,11,3
111,18,8,11,3
112,19,8,11,2
113,19,7,12,2
114,19,7,12,2
115,19,7,12,2
116,19,7,12,2
117,19,7,12,2
118,18,7,13,2
119,18,7,13,2
120,18,7,13,2
121,19,7,13,1
122,18,8,13,1
123,17,8,14,1
124,16,9,14,1
125,15,10,14,1
126,15,9,15,1
127,14,9,16,1
128,15,9,15,1
129,15,9,15,1
130,15,8,15,2
131,16,8,14,2
132,15,8,15,2
133,16,8,14,2
