,GTFT: 0.33,Defector,Tit For Tat,Cooperator
0,10,10,10,10
1,10,9,10,11
2,9,10,10,11
3,9,10,10,11
4,9,10,9,12
5,9,10,8,13
6,8,11,8,13
7,8,12,8,12
8,8,12,8,12
9,9,11,8,12
10,8,12,8,12
11,8,12,8,12
12,8,12,8,12
13,8,11,8,13
14,8,11,9,12
15,8,12,8,12
16,8,12,9,11
17,8,11,10,11
18,8,12,9,11
19,8,12,9,11
20,8,12,8,12
21,8,12,8,12
22,7,13,8,12
23,7,12,8,13
24,7,13,8,12
25,7,12,9,12
26,7,13,8,12
27,7,12,8,13
28,7,12,8,13
29,7,13,7,13
30,7,14,7,12
31,8,14,7,11
32,9,14,7,10
33,9,14,7,10
34,10,13,7,10
35,11,13,6,10
36,10,14,6,10
37,10,15,6,9
38,10,15,6,9
39,10,15,5,10
40,11,14,5,10
41,12,13,5,10
42,13,13,5,9
43,14,12,5,9
44,14,12,5,9
45,14,11,6,9
46,13,12,6,9
47,13,12,6,9
48,14,12,5,9
49,14,13,4,9
50,15,12,4,9
51,15,12,4,9
52,16,12,4,8
53,16,12,4,8
54,16,12,4,8
55,17,11,4,8
56,18,11,4,7
57,18,11,4,7
58,18,11,4,7
59,17,11,4,8
60,16,12,4,8
61,16,12,4,8
62,15,13,4,8
63,14,14,4,8
64,14,13,5,8
65,14,13,5,8
66,14,13,5,8
67,14,13,5,8
68,14,13,4,9
69,14,13,4,9
70,13,13,4,10
71,13,13,4,10
72,12,13,4,11
73,11,14,4,11
74,11,14,5,10
75,10,15,5,10
76,9,15,6,10
77,10,14,6,10
78,9,14,7,10
79,9,14,7,10
80,9,13,8,10
81,9,12,8,11
82,9,13,8,10
83,8,14,8,10
84,8,13,8,11
85,9,12,8,11
86,8,12,9,11
87,7,13,9,11
88,7,13,10,10
89,7,12,11,10
90,7,13,11,9
91,6,14,11,9
92,6,13,12,9
93,7,13,11,9
94,8,12,11,9
95,7,12,11,10
96,7,12,12,9
97,7,11,12,10
98,6,11,12,11
99,6,11,12,11
100,6,11,12,11
101,6,11,11,12
102,6,12,10,12
103,5,12,10,13
104,5,12,9,14
105,5,13,9,13
106,5,14,9,12
107,5,14,9,12
108,5,13,9,13
109,5,14,8,13
110,4,14,8,14
111,4,14,8,14
112,5,14,7,14
113,5,14,6,15
114,5,13,7,15
115,5,12,7,16
116,5,12,7,16
117,5,12,7,16
118,5,13,7,15
119,5,13,7,15
120,4,14,7,15
121,4,15,6,15
122,4,15,7,14
123,4,15,7,14
124,5,15,6,14
125,5,16,5,14
126,5,16,6,13
127,5,16,6,13
128,5,16,6,13
129,5,17,6,12
130,6,16,6,12
131,6,16,6,12
132,6,16,5,13
133,6,17,4,13
134,5,17,4,14
135,4,17,4,15
136,4,17,4,15
137,4,17,4,15
138,4,18,4,14
139,3,18,4,15
140,3,17,4,16
141,3,17,4,16
142,3,17,4,16
143,4,17,4,15
144,4,17,4,15
145,3,17,4,16
146,2,17,4,17
147,2,17,4,17
148,2,16,5,17
149,2,16,5,17
150,2,16,4,18
151,2,15,5,18
152,2,15,4,19
153,2,14,4,20
154,2,14,4,20
155,2,14,4,20
156,1,14,5,20
157,1,15,5,19
158,1,15,5,19
159,1,15,5,19
160,1,16,5,18
161,1,16,5,18
162,1,15,6,18
163,1,14,6,19
164,1,14,5,20
165,1,13,6,20
166,0,14,6,20
167,0,13,6,21
168,0,12,6,22
169,0,12,6,22
170,0,12,7,21
171,0,13,7,20
172,0,12,8,20
173,0,12,9,19
174,0,12,9,19
175,0,13,9,18
176,0,14,9,17
177,0,14,9,17
178,0,14,9,17
179,0,14,8,18
180,0,15,7,18
181,0,16,7,17
182,0,15,7,18
183,0,15,7,18
184,0,14,7,19
185,0,14,7,19
186,0,14,7,19
187,0,15,7,18
188,0,16,7,17
189,0,16,8,16
190,0,17,7,16
191,0,18,7,15
192,0,18,7,15
193,0,19,6,15
194,0,20,6,14
195,0,19,6,15
196,0,19,6,15
197,0,20,5,15
198,0,19,6,15
199,0,18,7,15
200,0,18,8,14
201,0,18,8,14
202,0,17,9,14
203,0,17,10,13
204,0,16,10,14
205,0,16,11,13
206,0,17,11,12
207,0,17,11,12
208,0,17,10,13
209,0,17,10,13
210,0,16,10,14
211,0,16,11,13
212,0,16,11,13
213,0,15,11,14
214,0,16,11,13
215,0,16,11,13
216,0,16,11,13
217,0,16,11,13
218,0,16,10,14
219,0,15,11,14
220,0,15,11,14
221,0,16,10,14
222,0,16,10,14
223,0,16,10,14
224,0,15,10,15
225,0,15,10,15
226,0,14,10,16
227,0,14,10,16
228,0,15,10,15
229,0,16,10,14
230,0,16,10,14
231,0,15,10,15
232,0,16,9,15
233,0,15,10,15
234,0,15,10,15
235,0,15,11,14
236,0,14,11,15
237,0,13,12,15
238,1,12,12,15
239,1,12,12,15
240,1,13,11,15
241,1,14,10,15
242,1,14,10,15
243,1,13,10,16
244,1,13,10,16
245,2,13,10,15
246,2,14,10,14
247,3,14,10,13
248,3,15,10,12
249,3,16,10,11
250,3,15,10,12
251,3,15,9,13
252,3,15,9,13
253,3,15,9,13
254,4,15,9,12
255,5,14,9,12
256,5,14,9,12
257,5,13,9,13
258,6,12,9,13
259,6,11,10,13
260,6,10,11,13
261,5,11,11,13
262,5,11,10,14
263,5,11,11,13
264,5,10,11,14
265,5,10,12,13
266,5,10,12,13
267,5,10,13,12
268,5,10,14,11
269,5,9,14,12
270,5,9,15,11
271,5,10,15,10
272,6,10,14,10
273,6,10,14,10
274,6,10,14,10
275,6,11,14,9
276,6,12,14,8
277,6,12,14,8
278,6,11,14,9
279,6,10,14,10
280,5,10,14,11
281,5,10,14,11
282,6,9,14,11
283,6,9,13,12
284,6,8,14,12
285,7,7,14,12
286,7,7,15,11
287,7,6,16,11
288,7,6,16,11
289,7,6,17,10
290,7,7,17,9
291,7,7,16,10
292,6,7,17,10
293,6,8,16,10
294,6,9,15,10
295,6,8,16,10
296,6,9,15,10
297,6,9,15,10
298,6,10,15,9
299,5,11,15,9
300,6,10,15,9
301,6,10,14,10
302,6,10,13,11
303,6,9,14,11
304,6,8,14,12
305,6,8,15,11
306,6,9,15,10
307,7,9,15,9
308,7,9,15,9
309,7,8,15,10
310,7,8,15,10
311,7,8,14,11
312,7,8,14,11
313,7,8,14,11
314,7,8,14,11
315,8,8,13,11
316,8,9,12,11
317,8,8,12,12
318,7,8,12,13
319,8,8,12,12
320,8,8,11,13
321,8,7,11,14
322,8,6,11,15
323,9,5,11,15
324,10,4,11,15
325,10,4,11,15
326,9,4,12,15
327,9,4,11,16
328,9,4,12,15
329,8,4,12,16
330,9,4,12,15
331,9,4,12,15
332,9,5,11,15
333,9,4,12,15
334,9,4,12,15
335,9,3,13,15
336,9,3,12,16
337,9,3,12,16
338,10,3,12,15
339,10,3,12,15
340,11,3,12,14
341,11,3,11,15
342,11,3,11,15
343,11,4,11,14
344,11,4,12,13
345,10,4,13,13
346,10,4,13,13
347,10,3,14,13
348,10,3,14,13
349,9,3,15,13
350,8,4,15,13
351,8,4,15,13
352,9,4,15,12
353,9,4,14,13
354,9,4,14,13
355,9,4,14,13
