,GTFT: 0.33,Cooperator,Tit For Tat,Defector
0,10,10,10,10
1,10,10,11,9
2,10,11,11,8
3,10,11,11,8
4,11,11,10,8
5,10,11,11,8
6,10,10,12,8
7,10,11,11,8
8,10,11,10,9
9,10,12,9,9
10,9,13,9,9
11,8,13,9,10
12,8,13,10,9
13,7,14,10,9
14,6,14,11,9
15,6,15,10,9
16,6,14,10,10
17,6,14,10,10
18,6,13,11,10
19,6,13,11,10
20,6,12,11,11
21,7,12,11,10
22,8,12,10,10
23,7,12,11,10
24,7,13,10,10
25,7,13,10,10
26,8,13,10,9
27,8,13,9,10
28,8,12,9,11
29,8,11,10,11
30,8,11,10,11
31,8,11,9,12
32,8,11,9,12
33,7,12,9,12
34,7,12,9,12
35,7,12,9,12
36,7,12,9,12
37,7,11,10,12
38,7,11,9,13
39,7,10,10,13
40,7,11,10,12
41,7,11,10,12
42,8,11,10,11
43,9,10,10,11
44,9,10,10,11
45,9,10,9,12
46,9,10,9,12
47,9,10,9,12
48,9,9,10,12
49,10,9,10,11
50,9,9,10,12
51,9,9,9,13
52,9,9,9,13
53,9,10,8,13
54,10,9,8,13
55,10,10,8,12
56,10,10,7,13
57,11,10,7,12
58,11,10,6,13
59,11,11,5,13
60,10,12,5,13
61,10,11,6,13
62,10,10,6,14
63,11,10,6,13
64,11,10,6,13
65,11,11,6,12
66,12,10,6,12
67,12,10,6,12
68,12,10,6,12
69,12,10,6,12
70,13,9,6,12
71,12,9,7,12
72,11,10,7,12
73,11,9,7,13
74,11,9,7,13
75,11,8,7,14
76,11,8,7,14
77,12,8,7,13
78,12,7,7,14
79,13,6,7,14
80,13,6,7,14
81,13,5,8,14
82,14,5,8,13
83,15,4,8,13
84,16,4,8,12
85,15,4,9,12
86,15,4,9,12
87,15,4,9,12
88,16,4,9,11
89,16,4,9,11
90,16,4,9,11
91,15,4,9,12
92,16,4,8,12
93,16,5,8,11
94,16,5,8,11
95,15,5,8,12
96,15,5,8,12
97,14,5,8,13
98,14,5,9,12
99,14,5,10,11
100,14,4,10,12
101,13,4,10,13
102,14,4,10,12
103,14,3,11,12
104,15,3,11,11
105,15,3,10,12
106,16,3,10,11
107,16,4,10,10
108,17,4,10,9
109,16,4,11,9
110,17,4,11,8
111,18,4,10,8
112,18,4,10,8
113,19,4,10,7
114,20,3,10,7
115,21,3,10,6
116,21,3,10,6
117,22,3,10,5
118,22,3,10,5
119,21,3,10,6
120,22,2,10,6
121,22,2,10,6
122,23,2,9,6
123,23,2,9,6
124,23,2,9,6
125,23,2,9,6
126,23,2,9,6
127,24,2,9,5
128,24,2,9,5
129,25,1,9,5
130,25,1,9,5
131,24,2,9,5
132,23,2,9,6
133,22,2,10,6
134,22,2,10,6
135,23,1,10,6
136,22,1,10,7
137,22,0,11,7
138,23,0,11,6
139,22,0,12,6
140,22,0,12,6
141,22,0,12,6
142,22,0,12,6
143,23,0,11,6
144,23,0,11,6
145,22,0,12,6
146,22,0,12,6
147,22,0,12,6
148,22,0,11,7
149,21,0,12,7
150,22,0,12,6
151,22,0,12,6
152,23,0,12,5
153,23,1,11,5
154,24,1,11,4
155,24,0,11,5
156,24,0,11,5
157,25,0,10,5
158,24,0,10,6
159,24,0,10,6
