,GTFT: 0.33,Cooperator,Tit For Tat,Defector
0,10,10,10,10
1,11,9,10,10
2,11,9,10,10
3,11,8,10,11
4,11,8,11,10
5,11,9,11,9
6,11,10,10,9
7,11,10,10,9
8,12,10,9,9
9,12,9,10,9
10,12,10,10,8
11,13,9,10,8
12,14,9,9,8
13,13,9,10,8
14,13,10,10,7
15,13,10,10,7
16,13,9,11,7
17,14,9,10,7
18,14,8,10,8
19,15,7,10,8
20,16,7,9,8
21,16,6,10,8
22,16,6,10,8
23,17,6,9,8
24,17,6,8,9
25,16,6,8,10
26,16,5,8,11
27,17,5,8,10
28,17,5,9,9
29,17,5,8,10
30,17,5,8,10
31,17,6,7,10
32,17,7,6,10
33,18,7,5,10
34,17,7,5,11
35,17,7,5,11
36,17,6,5,12
37,17,6,5,12
38,18,5,5,12
39,17,6,5,12
40,16,6,5,13
41,16,7,5,12
42,16,7,5,12
43,16,7,5,12
44,16,7,4,13
45,16,6,4,14
46,16,7,4,13
47,15,7,4,14
48,15,7,4,14
49,14,7,5,14
50,14,8,5,13
51,15,8,5,12
52,16,8,5,11
53,16,8,5,11
54,17,7,5,11
55,16,8,5,11
56,16,9,4,11
57,15,10,4,11
58,15,10,4,11
59,16,9,4,11
60,16,9,4,11
61,16,9,4,11
62,16,9,4,11
63,16,9,4,11
64,16,9,4,11
65,15,9,5,11
66,14,9,5,12
67,14,9,5,12
68,15,8,5,12
69,15,8,5,12
70,15,8,5,12
71,15,9,4,12
72,15,8,4,13
73,16,7,4,13
74,15,8,4,13
75,15,8,4,13
76,15,8,4,13
77,15,7,4,14
78,16,7,4,13
79,15,7,4,14
80,15,7,4,14
81,15,7,5,13
82,16,7,5,12
83,15,8,5,12
84,15,7,6,12
85,15,7,6,12
86,14,8,6,12
87,13,8,7,12
88,13,9,7,11
89,13,9,6,12
90,13,9,6,12
91,13,9,5,13
92,13,9,5,13
93,13,10,4,13
94,14,10,4,12
95,14,10,3,13
96,15,9,3,13
97,15,9,3,13
98,15,9,2,14
99,15,8,2,15
100,14,8,2,16
101,14,8,2,16
102,15,7,2,16
103,16,7,1,16
104,16,7,1,16
105,17,7,1,15
106,17,7,1,15
107,18,7,1,14
108,17,8,1,14
109,17,9,1,13
110,17,9,1,13
111,17,9,0,14
112,16,9,1,14
113,16,9,1,14
114,15,10,1,14
115,16,10,1,13
116,17,10,1,12
117,18,9,1,12
118,18,8,1,13
119,19,8,1,12
120,19,8,1,12
121,19,7,1,13
122,19,7,1,13
123,19,7,1,13
124,18,7,1,14
125,18,8,1,13
126,18,9,0,13
127,17,9,0,14
128,18,9,0,13
129,17,10,0,13
130,18,10,0,12
131,17,10,0,13
132,17,9,1,13
133,18,9,1,12
134,18,9,1,12
135,18,10,1,11
136,17,10,1,12
137,16,10,1,13
138,16,10,2,12
139,16,11,2,11
140,15,12,2,11
141,15,13,2,10
142,15,12,2,11
143,16,12,2,10
144,15,12,3,10
