,GTFT: 0.33,Defector,Tit For Tat,Cooperator
0,10,10,10,10
1,11,10,9,10
2,11,10,9,10
3,12,10,9,9
4,11,10,9,10
5,11,11,9,9
6,11,12,8,9
7,10,13,8,9
8,10,14,8,8
9,10,13,8,9
10,11,13,7,9
11,10,13,7,10
12,10,13,7,10
13,9,14,7,10
14,9,14,7,10
15,9,14,8,9
16,8,14,8,10
17,8,13,9,10
18,8,12,10,10
19,8,13,9,10
20,8,14,9,9
21,8,14,9,9
22,8,14,9,9
23,7,15,9,9
24,8,15,9,8
25,8,15,9,8
26,8,14,10,8
27,8,14,10,8
28,7,15,10,8
29,6,16,10,8
30,6,16,10,8
31,6,17,10,7
32,5,18,10,7
33,5,18,10,7
34,5,18,10,7
35,4,19,10,7
36,4,20,9,7
37,3,21,9,7
38,3,21,10,6
39,3,22,10,5
40,3,21,10,6
41,3,21,10,6
42,3,20,10,7
43,3,20,10,7
44,3,20,10,7
45,3,20,10,7
46,4,20,9,7
47,4,20,9,7
48,4,19,9,8
49,4,19,8,9
50,4,20,7,9
51,4,21,6,9
52,5,20,6,9
53,6,20,6,8
54,6,20,6,8
55,6,20,6,8
56,7,19,6,8
57,8,19,6,7
58,8,19,6,7
59,8,19,5,8
60,8,18,5,9
61,7,18,5,10
62,6,19,5,10
63,5,20,5,10
64,5,20,5,10
65,5,20,5,10
66,5,19,5,11
67,5,19,5,11
68,5,19,6,10
69,4,19,7,10
70,4,20,7,9
71,4,19,7,10
72,4,18,8,10
73,4,18,8,10
74,4,18,8,10
75,5,17,8,10
76,4,18,8,10
77,4,18,8,10
78,4,17,8,11
79,4,17,8,11
80,5,17,7,11
81,5,17,7,11
82,5,17,7,11
83,5,17,8,10
84,5,17,8,10
85,5,17,9,9
86,5,16,9,10
87,4,17,9,10
88,4,16,10,10
89,5,15,10,10
90,5,14,10,11
91,5,14,10,11
92,5,13,11,11
93,4,13,12,11
94,4,13,13,10
95,4,13,13,10
96,4,13,14,9
97,4,13,14,9
98,4,14,14,8
99,4,14,14,8
100,4,14,14,8
101,5,14,14,7
