,GTFT: 0.33,Cooperator,Tit For Tat,Defector
0,10,10,10,10
1,10,10,10,10
2,10,11,9,10
3,10,11,9,10
4,11,11,9,9
5,12,10,9,9
6,12,10,9,9
7,11,10,9,10
8,10,10,9,11
9,10,11,8,11
10,11,11,7,11
11,10,11,8,11
12,10,11,9,10
13,10,10,9,11
14,10,10,8,12
15,9,10,8,13
16,9,10,8,13
17,8,10,9,13
18,8,11,9,12
19,8,12,8,12
20,8,12,8,12
21,8,12,7,13
22,8,12,7,13
23,8,13,7,12
24,7,14,7,12
25,7,13,7,13
26,8,12,7,13
27,8,13,7,12
28,7,13,8,12
29,7,14,8,11
30,7,14,8,11
31,7,13,9,11
32,7,13,10,10
33,7,14,9,10
34,7,13,9,11
35,6,14,9,11
36,5,15,9,11
37,5,16,8,11
38,5,17,8,10
39,5,17,8,10
40,6,17,7,10
41,7,16,7,10
42,7,16,8,9
43,7,16,8,9
44,7,15,8,10
45,7,15,9,9
46,7,16,8,9
47,7,16,8,9
48,8,16,8,8
49,8,17,8,7
50,8,17,8,7
51,9,16,8,7
52,9,16,8,7
53,9,16,8,7
54,10,15,8,7
55,11,15,7,7
56,11,15,6,8
57,11,15,6,8
58,11,16,5,8
59,12,16,5,7
60,12,17,5,6
61,11,17,5,7
62,10,17,6,7
63,10,17,6,7
64,11,17,6,6
65,11,17,6,6
66,12,16,6,6
67,13,15,6,6
68,13,15,6,6
69,13,15,6,6
70,13,15,6,6
71,14,15,6,5
72,14,14,6,6
73,14,14,7,5
74,14,13,7,6
75,15,13,6,6
76,15,13,6,6
77,15,13,7,5
78,14,14,7,5
79,13,14,8,5
80,13,14,8,5
81,14,14,7,5
82,14,14,6,6
83,14,13,7,6
84,15,12,7,6
85,16,11,7,6
86,15,11,7,7
87,15,11,7,7
88,15,11,7,7
89,15,11,7,7
90,15,11,7,7
91,15,12,7,6
92,15,12,7,6
93,15,13,7,5
94,15,13,7,5
95,15,13,7,5
96,14,13,7,6
97,14,13,6,7
98,15,13,6,6
99,15,13,6,6
100,14,13,6,7
101,13,13,7,7
102,13,13,8,6
103,13,13,8,6
104,14,13,7,6
105,15,13,7,5
106,15,14,7,4
107,15,14,8,3
108,15,14,8,3
109,15,14,8,3
110,15,14,8,3
111,15,14,8,3
112,15,13,9,3
113,14,14,9,3
114,13,14,10,3
115,14,14,9,3
116,14,14,10,2
117,15,13,10,2
118,15,14,10,1
119,15,13,11,1
120,15,12,12,1
121,15,12,12,1
122,15,12,12,1
123,16,12,11,1
124,16,12,11,1
125,15,13,11,1
126,14,13,12,1
127,14,14,11,1
128,14,15,10,1
129,14,15,10,1
130,14,14,11,1
131,14,14,11,1
132,14,13,12,1
133,15,12,12,1
134,15,13,11,1
135,15,14,10,1
136,15,14,10,1
137,15,14,10,1
138,16,13,10,1
139,15,14,10,1
140,14,15,10,1
141,14,15,10,1
142,14,15,10,1
143,15,14,10,1
144,16,13,10,1
145,16,13,10,1
146,16,13,10,1
147,15,14,10,1
148,16,14,9,1
149,17,13,9,1
150,16,13,9,2
151,16,13,9,2
152,16,13,9,2
153,16,13,9,2
154,16,14,8,2
155,17,13,8,2
156,18,12,8,2
157,17,12,8,3
158,17,12,8,3
159,18,11,8,3
160,17,12,8,3
161,17,12,8,3
162,16,12,9,3
163,16,12,9,3
164,15,12,10,3
165,16,11,10,3
166,15,12,10,3
167,15,12,10,3
168,16,11,10,3
169,16,11,10,3
170,17,11,9,3
171,17,10,10,3
172,18,10,9,3
173,18,10,9,3
174,19,10,8,3
175,18,10,9,3
176,18,10,9,3
177,18,10,9,3
178,17,10,9,4
179,17,10,9,4
180,18,9,9,4
181,19,8,9,4
182,19,8,9,4
183,20,8,8,4
184,20,8,8,4
185,21,8,7,4
186,20,8,8,4
187,21,8,7,4
188,22,8,6,4
189,22,7,7,4
190,21,7,7,5
191,21,7,7,5
192,20,7,7,6
193,20,7,7,6
194,19,7,8,6
195,20,7,8,5
196,20,7,8,5
197,20,7,8,5
198,21,7,8,4
199,20,7,9,4
200,19,7,9,5
201,19,7,10,4
202,18,7,11,4
203,17,7,12,4
204,16,8,12,4
205,17,8,11,4
206,16,9,11,4
207,17,9,10,4
208,17,9,10,4
209,18,9,9,4
210,18,9,9,4
211,18,10,9,3
212,17,10,9,4
213,17,10,9,4
214,17,10,9,4
215,16,10,9,5
216,16,9,10,5
217,17,9,9,5
218,16,9,9,6
219,16,10,9,5
220,17,9,9,5
221,18,8,9,5
222,18,8,9,5
223,19,8,8,5
224,19,7,8,6
225,19,7,9,5
226,18,7,10,5
227,17,8,10,5
228,16,8,11,5
229,16,8,11,5
230,15,8,11,6
231,15,8,11,6
232,15,7,12,6
233,16,7,11,6
234,16,6,12,6
235,17,5,12,6
236,17,4,12,7
237,17,3,12,8
238,18,3,12,7
239,19,3,11,7
240,19,4,10,7
241,18,4,11,7
242,18,4,11,7
243,18,3,12,7
244,18,3,12,7
245,18,3,12,7
246,17,3,12,8
247,17,3,13,7
248,18,3,12,7
249,19,3,11,7
250,18,4,11,7
251,17,4,11,8
252,16,4,11,9
253,16,4,12,8
254,16,4,12,8
255,15,4,12,9
256,15,4,11,10
257,15,3,11,11
258,16,3,10,11
259,16,3,10,11
260,17,3,9,11
261,16,3,10,11
262,16,3,10,11
263,16,4,10,10
264,17,4,9,10
265,18,4,9,9
266,18,4,9,9
267,19,4,9,8
268,20,4,9,7
269,19,4,9,8
270,19,4,9,8
271,19,4,9,8
272,19,5,8,8
273,18,5,9,8
274,18,5,9,8
275,19,5,8,8
276,19,5,8,8
277,20,5,8,7
278,20,6,8,6
279,21,6,7,6
280,22,6,6,6
281,23,6,6,5
282,23,6,6,5
283,24,6,6,4
284,25,6,5,4
285,25,6,5,4
286,25,6,5,4
287,26,6,4,4
288,26,6,4,4
289,26,6,4,4
290,25,6,4,5
291,26,6,4,4
292,25,6,4,5
293,26,5,4,5
294,26,5,4,5
295,26,5,4,5
296,27,5,3,5
297,27,5,3,5
298,27,5,3,5
299,26,5,4,5
300,25,5,4,6
301,25,5,4,6
302,25,5,4,6
303,26,5,4,5
304,26,5,4,5
305,26,5,4,5
306,25,5,4,6
307,25,5,4,6
308,25,5,4,6
309,25,5,4,6
310,25,5,4,6
311,25,5,4,6
312,25,5,4,6
313,24,6,4,6
314,23,6,4,7
315,23,6,4,7
316,23,6,4,7
317,22,7,4,7
318,23,7,4,6
319,22,7,4,7
320,22,7,4,7
321,22,7,4,7
322,22,7,4,7
