,GTFT: 0.33,Cooperator,Tit For Tat,Defector
0,10,10,10,10
1,9,11,10,10
2,9,10,11,10
3,8,10,11,11
4,9,10,10,11
5,8,11,10,11
6,8,10,11,11
7,8,9,11,12
8,8,9,10,13
9,9,9,10,12
10,9,9,9,13
11,10,9,8,13
12,10,8,9,13
13,10,7,9,14
14,9,7,9,15
15,9,6,10,15
16,9,6,10,15
17,9,6,9,16
18,10,5,9,16
19,10,5,9,16
20,10,6,9,15
21,9,6,9,16
22,8,7,9,16
23,8,7,9,16
24,8,8,9,15
25,9,8,9,14
26,9,8,10,13
27,9,8,10,13
28,9,8,10,13
29,10,8,10,12
30,11,8,10,11
31,12,8,9,11
32,13,7,9,11
33,13,6,9,12
34,13,6,10,11
35,12,6,11,11
36,12,6,11,11
37,13,6,11,10
38,13,6,11,10
39,12,6,11,11
40,12,6,11,11
41,13,5,11,11
42,14,5,11,10
43,14,4,12,10
44,13,4,12,11
45,13,4,13,10
46,13,4,12,11
47,13,4,12,11
48,14,4,12,10
49,15,4,11,10
50,16,4,11,9
51,16,4,11,9
52,17,4,11,8
53,18,4,11,7
54,18,4,10,8
55,18,4,10,8
56,19,4,10,7
57,20,4,9,7
58,19,5,9,7
59,19,5,9,7
60,20,5,9,6
61,20,5,9,6
62,21,5,9,5
63,20,5,10,5
64,19,5,11,5
65,19,5,11,5
66,19,5,11,5
67,18,5,11,6
68,17,5,11,7
69,16,5,12,7
70,16,5,12,7
71,16,5,12,7
72,16,5,13,6
73,15,5,13,7
74,14,6,13,7
75,13,6,13,8
76,12,7,13,8
77,13,7,12,8
78,13,7,12,8
79,14,7,11,8
80,13,8,11,8
81,13,8,11,8
82,13,8,11,8
83,14,8,10,8
84,14,8,10,8
85,13,9,10,8
86,12,9,10,9
87,12,8,11,9
88,12,8,11,9
89,13,8,10,9
90,14,7,10,9
91,14,6,11,9
92,13,6,11,10
93,14,6,11,9
94,13,7,11,9
95,13,8,10,9
96,13,8,9,10
97,14,7,9,10
98,14,7,9,10
99,13,7,9,11
100,13,7,9,11
101,12,7,10,11
102,12,7,11,10
103,12,8,10,10
104,13,8,9,10
105,14,7,9,10
106,14,7,8,11
107,14,7,7,12
108,13,7,8,12
109,13,7,8,12
110,12,8,8,12
111,13,8,8,11
112,13,9,8,10
113,13,9,8,10
114,12,9,9,10
115,11,9,10,10
116,11,10,10,9
117,10,10,11,9
118,10,10,11,9
119,10,11,11,8
120,10,11,11,8
121,11,10,11,8
122,12,10,10,8
123,12,10,10,8
124,12,10,10,8
125,12,10,10,8
126,12,11,9,8
127,12,11,9,8
128,11,12,9,8
129,10,12,9,9
130,9,13,9,9
131,9,14,9,8
132,9,14,10,7
133,9,13,10,8
134,9,13,10,8
135,9,13,9,9
136,10,12,9,9
137,10,11,9,10
138,10,11,9,10
139,10,11,9,10
140,10,11,9,10
141,10,10,10,10
142,10,10,10,10
143,10,10,10,10
144,9,11,10,10
145,9,10,10,11
146,10,10,10,10
147,10,9,11,10
148,10,8,11,11
149,10,9,10,11
150,11,8,10,11
151,11,8,10,11
152,11,8,9,12
153,10,8,9,13
154,9,9,9,13
155,9,9,9,13
156,9,9,9,13
157,9,9,9,13
158,9,9,9,13
159,10,9,8,13
160,9,9,8,14
161,9,9,8,14
162,9,9,8,14
163,9,9,8,14
164,9,9,8,14
165,9,9,8,14
166,8,9,8,15
167,8,8,8,16
168,8,8,9,15
169,8,8,9,15
170,8,9,9,14
171,8,8,10,14
172,9,8,10,13
173,9,8,9,14
174,9,9,9,13
175,9,10,9,12
176,9,10,9,12
177,9,10,9,12
178,9,11,8,12
179,9,10,8,13
180,9,9,8,14
181,9,9,8,14
182,9,9,9,13
183,10,8,9,13
184,10,8,9,13
185,10,8,9,13
186,10,8,9,13
187,10,7,9,14
188,10,8,9,13
189,10,8,8,14
190,10,9,8,13
191,10,8,9,13
192,10,9,9,12
193,10,10,8,12
194,9,10,8,13
195,9,11,8,12
196,9,11,9,11
197,9,11,10,10
198,8,11,10,11
199,8,12,10,10
200,7,12,10,11
201,6,13,10,11
202,7,13,9,11
203,6,14,9,11
204,7,14,8,11
205,6,15,8,11
206,6,15,8,11
207,5,15,8,12
208,5,16,7,12
209,5,16,7,12
210,5,16,7,12
211,5,16,7,12
212,5,16,7,12
213,5,16,7,12
214,5,16,6,13
215,5,15,6,14
216,5,16,6,13
217,5,15,6,14
218,5,16,5,14
219,4,16,5,15
220,4,15,5,16
221,5,15,4,16
222,5,14,5,16
223,5,14,5,16
224,5,13,5,17
225,5,13,6,16
226,4,13,6,17
227,4,13,6,17
228,4,13,6,17
229,4,13,6,17
230,4,14,6,16
231,4,13,6,17
232,4,12,6,18
233,4,13,6,17
234,3,14,6,17
235,2,15,6,17
236,2,16,6,16
237,2,15,6,17
238,2,15,6,17
239,2,15,6,17
240,2,15,5,18
241,2,15,5,18
242,2,15,5,18
243,2,15,5,18
244,2,14,5,19
245,2,15,5,18
246,2,14,5,19
247,2,14,5,19
248,2,13,6,19
249,2,14,6,18
250,2,14,6,18
251,2,14,6,18
252,2,14,7,17
253,2,15,6,17
254,2,15,7,16
255,2,14,7,17
256,2,14,7,17
257,2,14,7,17
258,2,14,8,16
259,2,14,7,17
260,2,13,7,18
261,2,12,7,19
262,2,12,7,19
263,2,12,7,19
264,2,12,6,20
265,2,12,6,20
266,2,12,7,19
267,2,11,8,19
268,2,10,8,20
269,2,11,8,19
270,2,10,8,20
271,2,10,8,20
272,2,10,8,20
273,2,9,8,21
274,2,9,8,21
275,2,9,9,20
276,2,9,9,20
277,2,8,10,20
278,2,7,10,21
279,2,7,10,21
280,2,7,10,21
281,2,7,9,22
282,2,7,8,23
283,2,7,8,23
284,2,7,9,22
285,2,7,8,23
286,2,7,7,24
287,2,7,6,25
288,2,7,6,25
289,2,7,6,25
290,2,7,7,24
291,2,7,7,24
292,2,6,8,24
293,2,6,8,24
294,2,6,7,25
295,2,6,8,24
296,2,5,8,25
297,2,5,8,25
298,2,5,9,24
299,1,6,9,24
300,1,6,10,23
301,1,5,11,23
302,1,5,11,23
303,1,5,11,23
304,1,4,11,24
305,1,4,12,23
306,1,4,13,22
307,1,4,13,22
308,1,4,13,22
309,2,4,12,22
310,2,4,12,22
311,2,4,12,22
312,1,4,12,23
313,1,4,12,23
314,2,3,12,23
315,2,3,12,23
316,2,3,12,23
317,2,4,12,22
318,2,4,13,21
319,2,4,13,21
320,2,4,13,21
321,2,3,14,21
322,2,3,15,20
323,2,3,16,19
324,2,3,15,20
325,2,3,14,21
326,2,3,14,21
327,2,3,14,21
328,2,3,15,20
329,2,3,15,20
330,2,3,15,20
331,2,3,15,20
332,2,3,15,20
333,1,4,15,20
334,1,3,16,20
335,1,2,16,21
336,1,2,16,21
337,1,2,17,20
338,1,2,18,19
339,1,2,19,18
340,1,2,19,18
341,1,2,20,17
342,1,2,20,17
343,1,2,20,17
344,1,2,20,17
345,1,3,20,16
346,1,3,20,16
347,1,3,20,16
348,1,3,20,16
349,0,3,20,17
350,0,3,20,17
351,0,3,19,18
352,0,3,18,19
353,0,3,18,19
354,1,3,17,19
355,1,3,17,19
356,1,4,16,19
357,1,4,17,18
358,1,4,17,18
359,1,4,17,18
360,1,4,17,18
361,1,4,18,17
362,1,4,19,16
363,1,5,18,16
364,1,5,18,16
365,1,4,18,17
366,1,4,19,16
367,1,4,18,17
368,1,5,17,17
369,1,5,17,17
370,1,6,16,17
371,2,6,15,17
372,2,6,14,18
373,1,6,14,19
374,1,6,15,18
375,1,6,16,17
376,2,6,16,16
377,1,7,16,16
378,1,8,16,15
379,1,8,16,15
380,1,9,16,14
381,1,9,15,15
382,1,9,14,16
383,1,9,15,15
384,1,9,14,16
385,1,10,13,16
386,1,10,13,16
387,1,11,13,15
388,1,12,12,15
389,1,12,12,15
390,1,11,12,16
391,1,11,13,15
392,1,11,13,15
393,1,12,12,15
394,1,13,11,15
395,1,12,12,15
396,1,12,11,16
397,1,12,11,16
